subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
BMI_bfr_118	 2	 15	 1	 1	 1	 1.313000e-02	 119.jpg	 i	 1.923585e+00	 15	 0	 
BMI_bfr_118	 2	 21	 2	 1	 1	 2.983092e+00	 127.jpg	 i	 9.224592e-01	 53	 0	 
BMI_bfr_118	 2	 41	 3	 1	 1	 4.968715e+00	 150.jpg	 i	 8.381736e-01	 58	 1	 
BMI_bfr_118	 2	 46	 4	 1	 1	 6.854156e+00	 157.jpg	 i	 9.778302e-01	 12	 0	 
BMI_bfr_118	 2	 29	 5	 1	 1	 8.889733e+00	 136.jpg	 i	 6.860798e-01	 48	 1	 
BMI_bfr_118	 2	 22	 6	 1	 1	 1.062513e+01	 128.jpg	 i	 7.395507e-01	 40	 1	 
BMI_bfr_118	 2	 24	 7	 1	 1	 1.241030e+01	 130.jpg	 i	 5.181272e-01	 4	 0	 
BMI_bfr_118	 2	 6	 8	 1	 1	 1.397873e+01	 106.jpg	 i	 6.485732e-01	 54	 1	 
BMI_bfr_118	 2	 37	 9	 1	 1	 1.568074e+01	 145.jpg	 i	 8.816531e-01	 57	 0	 
BMI_bfr_118	 2	 32	 10	 1	 1	 1.761618e+01	 139.jpg	 i	 6.562795e-01	 45	 0	 
BMI_bfr_118	 2	 45	 11	 1	 1	 1.931812e+01	 156.jpg	 i	 6.756617e-01	 20	 0	 
BMI_bfr_118	 2	 35	 12	 1	 1	 2.103672e+01	 142.jpg	 i	 6.221619e-01	 17	 1	 
BMI_bfr_118	 2	 42	 13	 1	 1	 2.270537e+01	 151.jpg	 i	 6.410879e-01	 9	 1	 
BMI_bfr_118	 2	 23	 14	 1	 1	 2.439043e+01	 129.jpg	 i	 6.323477e-01	 23	 1	 
BMI_bfr_118	 2	 27	 15	 1	 1	 2.607570e+01	 134.jpg	 i	 5.446246e-01	 22	 1	 
BMI_bfr_118	 2	 43	 16	 1	 1	 2.767745e+01	 152.jpg	 i	 5.629966e-01	 5	 0	 
BMI_bfr_118	 2	 30	 17	 1	 1	 2.929597e+01	 137.jpg	 i	 1.194586e+00	 44	 0	 
BMI_bfr_118	 2	 14	 18	 1	 1	 3.154851e+01	 118.jpg	 i	 5.396393e-01	 10	 0	 
BMI_bfr_118	 2	 9	 19	 1	 1	 3.313356e+01	 112.jpg	 i	 5.971135e-01	 36	 0	 
BMI_bfr_118	 2	 1	 20	 1	 1	 3.478543e+01	 101.jpg	 i	 4.865443e-01	 7	 0	 
BMI_bfr_118	 2	 34	 21	 1	 1	 3.632045e+01	 141.jpg	 i	 7.966941e-01	 16	 1	 
BMI_bfr_118	 2	 44	 22	 1	 1	 3.817256e+01	 153.jpg	 i	 5.870848e-01	 52	 0	 
BMI_bfr_118	 2	 19	 23	 1	 1	 3.980766e+01	 125.jpg	 i	 4.370723e-01	 38	 1	 
BMI_bfr_118	 2	 40	 24	 1	 1	 4.129273e+01	 149.jpg	 i	 5.383088e-01	 21	 0	 
BMI_bfr_118	 2	 28	 25	 1	 1	 4.287794e+01	 135.jpg	 i	 8.206837e-01	 42	 0	 
BMI_bfr_118	 2	 4	 26	 1	 1	 4.474661e+01	 104.jpg	 i	 4.821259e-01	 19	 1	 
BMI_bfr_118	 2	 48	 27	 1	 1	 4.628168e+01	 160.jpg	 i	 5.221107e-01	 35	 1	 
BMI_bfr_118	 2	 36	 28	 1	 1	 4.785008e+01	 144.jpg	 i	 6.300370e-01	 50	 0	 
BMI_bfr_118	 2	 13	 29	 1	 1	 4.953531e+01	 117.jpg	 i	 5.648594e-01	 56	 0	 
BMI_bfr_118	 2	 7	 30	 1	 1	 5.115379e+01	 108.jpg	 i	 6.676939e-01	 47	 0	 
BMI_bfr_118	 2	 8	 31	 1	 1	 5.287249e+01	 111.jpg	 i	 1.356645e+00	 51	 1	 
BMI_bfr_118	 2	 2	 32	 1	 1	 5.527507e+01	 102.jpg	 i	 5.291269e-01	 13	 0	 
BMI_bfr_118	 2	 39	 33	 1	 1	 5.686017e+01	 148.jpg	 i	 8.566117e-01	 49	 1	 
BMI_bfr_118	 2	 26	 34	 1	 1	 5.876222e+01	 133.jpg	 i	 6.534031e-01	 18	 0	 
BMI_bfr_118	 2	 11	 35	 1	 1	 6.046427e+01	 115.jpg	 i	 4.589048e-01	 6	 1	 
BMI_bfr_118	 2	 10	 36	 1	 1	 6.196586e+01	 114.jpg	 i	 5.436244e-01	 41	 1	 
BMI_bfr_118	 2	 47	 37	 1	 1	 6.356769e+01	 158.jpg	 i	 5.506598e-01	 55	 1	 
BMI_bfr_118	 2	 38	 38	 1	 1	 6.516942e+01	 147.jpg	 i	 7.039700e-01	 25	 0	 
BMI_bfr_118	 2	 5	 39	 1	 1	 6.692151e+01	 105.jpg	 i	 5.044647e-01	 14	 1	 
BMI_bfr_118	 2	 20	 40	 1	 1	 6.847297e+01	 126.jpg	 i	 7.080776e-01	 11	 1	 
BMI_bfr_118	 2	 18	 41	 1	 1	 7.022515e+01	 123.jpg	 i	 5.084765e-01	 37	 0	 
BMI_bfr_118	 2	 3	 42	 1	 1	 7.177692e+01	 103.jpg	 i	 4.530224e-01	 3	 1	 
BMI_bfr_118	 2	 25	 43	 1	 1	 7.327847e+01	 131.jpg	 i	 8.078258e-01	 26	 1	 
BMI_bfr_118	 2	 17	 44	 1	 1	 7.513054e+01	 122.jpg	 i	 4.746231e-01	 24	 0	 
BMI_bfr_118	 2	 33	 45	 1	 1	 7.664891e+01	 140.jpg	 i	 4.075247e-01	 46	 1	 
BMI_bfr_118	 2	 31	 46	 1	 1	 7.810062e+01	 138.jpg	 i	 5.758875e-01	 39	 0	 
BMI_bfr_118	 2	 16	 47	 1	 1	 7.973585e+01	 120.jpg	 i	 5.044465e-01	 43	 1	 
BMI_bfr_118	 2	 12	 48	 1	 1	 8.128750e+01	 116.jpg	 i	 5.166416e-01	 8	 1	 
