subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
BMI_bfr_119	 1	 5.167234e-01	 117.jpg	 121.jpg	 17	 21	 i	 0	 5.310833e+02
BMI_bfr_119	 2	 4.020645e+00	 149.jpg	 146.jpg	 49	 46	 i	 0	 5.373003e+02
BMI_bfr_119	 3	 7.524582e+00	 125.jpg	 131.jpg	 25	 31	 u	 0	 5.997854e+02
BMI_bfr_119	 4	 1.102849e+01	 158.jpg	 116.jpg	 58	 16	 u	 0	 6.172939e+02
BMI_bfr_119	 5	 1.453242e+01	 129.jpg	 123.jpg	 29	 23	 u	 0	 5.222783e+02
BMI_bfr_119	 6	 1.801965e+01	 145.jpg	 104.jpg	 45	 4	 i	 0	 5.452031e+02
BMI_bfr_119	 7	 2.152358e+01	 122.jpg	 124.jpg	 22	 24	 i	 0	 5.964271e+02
BMI_bfr_119	 8	 2.502750e+01	 109.jpg	 147.jpg	 9	 47	 i	 0	 6.139211e+02
BMI_bfr_119	 9	 2.853143e+01	 160.jpg	 115.jpg	 60	 15	 i	 0	 5.301293e+02
BMI_bfr_119	 10	 3.201867e+01	 103.jpg	 134.jpg	 3	 34	 i	 0	 5.980867e+02
BMI_bfr_119	 11	 3.552259e+01	 112.jpg	 154.jpg	 12	 54	 i	 0	 7.280514e+02
BMI_bfr_119	 12	 3.902652e+01	 148.jpg	 131.jpg	 48	 31	 i	 0	 6.780372e+02
BMI_bfr_119	 13	 4.253045e+01	 139.jpg	 151.jpg	 39	 51	 u	 0	 5.492676e+02
BMI_bfr_119	 14	 4.601769e+01	 150.jpg	 138.jpg	 50	 38	 u	 0	 7.634415e+02
BMI_bfr_119	 15	 4.952161e+01	 110.jpg	 159.jpg	 10	 59	 u	 0	 7.472115e+02
BMI_bfr_119	 16	 5.302553e+01	 105.jpg	 122.jpg	 5	 22	 u	 0	 5.734069e+02
BMI_bfr_119	 17	 5.652946e+01	 103.jpg	 110.jpg	 3	 10	 u	 0	 8.271574e+02
BMI_bfr_119	 18	 6.001669e+01	 135.jpg	 140.jpg	 35	 40	 u	 0	 5.688968e+02
BMI_bfr_119	 19	 6.352063e+01	 133.jpg	 118.jpg	 33	 18	 u	 0	 5.750701e+02
BMI_bfr_119	 20	 6.702454e+01	 116.jpg	 112.jpg	 16	 12	 u	 0	 9.075630e+02
BMI_bfr_119	 21	 7.052848e+01	 126.jpg	 105.jpg	 26	 5	 u	 0	 5.875291e+02
BMI_bfr_119	 22	 7.403240e+01	 140.jpg	 103.jpg	 40	 3	 u	 0	 5.713344e+02
BMI_bfr_119	 23	 7.751963e+01	 142.jpg	 106.jpg	 42	 6	 i	 0	 8.417044e+02
BMI_bfr_119	 24	 8.102356e+01	 112.jpg	 133.jpg	 12	 33	 i	 0	 6.680257e+02
BMI_bfr_119	 25	 8.452747e+01	 106.jpg	 112.jpg	 6	 12	 u	 0	 5.954708e+02
BMI_bfr_119	 26	 8.803139e+01	 156.jpg	 141.jpg	 56	 41	 i	 0	 7.254214e+02
BMI_bfr_119	 27	 9.151864e+01	 151.jpg	 114.jpg	 51	 14	 u	 0	 6.245860e+02
BMI_bfr_119	 28	 9.502257e+01	 157.jpg	 114.jpg	 57	 14	 u	 0	 6.533416e+02
BMI_bfr_119	 29	 9.852649e+01	 134.jpg	 158.jpg	 34	 58	 i	 0	 8.058134e+02
BMI_bfr_119	 30	 1.020304e+02	 115.jpg	 143.jpg	 15	 43	 u	 0	 7.108470e+02
BMI_bfr_119	 31	 1.055177e+02	 158.jpg	 120.jpg	 58	 20	 u	 0	 5.087160e+02
BMI_bfr_119	 32	 1.090216e+02	 128.jpg	 123.jpg	 28	 23	 u	 0	 5.712065e+02
BMI_bfr_119	 33	 1.125255e+02	 154.jpg	 109.jpg	 54	 9	 i	 0	 6.112179e+02
BMI_bfr_119	 34	 1.160294e+02	 147.jpg	 150.jpg	 47	 50	 i	 0	 5.837308e+02
BMI_bfr_119	 35	 1.195333e+02	 153.jpg	 144.jpg	 53	 44	 i	 0	 6.124514e+02
BMI_bfr_119	 36	 1.230206e+02	 127.jpg	 108.jpg	 27	 8	 u	 0	 6.240998e+02
BMI_bfr_119	 37	 1.265245e+02	 135.jpg	 136.jpg	 35	 36	 i	 0	 5.515776e+02
BMI_bfr_119	 38	 1.300284e+02	 119.jpg	 143.jpg	 19	 43	 i	 0	 5.803331e+02
BMI_bfr_119	 39	 1.335323e+02	 111.jpg	 126.jpg	 11	 26	 i	 0	 6.765706e+02
BMI_bfr_119	 40	 1.370196e+02	 111.jpg	 134.jpg	 11	 34	 i	 0	 5.419752e+02
BMI_bfr_119	 41	 1.405235e+02	 148.jpg	 145.jpg	 48	 45	 i	 0	 5.594679e+02
BMI_bfr_119	 42	 1.440274e+02	 135.jpg	 127.jpg	 35	 27	 i	 0	 7.682325e+02
BMI_bfr_119	 43	 1.475313e+02	 129.jpg	 125.jpg	 29	 25	 i	 0	 7.182072e+02
BMI_bfr_119	 44	 1.510186e+02	 138.jpg	 123.jpg	 38	 23	 u	 0	 6.961375e+02
BMI_bfr_119	 45	 1.545225e+02	 125.jpg	 156.jpg	 25	 56	 i	 0	 5.898619e+02
BMI_bfr_119	 46	 1.580264e+02	 124.jpg	 109.jpg	 24	 9	 u	 0	 6.186234e+02
BMI_bfr_119	 47	 1.615304e+02	 132.jpg	 111.jpg	 32	 11	 u	 0	 5.460877e+02
BMI_bfr_119	 48	 1.650176e+02	 148.jpg	 120.jpg	 48	 20	 i	 0	 6.140284e+02
BMI_bfr_119	 49	 1.685215e+02	 103.jpg	 126.jpg	 3	 26	 i	 0	 6.877509e+02
BMI_bfr_119	 50	 1.720254e+02	 142.jpg	 147.jpg	 42	 47	 i	 0	 5.139990e+02
BMI_bfr_119	 51	 1.755294e+02	 127.jpg	 104.jpg	 27	 4	 i	 0	 4.752397e+02
BMI_bfr_119	 52	 1.790166e+02	 129.jpg	 145.jpg	 29	 45	 u	 0	 6.219687e+02
BMI_bfr_119	 53	 1.825205e+02	 123.jpg	 119.jpg	 23	 19	 u	 0	 8.193871e+02
BMI_bfr_119	 54	 1.860244e+02	 133.jpg	 110.jpg	 33	 10	 u	 0	 7.243768e+02
BMI_bfr_119	 55	 1.895284e+02	 151.jpg	 119.jpg	 51	 19	 u	 0	 6.631995e+02
BMI_bfr_119	 56	 1.930323e+02	 114.jpg	 127.jpg	 14	 27	 u	 0	 7.481592e+02
BMI_bfr_119	 57	 1.965195e+02	 125.jpg	 145.jpg	 25	 45	 u	 0	 5.347753e+02
BMI_bfr_119	 58	 2.000234e+02	 156.jpg	 147.jpg	 56	 47	 u	 0	 6.985370e+02
BMI_bfr_119	 59	 2.035274e+02	 136.jpg	 152.jpg	 36	 52	 u	 0	 7.160085e+02
BMI_bfr_119	 60	 2.070313e+02	 144.jpg	 124.jpg	 44	 24	 u	 0	 8.460468e+02
BMI_bfr_119	 61	 2.105185e+02	 116.jpg	 157.jpg	 16	 57	 u	 0	 1.026456e+03
BMI_bfr_119	 62	 2.140224e+02	 147.jpg	 113.jpg	 47	 13	 i	 0	 7.176554e+02
BMI_bfr_119	 63	 2.175264e+02	 112.jpg	 139.jpg	 12	 39	 u	 0	 8.702032e+02
BMI_bfr_119	 64	 2.210303e+02	 125.jpg	 144.jpg	 25	 44	 u	 0	 1.045169e+03
BMI_bfr_119	 65	 2.245175e+02	 158.jpg	 101.jpg	 58	 1	 u	 0	 9.443201e+02
BMI_bfr_119	 66	 2.280214e+02	 141.jpg	 108.jpg	 41	 8	 u	 0	 6.805891e+02
BMI_bfr_119	 67	 2.315254e+02	 122.jpg	 142.jpg	 22	 42	 u	 0	 6.418082e+02
BMI_bfr_119	 68	 2.350293e+02	 104.jpg	 101.jpg	 4	 1	 u	 0	 6.592654e+02
BMI_bfr_119	 69	 2.385332e+02	 152.jpg	 149.jpg	 52	 49	 u	 0	 5.529814e+02
BMI_bfr_119	 70	 2.420204e+02	 102.jpg	 110.jpg	 2	 10	 i	 0	 8.347106e+02
BMI_bfr_119	 71	 2.455244e+02	 138.jpg	 158.jpg	 38	 58	 i	 0	 9.647120e+02
BMI_bfr_119	 72	 2.490283e+02	 127.jpg	 151.jpg	 27	 51	 i	 0	 8.359361e+02
BMI_bfr_119	 73	 2.525322e+02	 151.jpg	 104.jpg	 51	 4	 i	 0	 5.159208e+02
BMI_bfr_119	 74	 2.560194e+02	 130.jpg	 124.jpg	 30	 24	 i	 0	 5.951164e+02
BMI_bfr_119	 75	 2.595234e+02	 150.jpg	 152.jpg	 50	 52	 i	 0	 7.475670e+02
BMI_bfr_119	 76	 2.630273e+02	 156.jpg	 118.jpg	 56	 18	 u	 0	 6.638127e+02
BMI_bfr_119	 77	 2.665312e+02	 151.jpg	 147.jpg	 51	 47	 i	 0	 7.375637e+02
BMI_bfr_119	 78	 2.700185e+02	 118.jpg	 124.jpg	 18	 24	 i	 0	 5.017805e+02
BMI_bfr_119	 79	 2.735224e+02	 158.jpg	 153.jpg	 58	 53	 u	 0	 7.554816e+02
BMI_bfr_119	 80	 2.770263e+02	 150.jpg	 128.jpg	 50	 28	 i	 0	 7.617061e+02
BMI_bfr_119	 81	 2.805302e+02	 147.jpg	 123.jpg	 47	 23	 u	 0	 6.329510e+02
BMI_bfr_119	 82	 2.840174e+02	 137.jpg	 117.jpg	 37	 17	 i	 0	 6.446554e+02
BMI_bfr_119	 83	 2.875214e+02	 116.jpg	 110.jpg	 16	 10	 i	 0	 6.283450e+02
BMI_bfr_119	 84	 2.910253e+02	 123.jpg	 121.jpg	 23	 21	 i	 0	 8.371035e+02
BMI_bfr_119	 85	 2.945292e+02	 131.jpg	 102.jpg	 31	 2	 i	 0	 7.195926e+02
BMI_bfr_119	 86	 2.980331e+02	 155.jpg	 123.jpg	 55	 23	 i	 0	 8.608294e+02
BMI_bfr_119	 87	 3.015204e+02	 156.jpg	 131.jpg	 56	 31	 u	 0	 8.500183e+02
BMI_bfr_119	 88	 3.050243e+02	 123.jpg	 143.jpg	 23	 43	 u	 0	 8.450101e+02
BMI_bfr_119	 89	 3.085282e+02	 129.jpg	 108.jpg	 29	 8	 u	 0	 6.487241e+02
BMI_bfr_119	 90	 3.120321e+02	 126.jpg	 113.jpg	 26	 13	 i	 0	 7.449641e+02
BMI_bfr_119	 91	 3.155194e+02	 136.jpg	 122.jpg	 36	 22	 i	 0	 7.341888e+02
BMI_bfr_119	 92	 3.190233e+02	 111.jpg	 136.jpg	 11	 36	 u	 0	 8.642152e+02
BMI_bfr_119	 93	 3.225272e+02	 127.jpg	 126.jpg	 27	 26	 i	 0	 6.791457e+02
BMI_bfr_119	 94	 3.260311e+02	 123.jpg	 104.jpg	 23	 4	 i	 0	 4.828493e+02
BMI_bfr_119	 95	 3.295184e+02	 160.jpg	 119.jpg	 60	 19	 u	 0	 8.432763e+02
BMI_bfr_119	 96	 3.330223e+02	 150.jpg	 160.jpg	 50	 60	 i	 0	 6.695263e+02
BMI_bfr_119	 97	 3.365262e+02	 112.jpg	 159.jpg	 12	 59	 u	 0	 5.969750e+02
BMI_bfr_119	 98	 3.400301e+02	 117.jpg	 135.jpg	 17	 35	 u	 0	 7.382435e+02
BMI_bfr_119	 99	 3.435174e+02	 111.jpg	 151.jpg	 11	 51	 u	 0	 8.849346e+02
BMI_bfr_119	 100	 3.470213e+02	 128.jpg	 108.jpg	 28	 8	 i	 0	 8.574258e+02
BMI_bfr_119	 101	 3.505252e+02	 138.jpg	 141.jpg	 38	 41	 i	 0	 6.498725e+02
BMI_bfr_119	 102	 3.540291e+02	 123.jpg	 140.jpg	 23	 40	 u	 0	 7.911555e+02
BMI_bfr_119	 103	 3.575331e+02	 113.jpg	 145.jpg	 13	 45	 u	 0	 7.411628e+02
BMI_bfr_119	 104	 3.610203e+02	 147.jpg	 144.jpg	 47	 44	 u	 0	 9.103000e+02
BMI_bfr_119	 105	 3.645242e+02	 151.jpg	 124.jpg	 51	 24	 i	 0	 8.153403e+02
BMI_bfr_119	 106	 3.680281e+02	 136.jpg	 132.jpg	 36	 32	 u	 0	 1.192806e+03
