subjectID	 order	 stimName	 itemIndABC	 bidInd	 runtrial	 isOld?	 subjectAnswerIsOld	 isBeep?	 subjectAnswerIsBeep	 onsettime	 resp_choice	 RT
BMI_bfr_116	 2	 103.jpg	 3	 5	 1	 1	 1	 0	 1	 1.334847e-02	 i	 1.362160e+00 
BMI_bfr_116	 2	 108.jpg	 7	 13	 2	 1	 1	 0	 0	 2.432815e+00	 u	 8.440134e-01 
BMI_bfr_116	 2	 157.jpg	 45	 46	 3	 1	 1	 1	 1	 4.334850e+00	 i	 7.533265e-01 
BMI_bfr_116	 2	 158.jpg	 46	 42	 4	 1	 1	 0	 0	 6.136865e+00	 u	 9.314324e-01 
BMI_bfr_116	 2	 107.jpg	 6	 19	 5	 1	 1	 1	 1	 8.122369e+00	 i	 6.897047e-01 
BMI_bfr_116	 2	 126.jpg	 22	 45	 6	 1	 1	 0	 0	 9.857720e+00	 u	 1.249451e+00 
BMI_bfr_116	 2	 150.jpg	 39	 41	 7	 1	 1	 1	 1	 1.216032e+01	 i	 1.061945e+00 
BMI_bfr_116	 2	 104.jpg	 4	 22	 8	 1	 1	 1	 1	 1.427937e+01	 i	 5.292143e-01 
BMI_bfr_116	 2	 135.jpg	 28	 52	 9	 1	 1	 0	 0	 1.586439e+01	 u	 1.036812e+00 
BMI_bfr_116	 2	 154.jpg	 42	 36	 10	 1	 1	 0	 0	 1.795010e+01	 u	 7.399485e-01 
BMI_bfr_116	 2	 125.jpg	 21	 56	 11	 1	 1	 0	 0	 1.973543e+01	 u	 6.309343e-01 
BMI_bfr_116	 2	 152.jpg	 41	 51	 12	 1	 1	 1	 1	 2.142039e+01	 i	 6.223340e-01 
BMI_bfr_116	 2	 102.jpg	 2	 9	 13	 1	 1	 1	 1	 2.308922e+01	 i	 5.060526e-01 
BMI_bfr_116	 2	 146.jpg	 35	 7	 14	 1	 1	 0	 0	 2.464096e+01	 u	 7.432085e-01 
BMI_bfr_116	 2	 142.jpg	 34	 35	 15	 1	 1	 1	 1	 2.642645e+01	 i	 8.477113e-01 
BMI_bfr_116	 2	 115.jpg	 13	 25	 16	 1	 1	 0	 0	 2.832843e+01	 u	 7.345955e-01 
BMI_bfr_116	 2	 106.jpg	 5	 8	 17	 1	 1	 1	 1	 3.011377e+01	 i	 5.693307e-01 
BMI_bfr_116	 2	 130.jpg	 24	 12	 18	 1	 1	 0	 0	 3.173224e+01	 u	 9.534396e-01 
BMI_bfr_116	 2	 160.jpg	 48	 15	 19	 1	 1	 0	 0	 3.373443e+01	 u	 6.838050e-01 
BMI_bfr_116	 2	 120.jpg	 17	 23	 20	 1	 1	 1	 1	 3.546971e+01	 i	 1.232465e+00 
BMI_bfr_116	 2	 159.jpg	 47	 38	 21	 1	 1	 1	 1	 3.775564e+01	 i	 5.777851e-01 
BMI_bfr_116	 2	 139.jpg	 31	 17	 22	 1	 1	 1	 0	 3.939086e+01	 u	 8.101508e-01 
BMI_bfr_116	 2	 101.jpg	 1	 53	 23	 1	 1	 0	 0	 4.124285e+01	 u	 7.695299e-01 
BMI_bfr_116	 2	 119.jpg	 16	 43	 24	 1	 1	 1	 1	 4.306160e+01	 i	 8.633531e-01 
BMI_bfr_116	 2	 131.jpg	 25	 44	 25	 1	 1	 0	 0	 4.498050e+01	 u	 6.208147e-01 
BMI_bfr_116	 2	 136.jpg	 29	 39	 26	 1	 1	 0	 0	 4.664896e+01	 u	 6.286344e-01 
BMI_bfr_116	 2	 141.jpg	 33	 26	 27	 1	 1	 1	 1	 4.833410e+01	 i	 6.873297e-01 
BMI_bfr_116	 2	 155.jpg	 43	 54	 28	 1	 1	 1	 1	 5.006960e+01	 i	 6.731490e-01 
BMI_bfr_116	 2	 109.jpg	 8	 4	 29	 1	 1	 0	 0	 5.178799e+01	 u	 7.211849e-01 
BMI_bfr_116	 2	 111.jpg	 9	 18	 30	 1	 1	 0	 0	 5.355663e+01	 u	 5.387630e-01 
BMI_bfr_116	 2	 129.jpg	 23	 37	 31	 1	 1	 0	 0	 5.514180e+01	 u	 5.174420e-01 
BMI_bfr_116	 2	 117.jpg	 14	 6	 32	 1	 1	 1	 1	 5.671020e+01	 i	 6.366598e-01 
BMI_bfr_116	 2	 112.jpg	 10	 10	 33	 1	 1	 0	 0	 5.839550e+01	 u	 8.976729e-01 
BMI_bfr_116	 2	 151.jpg	 40	 58	 34	 1	 1	 1	 0	 6.034757e+01	 u	 6.668896e-01 
BMI_bfr_116	 2	 134.jpg	 27	 48	 35	 1	 1	 1	 0	 6.206613e+01	 u	 6.247323e-01 
BMI_bfr_116	 2	 140.jpg	 32	 50	 36	 1	 1	 0	 0	 6.373475e+01	 u	 5.424295e-01 
BMI_bfr_116	 2	 156.jpg	 44	 24	 37	 1	 1	 0	 0	 6.531986e+01	 u	 5.660825e-01 
BMI_bfr_116	 2	 132.jpg	 26	 49	 38	 1	 1	 1	 0	 6.693836e+01	 u	 6.014442e-01 
BMI_bfr_116	 2	 123.jpg	 19	 16	 39	 1	 1	 1	 1	 6.859022e+01	 i	 5.471147e-01 
BMI_bfr_116	 2	 147.jpg	 36	 57	 40	 1	 1	 0	 1	 7.019201e+01	 i	 6.666785e-01 
BMI_bfr_116	 2	 121.jpg	 18	 3	 41	 1	 1	 1	 1	 7.191061e+01	 i	 4.894074e-01 
BMI_bfr_116	 2	 124.jpg	 20	 11	 42	 1	 1	 1	 1	 7.344566e+01	 i	 4.956738e-01 
BMI_bfr_116	 2	 137.jpg	 30	 40	 43	 1	 1	 1	 1	 7.499735e+01	 i	 5.640981e-01 
BMI_bfr_116	 2	 114.jpg	 12	 14	 44	 1	 1	 1	 1	 7.661595e+01	 i	 5.205143e-01 
BMI_bfr_116	 2	 118.jpg	 15	 20	 45	 1	 1	 0	 0	 7.818425e+01	 u	 8.197952e-01 
BMI_bfr_116	 2	 113.jpg	 11	 21	 46	 1	 1	 0	 0	 8.005298e+01	 u	 5.262186e-01 
