subjectID	 order	 stimName	 itemIndABC	 bidInd	 runtrial	 isOld?	 subjectAnswerIsOld	 isBeep?	 subjectAnswerIsBeep	 onsettime	 resp_choice	 RT
104	 2	 158.jpg	 46	 26	 1	 1	 1	 1	 0	 1.496482e-02	 u	 3.039959e+00 
104	 2	 131.jpg	 23	 45	 2	 1	 1	 0	 0	 4.102802e+00	 u	 1.337264e+00 
104	 2	 130.jpg	 22	 35	 3	 1	 1	 1	 1	 6.488779e+00	 i	 5.713905e-01 
104	 2	 147.jpg	 36	 23	 4	 1	 1	 1	 1	 8.107211e+00	 i	 6.967570e-01 
104	 2	 138.jpg	 29	 50	 5	 1	 1	 0	 1	 9.859218e+00	 i	 6.773298e-01 
104	 2	 157.jpg	 45	 13	 6	 1	 1	 0	 0	 1.159456e+01	 u	 7.308175e-01 
104	 2	 110.jpg	 7	 24	 7	 1	 1	 0	 0	 1.337980e+01	 u	 9.031410e-01 
104	 2	 107.jpg	 5	 40	 8	 1	 1	 1	 1	 1.533201e+01	 i	 6.835463e-01 
104	 2	 114.jpg	 9	 14	 9	 1	 1	 1	 1	 1.706719e+01	 i	 6.359120e-01 
104	 2	 102.jpg	 1	 4	 10	 1	 1	 0	 1	 1.875252e+01	 i	 6.606814e-01 
104	 2	 149.jpg	 38	 48	 11	 1	 1	 1	 0	 2.047112e+01	 u	 6.746652e-01 
104	 2	 125.jpg	 19	 54	 12	 1	 1	 1	 1	 2.218973e+01	 i	 8.574047e-01 
104	 2	 140.jpg	 30	 9	 13	 1	 1	 1	 1	 2.409178e+01	 i	 6.429031e-01 
104	 2	 153.jpg	 41	 22	 14	 1	 1	 1	 0	 2.579367e+01	 u	 7.411384e-01 
104	 2	 155.jpg	 43	 47	 15	 1	 1	 0	 0	 2.757915e+01	 u	 8.344813e-01 
104	 2	 137.jpg	 28	 11	 16	 1	 1	 1	 1	 2.946448e+01	 i	 5.917189e-01 
104	 2	 134.jpg	 25	 37	 17	 1	 1	 0	 1	 3.109955e+01	 i	 6.216839e-01 
104	 2	 160.jpg	 48	 57	 18	 1	 1	 0	 0	 3.276816e+01	 u	 7.306525e-01 
104	 2	 132.jpg	 24	 46	 19	 1	 1	 1	 1	 3.455343e+01	 i	 5.204817e-01 
104	 2	 136.jpg	 27	 39	 20	 1	 1	 0	 1	 3.612194e+01	 i	 6.733089e-01 
104	 2	 128.jpg	 20	 19	 21	 1	 1	 1	 0	 3.784059e+01	 u	 7.884815e-01 
104	 2	 129.jpg	 21	 51	 22	 1	 1	 1	 1	 3.967593e+01	 i	 8.432045e-01 
104	 2	 109.jpg	 6	 5	 23	 1	 1	 0	 1	 4.156125e+01	 i	 5.779843e-01 
104	 2	 154.jpg	 42	 8	 24	 1	 1	 1	 1	 4.319646e+01	 i	 6.078344e-01 
104	 2	 118.jpg	 13	 10	 25	 1	 1	 0	 0	 4.484831e+01	 u	 5.536292e-01 
104	 2	 112.jpg	 8	 3	 26	 1	 1	 1	 0	 4.645020e+01	 u	 6.167822e-01 
104	 2	 117.jpg	 12	 52	 27	 1	 1	 0	 0	 4.811865e+01	 u	 1.018400e+00 
104	 2	 151.jpg	 40	 49	 28	 1	 1	 1	 1	 5.018766e+01	 i	 5.131883e-01 
104	 2	 135.jpg	 26	 36	 29	 1	 1	 0	 1	 5.175608e+01	 i	 5.536080e-01 
104	 2	 106.jpg	 4	 17	 30	 1	 1	 1	 1	 5.335785e+01	 i	 1.426943e+00 
104	 2	 123.jpg	 18	 18	 31	 1	 1	 0	 0	 5.582736e+01	 u	 7.463273e-01 
104	 2	 143.jpg	 33	 12	 32	 1	 1	 0	 1	 5.762922e+01	 i	 8.007559e-01 
104	 2	 142.jpg	 32	 20	 33	 1	 1	 0	 1	 5.948136e+01	 i	 6.137143e-01 
104	 2	 120.jpg	 15	 7	 34	 1	 1	 0	 1	 6.114987e+01	 i	 9.028228e-01 
104	 2	 150.jpg	 39	 25	 35	 1	 1	 0	 0	 6.310202e+01	 u	 6.269535e-01 
