1	 6	 108.jpg	 1	 1	 0	 0	 48 
2	 5	 107.jpg	 1	 1	 1	 0	 44 
3	 45	 156.jpg	 1	 1	 1	 1	 50 
4	 31	 138.jpg	 1	 1	 1	 1	 12 
5	 46	 157.jpg	 1	 1	 0	 0	 17 
6	 47	 158.jpg	 1	 1	 0	 0	 51 
7	 12	 117.jpg	 1	 1	 1	 0	 53 
8	 17	 123.jpg	 1	 1	 0	 1	 22 
9	 9	 112.jpg	 1	 1	 1	 1	 24 
10	 4	 105.jpg	 1	 1	 0	 0	 35 
11	 42	 153.jpg	 1	 1	 1	 0	 45 
12	 33	 141.jpg	 1	 1	 1	 0	 7 
13	 1	 101.jpg	 1	 1	 0	 1	 3 
14	 15	 121.jpg	 1	 1	 0	 0	 9 
15	 44	 155.jpg	 1	 1	 1	 0	 13 
16	 8	 111.jpg	 1	 1	 0	 0	 46 
17	 14	 120.jpg	 1	 1	 0	 1	 19 
18	 30	 137.jpg	 1	 1	 0	 0	 11 
19	 38	 147.jpg	 1	 1	 0	 0	 55 
20	 3	 104.jpg	 1	 1	 1	 1	 25 
21	 26	 133.jpg	 1	 1	 1	 0	 37 
22	 29	 136.jpg	 1	 1	 0	 1	 40 
23	 22	 128.jpg	 1	 1	 1	 0	 52 
24	 37	 146.jpg	 1	 1	 0	 0	 54 
25	 34	 142.jpg	 1	 1	 0	 1	 43 
26	 19	 125.jpg	 1	 1	 1	 1	 10 
27	 27	 134.jpg	 1	 1	 1	 0	 42 
28	 48	 160.jpg	 1	 1	 0	 1	 58 
29	 2	 103.jpg	 1	 1	 0	 1	 41 
30	 32	 140.jpg	 1	 1	 1	 0	 39 
31	 43	 154.jpg	 1	 1	 0	 0	 26 
32	 16	 122.jpg	 1	 1	 1	 1	 36 
33	 23	 129.jpg	 1	 1	 1	 1	 21 
34	 36	 145.jpg	 1	 1	 0	 0	 49 
35	 7	 110.jpg	 1	 1	 0	 0	 16 
36	 39	 148.jpg	 1	 1	 1	 1	 57 
