subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
BMI_bfr_122	 2	 48	 1	 1	 1	 1.277612e-02	 160.jpg	 i	 1.832570e+00	 23	 1	 
BMI_bfr_122	 2	 2	 2	 1	 1	 2.899386e+00	 103.jpg	 i	 7.573004e-01	 13	 0	 
BMI_bfr_122	 2	 31	 3	 1	 0	 4.718025e+00	 143.jpg	 u	 9.637681e-01	 56	 0	 
BMI_bfr_122	 2	 14	 4	 1	 1	 6.736963e+00	 118.jpg	 i	 6.661540e-01	 16	 1	 
BMI_bfr_122	 2	 12	 5	 1	 1	 8.455573e+00	 115.jpg	 i	 6.350900e-01	 36	 0	 
BMI_bfr_122	 2	 36	 6	 1	 1	 1.014087e+01	 148.jpg	 i	 7.273738e-01	 49	 1	 
BMI_bfr_122	 2	 21	 7	 1	 1	 1.192606e+01	 130.jpg	 i	 5.735401e-01	 44	 0	 
BMI_bfr_122	 2	 35	 8	 1	 1	 1.354464e+01	 147.jpg	 i	 7.100154e-01	 53	 0	 
BMI_bfr_122	 2	 5	 9	 1	 1	 1.531318e+01	 107.jpg	 i	 7.978062e-01	 4	 0	 
BMI_bfr_122	 2	 44	 10	 1	 1	 1.716533e+01	 156.jpg	 i	 6.558008e-01	 18	 0	 
BMI_bfr_122	 2	 43	 11	 1	 0	 1.886725e+01	 155.jpg	 u	 1.113908e+00	 41	 1	 
BMI_bfr_122	 2	 20	 12	 1	 1	 2.103627e+01	 129.jpg	 i	 6.999768e-01	 42	 0	 
BMI_bfr_122	 2	 25	 13	 1	 0	 2.278828e+01	 135.jpg	 u	 1.783104e+00	 47	 0	 
BMI_bfr_122	 2	 11	 14	 1	 1	 2.562473e+01	 114.jpg	 i	 1.826769e+00	 5	 0	 
BMI_bfr_122	 2	 1	 15	 1	 1	 2.851138e+01	 102.jpg	 i	 8.977416e-01	 3	 1	 
BMI_bfr_122	 2	 42	 16	 1	 0	 3.046351e+01	 154.jpg	 u	 1.105656e+00	 37	 0	 
BMI_bfr_122	 2	 6	 17	 1	 1	 3.261611e+01	 108.jpg	 i	 5.844068e-01	 14	 1	 
BMI_bfr_122	 2	 22	 18	 1	 1	 3.425108e+01	 131.jpg	 i	 1.447039e+00	 40	 1	 
BMI_bfr_122	 2	 3	 19	 1	 1	 3.675392e+01	 105.jpg	 i	 5.530355e-01	 6	 1	 
BMI_bfr_122	 2	 28	 20	 1	 1	 3.835573e+01	 138.jpg	 i	 1.291397e+00	 50	 0	 
BMI_bfr_122	 2	 34	 21	 1	 0	 4.069169e+01	 146.jpg	 u	 8.117299e-01	 55	 1	 
BMI_bfr_122	 2	 39	 22	 1	 1	 4.256035e+01	 151.jpg	 i	 1.024380e+00	 24	 0	 
BMI_bfr_122	 2	 38	 23	 1	 1	 4.462943e+01	 150.jpg	 i	 8.004047e-01	 54	 1	 
BMI_bfr_122	 2	 9	 24	 1	 1	 4.648149e+01	 112.jpg	 i	 7.484064e-01	 15	 0	 
BMI_bfr_122	 2	 13	 25	 1	 1	 4.828342e+01	 116.jpg	 i	 1.702859e+00	 17	 1	 
