1	 21	 124.jpg	 1	 1	 0	 0	 10 
2	 46	 157.jpg	 1	 1	 0	 1	 39 
3	 19	 122.jpg	 1	 1	 1	 0	 14 
4	 2	 102.jpg	 1	 1	 1	 1	 6 
5	 26	 132.jpg	 1	 1	 0	 1	 53 
6	 11	 113.jpg	 1	 1	 0	 1	 45 
7	 27	 133.jpg	 1	 1	 1	 0	 19 
8	 48	 160.jpg	 1	 1	 1	 0	 9 
9	 17	 120.jpg	 1	 1	 1	 0	 55 
10	 36	 144.jpg	 1	 1	 0	 0	 56 
11	 33	 140.jpg	 1	 1	 1	 1	 16 
12	 47	 158.jpg	 1	 1	 0	 0	 21 
13	 28	 134.jpg	 1	 1	 0	 0	 13 
14	 40	 149.jpg	 1	 1	 1	 1	 8 
15	 18	 121.jpg	 1	 1	 0	 1	 7 
16	 6	 107.jpg	 1	 1	 0	 0	 18 
17	 41	 150.jpg	 1	 1	 1	 0	 51 
18	 20	 123.jpg	 1	 1	 0	 0	 4 
19	 22	 127.jpg	 1	 1	 0	 0	 37 
20	 25	 130.jpg	 1	 1	 0	 0	 20 
21	 12	 114.jpg	 1	 1	 1	 0	 22 
22	 34	 141.jpg	 1	 1	 1	 0	 46 
23	 7	 109.jpg	 1	 1	 1	 1	 3 
24	 9	 111.jpg	 1	 1	 0	 1	 12 
25	 35	 143.jpg	 1	 1	 1	 0	 48 
26	 5	 105.jpg	 1	 1	 1	 0	 38 
27	 15	 118.jpg	 1	 1	 0	 1	 36 
28	 16	 119.jpg	 1	 1	 1	 0	 26 
29	 4	 104.jpg	 1	 1	 1	 1	 17 
30	 44	 155.jpg	 1	 1	 1	 1	 43 
31	 30	 136.jpg	 1	 1	 0	 1	 25 
32	 24	 129.jpg	 1	 1	 0	 1	 44 
33	 43	 153.jpg	 1	 1	 1	 0	 35 
34	 13	 115.jpg	 1	 1	 0	 0	 47 
35	 39	 148.jpg	 1	 1	 1	 0	 11 
36	 38	 146.jpg	 1	 1	 0	 0	 42 
37	 23	 128.jpg	 1	 1	 1	 0	 54 
38	 32	 139.jpg	 1	 1	 0	 0	 57 
39	 8	 110.jpg	 1	 1	 0	 1	 5 
40	 1	 101.jpg	 1	 1	 1	 0	 23 
41	 42	 152.jpg	 1	 1	 0	 0	 15 
42	 14	 116.jpg	 1	 1	 1	 1	 49 
43	 37	 145.jpg	 1	 1	 0	 0	 52 
44	 31	 137.jpg	 1	 1	 0	 0	 50 
45	 3	 103.jpg	 1	 1	 0	 0	 24 
46	 10	 112.jpg	 1	 1	 1	 0	 41 
47	 29	 135.jpg	 1	 1	 1	 1	 40 
48	 45	 156.jpg	 1	 1	 1	 0	 58 
