subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
BMI_bfr_122	 1	 5.167047e-01	 140.jpg	 139.jpg	 40	 39	 u	 0	 9.525420e+02
BMI_bfr_122	 2	 4.020634e+00	 154.jpg	 144.jpg	 54	 44	 i	 0	 8.238337e+02
BMI_bfr_122	 3	 7.524560e+00	 122.jpg	 139.jpg	 22	 39	 u	 0	 9.200046e+02
BMI_bfr_122	 4	 1.102848e+01	 137.jpg	 151.jpg	 37	 51	 i	 0	 1.196233e+03
BMI_bfr_122	 5	 1.451571e+01	 149.jpg	 103.jpg	 49	 3	 i	 0	 8.479422e+02
BMI_bfr_122	 6	 1.801964e+01	 129.jpg	 152.jpg	 29	 52	 i	 0	 8.091382e+02
BMI_bfr_122	 7	 2.152357e+01	 152.jpg	 103.jpg	 52	 3	 u	 0	 9.841212e+02
BMI_bfr_122	 8	 2.502749e+01	 138.jpg	 112.jpg	 38	 12	 i	 0	 8.553643e+02
BMI_bfr_122	 9	 2.851473e+01	 157.jpg	 151.jpg	 57	 51	 i	 0	 1.103282e+03
BMI_bfr_122	 10	 3.201865e+01	 138.jpg	 107.jpg	 38	 7	 i	 0	 9.408250e+02
BMI_bfr_122	 11	 3.552257e+01	 117.jpg	 111.jpg	 17	 11	 i	 0	 7.669841e+02
BMI_bfr_122	 12	 3.902651e+01	 148.jpg	 135.jpg	 48	 35	 i	 0	 1.121988e+03
BMI_bfr_122	 13	 4.251374e+01	 101.jpg	 149.jpg	 1	 49	 i	 0	 1.426183e+03
BMI_bfr_122	 14	 4.601767e+01	 135.jpg	 147.jpg	 35	 47	 u	 0	 1.027400e+03
BMI_bfr_122	 15	 4.952159e+01	 153.jpg	 125.jpg	 53	 25	 u	 0	 1.044874e+03
BMI_bfr_122	 16	 5.302551e+01	 153.jpg	 119.jpg	 53	 19	 i	 0	 9.161116e+02
BMI_bfr_122	 17	 5.651275e+01	 150.jpg	 125.jpg	 50	 25	 i	 0	 1.130300e+03
BMI_bfr_122	 18	 6.001667e+01	 115.jpg	 136.jpg	 15	 36	 i	 0	 8.552802e+02
BMI_bfr_122	 19	 6.352059e+01	 109.jpg	 101.jpg	 9	 1	 i	 0	 9.965170e+02
BMI_bfr_122	 20	 6.702451e+01	 160.jpg	 112.jpg	 60	 12	 i	 0	 7.777730e+02
BMI_bfr_122	 21	 7.051176e+01	 120.jpg	 158.jpg	 20	 58	 u	 0	 9.244166e+02
BMI_bfr_122	 22	 7.401568e+01	 110.jpg	 160.jpg	 10	 60	 u	 0	 7.506535e+02
BMI_bfr_122	 23	 7.751961e+01	 131.jpg	 151.jpg	 31	 51	 u	 0	 8.918844e+02
BMI_bfr_122	 24	 8.102353e+01	 136.jpg	 127.jpg	 36	 27	 i	 0	 8.419267e+02
BMI_bfr_122	 25	 8.452745e+01	 147.jpg	 105.jpg	 47	 5	 i	 0	 7.131167e+02
BMI_bfr_122	 26	 8.801469e+01	 117.jpg	 124.jpg	 17	 24	 i	 0	 7.135294e+02
BMI_bfr_122	 27	 9.151862e+01	 154.jpg	 108.jpg	 54	 8	 i	 0	 6.522583e+02
BMI_bfr_122	 28	 9.502253e+01	 133.jpg	 157.jpg	 33	 57	 u	 0	 1.052289e+03
BMI_bfr_122	 29	 9.852647e+01	 107.jpg	 140.jpg	 7	 40	 u	 0	 8.897351e+02
BMI_bfr_122	 30	 1.020137e+02	 135.jpg	 155.jpg	 35	 55	 i	 0	 6.314296e+02
BMI_bfr_122	 31	 1.055176e+02	 152.jpg	 135.jpg	 52	 35	 u	 0	 7.388955e+02
BMI_bfr_122	 32	 1.090215e+02	 108.jpg	 151.jpg	 8	 51	 u	 0	 7.901525e+02
BMI_bfr_122	 33	 1.125255e+02	 152.jpg	 149.jpg	 52	 49	 u	 0	 7.851617e+02
BMI_bfr_122	 34	 1.160127e+02	 132.jpg	 156.jpg	 32	 56	 i	 0	 8.417887e+02
BMI_bfr_122	 35	 1.195166e+02	 155.jpg	 115.jpg	 55	 15	 i	 0	 9.042862e+02
BMI_bfr_122	 36	 1.230206e+02	 160.jpg	 143.jpg	 60	 43	 i	 0	 8.542633e+02
BMI_bfr_122	 37	 1.265245e+02	 158.jpg	 156.jpg	 58	 56	 i	 0	 1.130539e+03
BMI_bfr_122	 38	 1.300117e+02	 128.jpg	 125.jpg	 28	 25	 i	 0	 6.584296e+02
BMI_bfr_122	 39	 1.335156e+02	 148.jpg	 129.jpg	 48	 29	 u	 0	 1.024651e+03
BMI_bfr_122	 40	 1.370196e+02	 107.jpg	 158.jpg	 7	 58	 u	 0	 7.946498e+02
BMI_bfr_122	 41	 1.405235e+02	 149.jpg	 127.jpg	 49	 27	 u	 0	 7.784234e+02
BMI_bfr_122	 42	 1.440274e+02	 104.jpg	 124.jpg	 4	 24	 i	 0	 6.946622e+02
BMI_bfr_122	 43	 1.475146e+02	 159.jpg	 123.jpg	 59	 23	 i	 0	 7.288236e+02
BMI_bfr_122	 44	 1.510186e+02	 138.jpg	 130.jpg	 38	 30	 u	 0	 1.050051e+03
BMI_bfr_122	 45	 1.545225e+02	 115.jpg	 139.jpg	 15	 39	 u	 0	 8.650345e+02
BMI_bfr_122	 46	 1.580264e+02	 148.jpg	 156.jpg	 48	 56	 i	 0	 1.040052e+03
BMI_bfr_122	 47	 1.615137e+02	 109.jpg	 159.jpg	 9	 59	 u	 0	 1.119191e+03
BMI_bfr_122	 48	 1.650176e+02	 140.jpg	 103.jpg	 40	 3	 i	 0	 7.316882e+02
BMI_bfr_122	 49	 1.685215e+02	 123.jpg	 126.jpg	 23	 26	 u	 0	 9.067033e+02
BMI_bfr_122	 50	 1.720254e+02	 132.jpg	 134.jpg	 32	 34	 i	 0	 6.766305e+02
