113.jpg	 12	 1	 9.223439e-01	 13
143.jpg	 12	 2	 9.185457e-01	 43
103.jpg	 11	 3	 8.927780e-01	 3
130.jpg	 12	 4	 8.829310e-01	 30
152.jpg	 12	 5	 8.111790e-01	 52
115.jpg	 11	 6	 7.883709e-01	 15
101.jpg	 12	 7	 7.662458e-01	 1
116.jpg	 11	 8	 7.386585e-01	 16
151.jpg	 11	 9	 7.359021e-01	 51
118.jpg	 12	 10	 7.271533e-01	 18
126.jpg	 11	 11	 7.062798e-01	 26
157.jpg	 12	 12	 7.028068e-01	 57
102.jpg	 12	 13	 6.961034e-01	 2
105.jpg	 11	 14	 6.727655e-01	 5
119.jpg	 12	 15	 6.645534e-01	 19
141.jpg	 11	 16	 6.600762e-01	 41
142.jpg	 11	 17	 6.476785e-01	 42
133.jpg	 12	 18	 6.445696e-01	 33
104.jpg	 11	 19	 6.384368e-01	 4
156.jpg	 12	 20	 5.869390e-01	 56
149.jpg	 12	 21	 5.865036e-01	 49
134.jpg	 11	 22	 5.810227e-01	 34
129.jpg	 11	 23	 5.758431e-01	 29
122.jpg	 12	 24	 5.480736e-01	 22
147.jpg	 12	 25	 5.432579e-01	 47
131.jpg	 11	 26	 5.422620e-01	 31
146.jpg	 12	 27	 5.227101e-01	 46
124.jpg	 12	 28	 5.206208e-01	 24
154.jpg	 12	 29	 4.995931e-01	 54
107.jpg	 12	 30	 4.933839e-01	 7
121.jpg	 24	 31	 4.839140e-01	 21
132.jpg	 24	 32	 4.779206e-01	 32
110.jpg	 24	 33	 4.680040e-01	 10
155.jpg	 24	 34	 4.345776e-01	 55
160.jpg	 22	 35	 4.105871e-01	 60
112.jpg	 24	 36	 4.073253e-01	 12
123.jpg	 24	 37	 4.004417e-01	 23
125.jpg	 22	 38	 3.914118e-01	 25
138.jpg	 24	 39	 3.860403e-01	 38
128.jpg	 22	 40	 3.785017e-01	 28
114.jpg	 22	 41	 3.704275e-01	 14
135.jpg	 24	 42	 3.642437e-01	 35
120.jpg	 22	 43	 3.558462e-01	 20
137.jpg	 24	 44	 3.408800e-01	 37
139.jpg	 24	 45	 3.383633e-01	 39
140.jpg	 22	 46	 3.324805e-01	 40
108.jpg	 24	 47	 3.128107e-01	 8
136.jpg	 22	 48	 3.012360e-01	 36
148.jpg	 22	 49	 2.991576e-01	 48
144.jpg	 24	 50	 2.915867e-01	 44
111.jpg	 22	 51	 2.904534e-01	 11
153.jpg	 24	 52	 2.851597e-01	 53
127.jpg	 24	 53	 2.751986e-01	 27
106.jpg	 22	 54	 2.750013e-01	 6
158.jpg	 22	 55	 2.503487e-01	 58
117.jpg	 24	 56	 2.308844e-01	 17
145.jpg	 24	 57	 1.989302e-01	 45
150.jpg	 22	 58	 1.890575e-01	 50
159.jpg	 24	 59	 1.445936e-01	 59
109.jpg	 24	 60	 9.702826e-02	 9

