subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
BMI_bfr_118	 1	 5.168276e-01	 160.jpg	 134.jpg	 60	 34	 i	 0	 5.338629e+02
BMI_bfr_118	 2	 4.004058e+00	 126.jpg	 144.jpg	 26	 44	 u	 0	 8.380712e+02
BMI_bfr_118	 3	 7.507994e+00	 110.jpg	 120.jpg	 10	 20	 u	 0	 6.980692e+02
BMI_bfr_118	 4	 1.101192e+01	 134.jpg	 150.jpg	 34	 50	 u	 0	 4.905632e+02
BMI_bfr_118	 5	 1.451584e+01	 146.jpg	 113.jpg	 46	 13	 i	 0	 4.629953e+02
BMI_bfr_118	 6	 1.800307e+01	 108.jpg	 105.jpg	 8	 5	 i	 0	 4.634126e+02
BMI_bfr_118	 7	 2.150700e+01	 115.jpg	 133.jpg	 15	 33	 u	 0	 5.259024e+02
BMI_bfr_118	 8	 2.501094e+01	 144.jpg	 147.jpg	 44	 47	 u	 0	 5.321182e+02
BMI_bfr_118	 9	 2.851485e+01	 119.jpg	 160.jpg	 19	 60	 u	 0	 5.383788e+02
BMI_bfr_118	 10	 3.201878e+01	 135.jpg	 126.jpg	 35	 26	 u	 0	 6.008681e+02
BMI_bfr_118	 11	 3.550601e+01	 146.jpg	 151.jpg	 46	 51	 i	 0	 4.325300e+02
BMI_bfr_118	 12	 3.900994e+01	 131.jpg	 125.jpg	 31	 25	 i	 0	 4.500776e+02
BMI_bfr_118	 13	 4.251388e+01	 127.jpg	 114.jpg	 27	 14	 u	 0	 7.149825e+02
BMI_bfr_118	 14	 4.601779e+01	 102.jpg	 151.jpg	 2	 51	 i	 0	 4.962417e+02
BMI_bfr_118	 15	 4.950503e+01	 125.jpg	 101.jpg	 25	 1	 i	 0	 5.754508e+02
BMI_bfr_118	 16	 5.300896e+01	 138.jpg	 123.jpg	 38	 23	 i	 0	 5.479109e+02
BMI_bfr_118	 17	 5.651289e+01	 115.jpg	 114.jpg	 15	 14	 u	 0	 6.666283e+02
BMI_bfr_118	 18	 6.001680e+01	 127.jpg	 116.jpg	 27	 16	 i	 0	 6.841315e+02
BMI_bfr_118	 19	 6.350405e+01	 131.jpg	 159.jpg	 31	 59	 u	 0	 7.407901e+02
BMI_bfr_118	 20	 6.700798e+01	 152.jpg	 135.jpg	 52	 35	 u	 0	 6.682883e+02
BMI_bfr_118	 21	 7.051189e+01	 140.jpg	 135.jpg	 40	 35	 i	 0	 7.983045e+02
BMI_bfr_118	 22	 7.401582e+01	 108.jpg	 123.jpg	 8	 23	 u	 0	 1.085786e+03
BMI_bfr_118	 23	 7.750305e+01	 151.jpg	 149.jpg	 51	 49	 i	 0	 6.362094e+02
BMI_bfr_118	 24	 8.100699e+01	 123.jpg	 134.jpg	 23	 34	 i	 0	 6.086582e+02
BMI_bfr_118	 25	 8.451091e+01	 118.jpg	 133.jpg	 18	 33	 i	 0	 4.686486e+02
BMI_bfr_118	 26	 8.801484e+01	 119.jpg	 136.jpg	 19	 36	 i	 0	 8.573939e+02
BMI_bfr_118	 27	 9.150206e+01	 154.jpg	 155.jpg	 54	 55	 i	 0	 1.454130e+03
BMI_bfr_118	 28	 9.500598e+01	 116.jpg	 103.jpg	 16	 3	 i	 0	 8.640766e+02
BMI_bfr_118	 29	 9.850991e+01	 156.jpg	 148.jpg	 56	 48	 u	 0	 1.309085e+03
