subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
BOA_128	2	39	Corny.bmp	0	1	0	5	2.998596e-02	5	1.759034e+00	0	5	2.332596e+00	5	9.604235e-01	
BOA_128	2	14	ClickXLwhite4.bmp	7	2	1	1	4.852087e+00	1	1.424923e+00	0	1	6.820865e+00	1	4.721550e-01	
BOA_128	2	42	DoritusMexicanNacho.bmp	0	3	0	5	8.839827e+00	5	1.565195e+00	0	5	1.094228e+01	5	4.467372e-01	
BOA_128	2	36	ChocolateWhite.bmp	0	4	0	4	1.294443e+01	4	3.548584e+00	0	4	1.703239e+01	4	1.420633e+00	
BOA_128	2	6	BisliPizza3.bmp	46	5	1	1	2.000232e+01	1	1.050691e+00	1	1	2.158743e+01	1	4.735806e-01	
BOA_128	2	28	Twix.bmp	5	6	1	1	2.362305e+01	1	1.141965e+00	0	3	2.530836e+01	3	1.224650e+00	
BOA_128	2	37	ClickCornflakes.bmp	0	7	0	5	2.809473e+01	5	1.238280e+00	0	5	2.986349e+01	5	2.935247e-01	
BOA_128	2	38	CookiesSmile.bmp	0	8	0	5	3.171552e+01	5	9.134929e-01	0	5	3.316716e+01	5	3.018632e-01	
BOA_128	2	12	ClickBisquit2.bmp	9	9	1	1	3.501924e+01	1	7.857788e-01	1	1	3.633737e+01	1	4.356494e-01	
BOA_128	2	40	Crunch4.bmp	0	10	0	5	3.832289e+01	5	9.701315e-01	0	5	3.982462e+01	5	2.412398e+00	
BOA_128	2	15	CrunchBisquitBrown3.bmp	17	11	1	1	4.379573e+01	1	8.892896e-01	1	1	4.523067e+01	1	2.783437e-01	
BOA_128	2	46	KinderFingers.bmp	0	12	0	5	4.706605e+01	5	8.189600e-01	0	5	4.841754e+01	5	2.514835e-01	
BOA_128	2	21	KashitSour.bmp	50	13	1	1	5.021954e+01	1	1.569471e+00	0	2	5.232197e+01	2	8.510504e-01	
BOA_128	2	30	Argaliyot.bmp	0	14	0	5	5.472465e+01	5	8.643638e-01	0	5	5.612619e+01	5	2.868264e-01	
BOA_128	2	53	Pringles.bmp	0	15	0	5	5.796159e+01	5	7.634304e-01	0	5	5.926301e+01	5	3.020130e-01	
BOA_128	2	55	Toblerone.bmp	0	16	0	5	6.111511e+01	5	7.779031e-01	0	5	6.243329e+01	5	2.197336e-01	
BOA_128	2	35	ChocolateParaNuts2.bmp	0	17	0	5	6.420190e+01	5	1.203122e+00	0	5	6.593719e+01	5	2.118312e-01	
BOA_128	2	34	ChocolateChipsCookies.bmp	0	18	0	5	6.770581e+01	5	7.712115e-01	0	5	6.900735e+01	5	2.536717e-01	
BOA_128	2	26	TapuchipsCrunch.bmp	48	19	1	1	7.080933e+01	1	2.283694e+00	1	1	7.362916e+01	1	2.238605e-01	
BOA_128	2	32	BisliFalafel.bmp	0	20	0	5	7.541456e+01	5	9.344511e-01	0	5	7.688283e+01	5	6.618491e-02	
BOA_128	2	51	Oreo.bmp	0	21	0	5	7.850129e+01	5	7.117306e-01	0	5	7.975264e+01	5	1.643736e-01	
BOA_128	2	49	MilkeyWay.bmp	0	22	0	5	8.147132e+01	5	7.336922e-01	0	5	8.273941e+01	5	1.376083e-01	
BOA_128	2	5	BisliOnion.bmp	45	23	1	1	8.442459e+01	1	9.804356e-01	0	1	8.594292e+01	1	2.780986e-01	
BOA_128	2	10	ChocolateParaSucariotKoftzot2.bmp	8	24	1	1	8.777840e+01	1	1.498621e+00	1	2	8.981396e+01	2	6.310575e-01	
BOA_128	2	25	Tapuchips.bmp	54	25	1	1	9.199972e+01	1	8.372978e-01	1	2	9.336787e+01	2	7.811565e-01	
BOA_128	2	17	DoritosNatural.bmp	53	26	1	1	9.570395e+01	1	1.045066e+00	0	2	9.728900e+01	2	2.680210e-01	
BOA_128	2	18	DoritosSourSpicy.bmp	55	27	1	1	9.910769e+01	1	1.265320e+00	0	2	1.009098e+02	2	2.072618e-01	
BOA_128	2	48	MikeAndIke.bmp	0	28	0	5	1.026785e+02	5	8.225584e-01	0	5	1.040466e+02	5	1.743769e-01	
BOA_128	2	24	PesekZman.bmp	10	29	1	1	1.057818e+02	1	8.872114e-01	0	2	1.072001e+02	2	4.528626e-01	
BOA_128	2	20	Hit.bmp	14	30	1	1	1.092024e+02	1	7.866474e-01	1	1	1.105205e+02	1	2.044860e-01	
BOA_128	2	8	Cheetos.bmp	43	31	1	1	1.122725e+02	1	8.285348e-01	1	1	1.136407e+02	1	5.229927e-02	
BOA_128	2	19	Dubonim.bmp	51	32	1	1	1.152425e+02	1	1.042552e+00	1	1	1.168276e+02	1	1.294124e-01	
BOA_128	2	7	Bounty.bmp	11	33	1	1	1.185128e+02	1	7.081874e-01	1	1	1.197642e+02	1	1.128031e-01	
BOA_128	2	33	CheetosSpicey.bmp	0	34	0	5	1.214328e+02	5	1.284205e+00	0	5	1.232514e+02	5	1.055795e-01	
BOA_128	2	54	TapuchipsCrunch2.bmp	0	35	0	5	1.249199e+02	5	2.213079e+00	0	5	1.276731e+02	5	2.119443e-01	
BOA_128	2	47	Lotus.bmp	0	36	0	5	1.294417e+02	5	6.833140e-01	0	5	1.306597e+02	5	1.213011e-01	
BOA_128	2	44	Kifkef.bmp	0	37	0	2	1.323283e+02	2	2.188703e+00	0	3	1.350647e+02	3	2.812316e+00	
