subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
BOA_101	1	13	Egozi.bmp	50	1	1	1	3.000165e-02	1	2.918218e+00	1	1	3.483755e+00	1	1.279270e+00	
BOA_101	1	21	Popco.bmp	51	2	1	1	6.320271e+00	1	1.266758e+00	0	5	8.122358e+00	5	1.408679e+00	
BOA_101	1	31	BisliBbq.bmp	0	3	0	5	1.109229e+01	5	2.846740e+00	0	5	1.447942e+01	5	1.299611e+00	
BOA_101	1	34	ChocolateChipsCookies.bmp	0	4	0	5	1.733262e+01	5	1.374408e+00	0	5	1.925144e+01	5	3.035855e-01	
BOA_101	1	16	Keifli.bmp	12	5	1	1	2.110350e+01	1	2.051527e+00	1	1	2.368987e+01	1	7.451658e-01	
BOA_101	1	12	Dubonim.bmp	15	6	1	1	2.599236e+01	1	1.042675e+00	1	1	2.757747e+01	1	3.375614e-01	
BOA_101	1	29	Abadi2.bmp	0	7	0	5	2.947954e+01	5	1.491497e+00	0	5	3.151521e+01	5	4.798187e-01	
BOA_101	1	39	Corny.bmp	0	8	0	5	3.355081e+01	5	1.012224e+00	0	5	3.510260e+01	5	4.204302e-01	
BOA_101	1	51	Oreo.bmp	0	9	0	5	3.707148e+01	5	8.435437e-01	0	5	3.845631e+01	5	2.907146e-01	
BOA_101	1	10	CrunchBisquitWhite2.bmp	9	10	1	1	4.030837e+01	1	1.382668e+00	0	5	4.222721e+01	5	6.318241e-01	
BOA_101	1	35	ChocolateParaNuts2.bmp	0	11	0	4	4.441302e+01	4	3.262004e+00	0	5	4.821726e+01	5	1.545777e+00	
BOA_101	1	36	ChocolateWhite.bmp	0	12	0	5	5.132070e+01	5	2.866333e+00	0	5	5.472452e+01	5	2.945018e-01	
BOA_101	1	53	Pringles.bmp	0	13	0	5	5.657668e+01	5	9.383557e-01	0	5	5.806156e+01	5	3.174633e-01	
BOA_101	1	15	KashitSour.bmp	10	14	1	5	5.993036e+01	5	5.526708e-01	1	1	6.103164e+01	1	2.275393e+00	
BOA_101	1	48	MikeAndIke.bmp	0	15	0	5	6.486920e+01	5	1.141830e+00	0	5	6.655442e+01	5	4.886143e-01	
BOA_101	1	50	MnM2.bmp	0	16	0	5	6.860674e+01	5	1.556277e+00	0	5	7.070909e+01	5	4.539402e-01	
BOA_101	1	38	CookiesSmile.bmp	0	17	0	5	7.271137e+01	5	6.996637e-01	0	5	7.394612e+01	5	3.129118e-01	
BOA_101	1	46	KinderFingers.bmp	0	18	0	5	7.581486e+01	5	7.481731e-01	0	5	7.709964e+01	5	2.313923e-01	
BOA_101	1	19	KinderBuenoWhite2.bmp	16	19	1	1	7.888500e+01	1	1.238035e+00	0	5	8.067032e+01	5	3.744061e-01	
BOA_101	1	54	TapuchipsCrunch2.bmp	0	20	0	1	8.260572e+01	1	2.877303e+00	0	5	8.602629e+01	5	1.920738e+00	
BOA_101	1	9	CrunchBisquitBrown3.bmp	5	21	1	1	8.949682e+01	1	1.834207e+00	0	5	9.186619e+01	5	4.408376e-01	
BOA_101	1	3	Bounty.bmp	53	22	1	1	9.386836e+01	1	1.302668e+00	1	1	9.570397e+01	1	3.230600e-01	
BOA_101	1	11	DoritosSourSpicy.bmp	54	23	1	1	9.758920e+01	1	1.325822e+00	0	5	9.945803e+01	5	2.810006e-01	
BOA_101	1	23	SkittlesSour4.bmp	18	24	1	1	1.012933e+02	1	1.165699e+00	1	1	1.029954e+02	1	3.036573e-01	
