subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
BOA_125	1	30	Argaliyot.bmp	0	1	0	5	3.087643e-02	5	2.681796e+00	0	5	3.251161e+00	5	7.752092e-02	
BOA_125	1	55	Toblerone.bmp	0	2	0	5	4.886364e+00	5	1.218318e+00	0	5	6.638316e+00	5	1.346360e+00	
BOA_125	1	41	DoritosMenupahBbq.bmp	0	3	0	5	9.541574e+00	5	1.203101e+00	0	5	1.127689e+01	5	9.157923e-01	
BOA_125	1	53	Pringles.bmp	0	4	0	5	1.374630e+01	5	2.198382e+00	0	5	1.648266e+01	5	1.094015e+00	
BOA_125	1	1	BabyDoll.bmp	50	5	1	1	1.913567e+01	1	5.529009e+00	1	1	2.520920e+01	1	3.519478e+00	
BOA_125	1	16	HappyHippo.bmp	46	6	1	1	3.028144e+01	1	2.295229e+00	0	1	3.311803e+01	1	2.698652e+00	
BOA_125	1	44	Kifkef.bmp	0	7	0	1	3.737280e+01	1	3.107874e+00	0	1	4.102683e+01	1	1.893855e+00	
BOA_125	1	48	MikeAndIke.bmp	0	8	0	5	4.448078e+01	5	2.271898e+00	0	5	4.728397e+01	5	4.207135e-01	
BOA_125	1	36	ChocolateWhite.bmp	0	9	0	5	4.925270e+01	5	2.059976e+00	0	5	5.185564e+01	5	6.250434e-01	
BOA_125	1	29	Abadi2.bmp	0	10	0	5	5.404151e+01	5	9.191620e-01	0	5	5.549310e+01	5	4.435869e-01	
BOA_125	1	7	ChocolateParaSucariotKoftzot2.bmp	8	11	1	1	5.749532e+01	1	1.833358e+00	0	1	5.986466e+01	1	8.800179e-01	
BOA_125	1	51	Oreo.bmp	0	12	0	5	6.230071e+01	5	1.563959e+00	0	5	6.440319e+01	5	3.414857e-01	
BOA_125	1	32	BisliFalafel.bmp	0	13	0	5	6.630530e+01	5	7.993768e-01	0	5	6.763998e+01	5	3.847028e-01	
