subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	
BOA_101	 0	 1	 02	 1	 1	 2.019003e+00	 Twix.bmp	 Egozi.bmp	 48	 50	 0	 i	 2	 1	 1291.29	 0.09	 0.09	 
BOA_101	 0	 1	 02	 1	 2	 8.025667e+00	 Shugi.bmp	 Bounty.bmp	 43	 53	 0	 i	 2	 1	 1164.62	 1.22	 0.07	 
BOA_101	 0	 1	 02	 1	 3	 1.201341e+01	 BambaNugat.bmp	 Shugi.bmp	 47	 43	 1	 u	 2	 1	 712.88	 0.09	 1.22	 
BOA_101	 0	 1	 02	 1	 4	 1.601790e+01	 Shugi.bmp	 Egozi.bmp	 43	 50	 0	 i	 2	 1	 733.56	 1.22	 0.09	 
BOA_101	 0	 1	 02	 1	 5	 2.901582e+01	 ClickBalls5.bmp	 KinderBuenoWhite2.bmp	 7	 16	 1	 u	 1	 1	 838.82	 6.33	 5.36	 
BOA_101	 0	 1	 02	 1	 6	 3.602360e+01	 BisliGrill.bmp	 KashitSour.bmp	 17	 10	 0	 i	 1	 1	 686.69	 5.29	 5.91	 
BOA_101	 0	 1	 02	 1	 7	 3.902702e+01	 KashitSour.bmp	 CrunchBisquitWhite2.bmp	 10	 9	 1	 u	 1	 1	 731.28	 5.91	 5.93	 
BOA_101	 0	 1	 02	 1	 8	 4.201373e+01	 Dubonim.bmp	 KinderBuenoBrown3.bmp	 15	 8	 1	 u	 1	 1	 920.56	 5.38	 5.98	 
BOA_101	 0	 1	 02	 1	 9	 4.902153e+01	 Halva2.bmp	 DoritosSourSpicy.bmp	 44	 54	 1	 u	 2	 1	 840.76	 0.16	 0.07	 
BOA_101	 0	 1	 02	 1	 10	 5.402708e+01	 Bounty.bmp	 Twix.bmp	 53	 48	 1	 i	 2	 0	 1307.22	 0.07	 0.09	 
BOA_101	 0	 1	 02	 1	 11	 5.701381e+01	 Keifli.bmp	 ChocolateParaCookies5.bmp	 12	 11	 1	 u	 1	 1	 736.47	 5.87	 5.87	 
BOA_101	 0	 1	 02	 1	 12	 6.101832e+01	 DoritosSourSpicy.bmp	 Snickers.bmp	 54	 45	 0	 i	 2	 1	 819.99	 0.07	 0.11	 
BOA_101	 0	 1	 02	 1	 13	 6.901031e+01	 BambaNugat.bmp	 Twist.bmp	 47	 49	 1	 i	 2	 0	 811.98	 0.09	 0.09	 
BOA_101	 0	 1	 02	 1	 14	 7.601847e+01	 BisliGrill.bmp	 SkittlesSour4.bmp	 17	 18	 0	 i	 1	 1	 691.82	 5.29	 5.20	 
BOA_101	 0	 1	 02	 1	 15	 8.002292e+01	 Egozi.bmp	 Popco.bmp	 50	 51	 1	 u	 2	 1	 999.37	 0.09	 0.07	 
BOA_101	 0	 1	 02	 1	 16	 8.401042e+01	 Taami.bmp	 Shugi.bmp	 52	 43	 1	 i	 2	 0	 755.87	 0.07	 1.22	 
BOA_101	 0	 1	 02	 1	 17	 8.701408e+01	 Snickers.bmp	 Shugi.bmp	 45	 43	 1	 x	 2	 999	 999000.00	 0.11	 1.22	 
BOA_101	 0	 1	 02	 1	 18	 9.201971e+01	 CrunchBisquitBrown3.bmp	 WerthersOriginal.bmp	 5	 56	 1	 u	 4	 1	 850.58	 6.51	 0.04	 
BOA_101	 0	 1	 02	 1	 19	 9.802636e+01	 Popco.bmp	 Taami.bmp	 51	 52	 0	 u	 2	 0	 883.93	 0.07	 0.07	 
BOA_101	 0	 1	 02	 1	 20	 1.030154e+02	 ClickXLwhite4.bmp	 KifkefMaklot2.bmp	 14	 13	 0	 i	 1	 1	 686.93	 5.42	 5.78	 
