subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
BOA_134	2	46	KinderFingers.bmp	0	1	0	5	3.041139e-02	5	2.415422e+00	0	5	2.983725e+00	5	5.501092e-01	
BOA_134	2	52	PitaCrunch.bmp	0	2	0	5	5.086073e+00	5	1.031767e+00	0	5	6.654457e+00	5	5.913820e-01	
BOA_134	2	54	TapuchipsCrunch2.bmp	0	3	0	4	8.807016e+00	4	6.230822e+00	0	5	1.558113e+01	5	7.847077e-01	
BOA_134	2	15	GumiWine2.bmp	50	4	1	1	1.791712e+01	1	2.352710e+00	0	5	2.080365e+01	5	1.914186e+00	
BOA_134	2	39	Corny.bmp	0	5	0	5	2.427429e+01	5	1.131544e+00	0	5	2.594279e+01	5	5.990466e-01	
BOA_134	2	31	BisliBbq.bmp	0	6	0	5	2.809529e+01	5	9.105476e-01	0	5	2.954682e+01	5	6.190183e-01	
BOA_134	2	28	WerthersOriginal.bmp	44	7	1	1	3.171595e+01	1	1.385885e+00	0	5	3.363473e+01	5	6.751021e-01	
BOA_134	2	24	Taami.bmp	13	8	1	1	3.587060e+01	1	1.239236e+00	0	5	3.765596e+01	5	3.978796e-01	
BOA_134	2	34	ChocolateChipsCookies.bmp	0	9	0	5	3.960808e+01	5	1.397753e+00	0	5	4.154355e+01	5	3.742853e-01	
BOA_134	2	4	BisliPizza3.bmp	18	10	1	1	4.347910e+01	1	1.006739e+00	0	5	4.503085e+01	5	8.869889e-01	
BOA_134	2	21	SkittlesFruits2.bmp	55	11	1	1	4.746685e+01	1	1.266980e+00	0	5	4.926891e+01	5	3.769236e-01	
BOA_134	2	56	bagaleShminiot.bmp	0	12	0	5	5.120441e+01	5	1.289427e+00	0	5	5.303992e+01	5	3.819185e-01	
BOA_134	2	36	ChocolateWhite.bmp	0	13	0	5	5.497529e+01	5	1.918548e+00	0	5	5.742826e+01	5	5.935759e-01	
BOA_134	2	51	Oreo.bmp	0	14	0	5	5.958049e+01	5	8.653379e-01	0	5	6.098210e+01	5	5.357417e-01	
BOA_134	2	3	BambaSweet.bmp	48	15	1	1	6.306776e+01	1	1.298079e+00	1	1	6.490308e+01	1	5.027522e-01	
BOA_134	2	12	ClickXLwhite4.bmp	7	16	1	1	6.695541e+01	1	1.514419e+00	0	5	6.900767e+01	5	4.061695e-01	
BOA_134	2	19	Kitkat.bmp	8	17	1	1	7.095991e+01	1	8.779334e-01	1	1	7.237816e+01	1	4.036776e-01	
BOA_134	2	20	PesekZman.bmp	17	18	1	1	7.433035e+01	1	1.683483e+00	1	1	7.654963e+01	1	3.202102e-01	
BOA_134	2	14	DoritosNatural.bmp	15	19	1	1	7.841820e+01	1	1.259632e+00	0	5	8.022032e+01	5	5.615143e-01	
BOA_134	2	47	Lotus.bmp	0	20	0	5	8.233938e+01	5	1.354460e+00	0	5	8.424141e+01	5	3.164108e-01	
BOA_134	2	16	HappyHippo.bmp	46	21	1	1	8.611022e+01	1	9.916128e-01	1	1	8.764528e+01	1	4.165496e-01	
BOA_134	2	22	Smarties.bmp	53	22	1	1	8.961414e+01	1	1.879690e+00	0	5	9.203346e+01	5	2.923737e-01	
BOA_134	2	27	Twist.bmp	49	23	1	1	9.388563e+01	1	1.384213e+00	1	2	9.580439e+01	2	2.873446e+00	
BOA_134	2	35	ChocolateParaNuts2.bmp	0	24	0	5	1.002261e+02	5	1.323756e+00	0	5	1.020947e+02	5	3.350952e-01	
BOA_134	2	37	ClickCornflakes.bmp	0	25	0	5	1.039802e+02	5	9.296058e-01	0	5	1.054486e+02	5	3.012675e-01	
BOA_134	2	38	CookiesSmile.bmp	0	26	0	5	1.073006e+02	5	6.332286e-01	0	5	1.084686e+02	5	3.052311e-01	
BOA_134	2	43	Hispusim.bmp	0	27	0	5	1.103207e+02	5	4.709155e+00	0	5	1.155600e+02	5	3.178554e-01	
BOA_134	2	45	KifkefMaklotChocolate.bmp	0	28	0	5	1.174287e+02	5	8.731318e-01	0	5	1.188469e+02	5	3.589633e-01	
BOA_134	2	6	Cheetos.bmp	51	29	1	1	1.207657e+02	1	1.072105e+00	1	1	1.223675e+02	1	4.223239e-01	
BOA_134	2	11	ClickXLbrown4.bmp	6	30	1	1	1.243364e+02	1	1.237426e+00	0	5	1.261217e+02	5	2.921017e-01	
BOA_134	2	50	MnM2.bmp	0	31	0	5	1.279739e+02	5	1.103974e+00	0	5	1.296257e+02	5	2.761239e-01	
BOA_134	2	10	ClickBlackWhite3.bmp	10	32	1	1	1.314610e+02	1	8.567887e-01	0	5	1.328626e+02	5	2.952585e-01	
BOA_134	2	13	CrunchBisquitBrown3.bmp	9	33	1	1	1.347146e+02	1	8.352103e-01	1	1	1.360828e+02	1	2.749829e-01	
BOA_134	2	23	Snickers.bmp	14	34	1	1	1.379183e+02	1	8.395770e-01	1	1	1.393031e+02	1	2.787221e-01	
BOA_134	2	8	ChocolateParaMarir2.bmp	43	35	1	1	1.411386e+02	1	1.115226e+00	1	1	1.427905e+02	1	3.023328e+00	
BOA_134	2	49	MilkeyWay.bmp	0	36	0	5	1.473789e+02	5	9.469215e-01	0	5	1.488639e+02	5	3.258984e-01	
