Trial	StimName	Liking	RT
1	114.jpg	6.88888888889	20350
2	155.jpg	2.68888888889	2916
3	134.jpg	0.644444444444	2170
4	118.jpg	8.02222222222	2801
5	145.jpg	1.35555555556	3302
6	136.jpg	2.24444444444	2955
7	107.jpg	8.13333333333	3690
8	159.jpg	2.93333333333	3890
9	121.jpg	7.04444444444	3543
10	157.jpg	3.13333333333	3604
11	156.jpg	1.77777777778	2104
12	117.jpg	6.08888888889	4537
13	102.jpg	1.95555555556	3039
14	101.jpg	0.733333333333	1922
15	139.jpg	1.48888888889	2087
16	132.jpg	2.6	2839
17	119.jpg	3.84444444444	2691
18	142.jpg	2.62222222222	3040
19	116.jpg	2.6	3303
20	146.jpg	2.71111111111	1755
21	152.jpg	7.0	4656
22	112.jpg	6.75555555556	4004
23	106.jpg	1.84444444444	2871
24	150.jpg	1.24444444444	2838
25	109.jpg	7.95555555556	5892
26	135.jpg	1.62222222222	1672
27	104.jpg	3.77777777778	2591
28	131.jpg	2.62222222222	2238
29	103.jpg	2.77777777778	3638
30	143.jpg	2.02222222222	2600
31	137.jpg	2.22222222222	3323
32	124.jpg	1.51111111111	3172
33	138.jpg	2.31111111111	2487
34	122.jpg	4.97777777778	4340
35	127.jpg	1.22222222222	2573
36	110.jpg	4.75555555556	4990
37	149.jpg	4.77777777778	4572
38	123.jpg	4.91111111111	2835
39	144.jpg	1.22222222222	2138
40	129.jpg	1.26666666667	2418
41	151.jpg	1.66666666667	3507
42	126.jpg	1.68888888889	2139
43	128.jpg	1.15555555556	4989
44	120.jpg	2.64444444444	6359
45	153.jpg	1.64444444444	1921
46	160.jpg	1.75555555556	3089
47	141.jpg	2.13333333333	3302
48	105.jpg	5.02222222222	8040
49	148.jpg	3.4	1719
50	111.jpg	3.2	1986
51	158.jpg	1.6	3423
52	115.jpg	1.71111111111	2200
53	133.jpg	2.11111111111	1987
54	147.jpg	1.73333333333	4173
55	113.jpg	2.17777777778	1855
56	154.jpg	2.24444444444	2723
57	125.jpg	2.2	2987
58	108.jpg	2.15555555556	2720
59	130.jpg	1.62222222222	2286
60	140.jpg	1.71111111111	2305
