Trial	StimName	Liking	RT
1	151.jpg	3.84444444444	4768
2	102.jpg	4.77777777778	5413
3	143.jpg	2.66666666667	2765
4	115.jpg	2.71111111111	3051
5	146.jpg	5.84444444444	2003
6	103.jpg	7.0	1655
7	101.jpg	3.77777777778	3257
8	139.jpg	2.73333333333	3205
9	105.jpg	7.17777777778	3390
10	141.jpg	4.82222222222	3690
11	118.jpg	3.64444444444	2366
12	108.jpg	2.91111111111	1826
13	111.jpg	2.71111111111	1810
14	104.jpg	2.75555555556	2400
15	159.jpg	1.73333333333	1770
16	131.jpg	1.66666666667	1652
17	140.jpg	0.733333333333	1582
18	150.jpg	2.68888888889	1801
19	134.jpg	1.68888888889	2459
20	125.jpg	1.62222222222	1368
21	147.jpg	1.71111111111	1653
22	158.jpg	1.66666666667	2586
23	144.jpg	2.73333333333	1821
24	109.jpg	4.77777777778	1682
25	155.jpg	5.93333333333	2054
26	130.jpg	7.17777777778	1772
27	106.jpg	3.82222222222	1506
28	128.jpg	2.8	1255
29	154.jpg	2.82222222222	1568
30	119.jpg	2.66666666667	1551
31	145.jpg	1.66666666667	1438
32	132.jpg	4.73333333333	2099
33	157.jpg	6.0	1935
34	114.jpg	7.11111111111	1486
35	121.jpg	8.0	1615
36	135.jpg	6.04444444444	1335
37	127.jpg	4.93333333333	1915
38	117.jpg	4.75555555556	1957
39	136.jpg	4.75555555556	1756
40	120.jpg	4.82222222222	1335
41	112.jpg	4.91111111111	1260
42	148.jpg	4.88888888889	1484
43	138.jpg	5.0	1965
44	129.jpg	3.62222222222	1805
45	156.jpg	3.77777777778	1924
46	137.jpg	4.88888888889	1470
47	142.jpg	3.82222222222	1632
48	124.jpg	4.88888888889	1408
49	160.jpg	3.84444444444	1276
50	122.jpg	4.84444444444	1353
51	149.jpg	3.77777777778	1668
52	123.jpg	3.75555555556	2036
53	116.jpg	3.68888888889	2069
54	110.jpg	3.77777777778	1799
55	133.jpg	4.86666666667	2224
56	152.jpg	5.02222222222	2552
57	153.jpg	4.93333333333	1518
58	126.jpg	4.8	1551
59	113.jpg	3.93333333333	1855
60	107.jpg	4.95555555556	2045
