Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial	TrialOnset	TrialOffset	Ladder	CueOnset	RT	KeyPressed	onsetPlanned	onset	duration
BM_115	17	0.678532	1202.jpg	29	2	1	1	1	1	1	2.00232582492754	3.4539447609568	0.85	850.903538987041	1178.0775290681	b	2	2.00232582492754	1.45161893602926
BM_115	23	0.629828	2054.jpg	52	2	0	0	1	2	2	3.50396953593008	4.95564579393249	0.85	NaN	NaN	x	3.5	3.50396953593008	1.45167625800241
BM_115	4	0.8606842	2221.jpg	76	0	0	0	1	3	3	5.00574075896293	6.45726174395531	0.85	NaN	NaN	x	5	5.00574075896293	1.45152098499238
BM_115	49	0.4460224	1031.jpg	8	6	0	0	1	4	4	6.50741036399268	7.95898691599723	0.85	NaN	NaN	x	6.5	6.50741036399268	1.45157655200455
BM_115	78	0.1496759	1080.jpg	15	0	0	0	1	5	5	8.00903501489665	9.46071217290591	0.85	NaN	NaN	x	8	8.00903501489665	1.45167715800926
BM_115	25	0.6172828	2181.jpg	69	3	0	0	1	6	6	9.49371468194295	10.945636932971	0.85	NaN	NaN	x	9.5	9.49371468194295	1.45192225102801
BM_115	48	0.4471678	1207.jpg	31	5	0.5	0	1	7	7	10.995750942966	12.4473675820045	0.85	NaN	NaN	x	11	10.995750942966	1.45161663903855
BM_115	72	0.2490313	1060.jpg	13	8	0	0	1	8	8	12.497520194971	13.9490018789656	0.85	NaN	NaN	x	12.5	12.497520194971	1.45148168399464
BM_115	8	0.7675908	1050.jpg	10	0	0	0	1	9	9	13.9990758209024	15.4506712579168	0.85	NaN	NaN	x	14	13.9990758209024	1.45159543701448
BM_115	14	0.6897645	2008.jpg	42	1	0	0	1	10	10	15.5007626189617	16.9524344810052	0.85	NaN	NaN	x	15.5	15.5007626189617	1.45167186204344
BM_115	20	0.6360258	2149.jpg	64	2	1	1	1	11	11	17.0025688549504	18.4540583449416	0.85	850.883389008231	1249.8162840493	b	17	17.0025688549504	1.45148948999122
BM_115	19	0.647947	2016.jpg	45	2	0	0	1	12	12	18.5041444879025	19.9557700629812	0.85	NaN	NaN	x	18.5	18.5041444879025	1.45162557507865
BM_115	21	0.6345086	2164.jpg	68	2	1	1	1	13	13	20.0058621029602	21.4575479360064	0.85	850.897258962505	1102.50270098913	b	20	20.0058621029602	1.45168583304621
BM_115	16	0.679752	2249.jpg	80	1	0.5	1	1	14	14	21.5076105429325	22.9591925719287	0.85	850.845701992512	1128.77027201466	b	21.5	21.5076105429325	1.4515820289962
