Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial	TrialOnset	TrialOffset	Ladder	CueOnset	RT	KeyPressed	onsetPlanned	onset	duration
BM_106	53	0.4188546	2128.jpg	63	6	0	0	1	1	1	2.00222791905981	3.45397869800217	0.85	NaN	NaN	x	2	2.00222791905981	1.45175077894237
BM_106	48	0.4414865	2118.jpg	60	5	0.5	1	1	2	2	3.50394309603143	4.95559851604048	0.85	851.065534981899	1237.05144703854	b	3.5	3.50394309603143	1.45165542000905
BM_106	18	0.6631549	2063.jpg	54	2	0	0	1	3	3	5.00567284901626	6.45725915406365	0.85	NaN	NaN	x	5	5.00567284901626	1.45158630504739
BM_106	51	0.4263159	1183.jpg	26	6	1	1	1	4	4	6.50733936799224	7.95892131701112	0.85	851.019222987816	1153.65401399322	b	6.5	6.50733936799224	1.45158194901887
BM_106	3	0.8651168	1202.jpg	29	0	0	0	1	5	5	8.00897049508058	9.46060652600136	0.85	NaN	NaN	x	8	8.00897049508058	1.45163603092078
BM_106	61	0.3305833	1019.jpg	5	7	0	0	1	6	6	9.49374677904416	10.9455965600209	0.85	NaN	NaN	x	9.5	9.49374677904416	1.45184978097677
BM_106	5	0.8358741	1035.jpg	9	0	0	0	1	7	7	10.9956732969731	12.4473202869995	0.85	NaN	NaN	x	11	10.9956732969731	1.45164699002635
BM_106	30	0.5808233	1052.jpg	11	3	0	0	1	8	8	12.4974666540511	13.9490412500454	0.85	NaN	NaN	x	12.5	12.4974666540511	1.45157459599432
BM_106	11	0.7462148	1182.jpg	25	1	0	0	1	9	9	13.9991040210007	15.4506972080562	0.85	NaN	NaN	x	14	13.9991040210007	1.45159318705555
BM_106	8	0.7876021	1210.jpg	32	0	0	0	1	10	10	15.5007368180668	16.9524217289872	0.85	NaN	NaN	x	15.5	15.5007368180668	1.45168491092045
BM_106	24	0.6266941	2015.jpg	44	2	0.5	0	1	11	11	17.0025090429699	18.4540618240135	0.85	NaN	NaN	x	17	17.0025090429699	1.45155278104357
