Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial	TrialOnset	TrialOffset	Ladder	CueOnset	RT	KeyPressed	onsetPlanned	onset	duration
BM_117	40	0.5100763	2153.jpg	65	4	1	1	1	1	1	2.00289407699984	3.45402635500022	0.85	850.342647000161	1237.29067500017	b	2	2.00289407699984	1.45113227800039
BM_117	46	0.4358102	1060.jpg	13	5	0	0	1	2	2	3.50398405099986	4.95576148200007	0.85	NaN	NaN	x	3.5	3.50398405099986	1.45177743100021
BM_117	68	0.3302867	1220.jpg	34	8	0	0	1	3	3	5.00560257699999	6.45733917300004	0.85	NaN	NaN	x	5	5.00560257699999	1.45173659600005
BM_117	43	0.4985479	1262.jpg	40	5	1	1	1	4	4	6.50774378200003	7.95875358600006	0.85	850.717817999794	1268.48474500002	b	6.5	6.50774378200003	1.45100980400002
BM_117	66	0.3405273	1173.jpg	24	8	1	1	1	5	5	8.00947197999994	9.46044988299991	0.85	850.592106000022	1174.87719900009	b	8	8.00947197999994	1.45097790299997
BM_117	45	0.4452803	2041.jpg	48	5	1	1	1	6	6	9.51089377300013	10.9627228519998	0.85	850.670108000031	1201.32627700013	b	9.5	9.51089377300013	1.45182907899971
BM_117	55	0.3899716	2249.jpg	80	6	0	0	1	7	7	11.0124537410002	12.464198054	0.85	NaN	NaN	x	11	11.0124537410002	1.45174431299984
BM_117	44	0.4495507	2089.jpg	55	5	0	0	1	8	8	12.4974755369999	13.949493011	0.85	NaN	NaN	x	12.5	12.4974755369999	1.45201747400006
BM_117	71	0.260009	2111.jpg	58	8	0	0	1	9	9	13.9989722370001	15.4507998399999	0.85	NaN	NaN	x	14	13.9989722370001	1.45182760299986
BM_117	70	0.3052808	2240.jpg	78	8	0	0	1	10	10	15.5007749199999	16.952357096	0.85	NaN	NaN	x	15.5	15.5007749199999	1.4515821760001
BM_117	13	0.6551137	1035.jpg	9	1	1	1	1	11	11	17.002256622	18.4540624760002	0.85	851.546006000262	1214.00730699997	b	17	17.002256622	1.45180585400021
BM_117	12	0.6555811	1009.jpg	2	1	0	0	1	12	12	18.5045847870001	19.9556903140001	0.85	NaN	NaN	x	18.5	18.5045847870001	1.45110552699998
BM_117	62	0.379244	2212.jpg	73	7	0	0	1	13	13	20.0060087890001	21.4572638280001	0.85	NaN	NaN	x	20	20.0060087890001	1.45125503899999
BM_117	63	0.3535526	2053.jpg	51	7	0	0	1	14	14	21.5074790480003	22.9590690529999	0.85	NaN	NaN	x	21.5	21.5074790480003	1.45159000499962
BM_117	59	0.3870199	2054.jpg	52	7	0	0	1	15	15	23.0091307550001	24.460850294	0.85	NaN	NaN	x	23	23.0091307550001	1.4517195389999
