subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency	PlannedOnset	onset	duration
BM_102	0	2	1	1	1	4.00444285699632	1204.jpg	1246.jpg	69	70	0	i	8	1	805.052169016562	0.2457278	0.2418582	4.82201950898161	0.5	4	4.00444285699632	0.817576651985291
BM_102	0	2	1	1	2	11.1958273909986	2110.jpg	2053.jpg	40	36	0	u	4	0	1069.65828000102	0.4808558	0.5290542	12.2804331270163	1	11.2	11.1958273909986	1.08460573601769
BM_102	0	2	1	1	3	15.8009534570156	2221.jpg	2229.jpg	31	29	0	i	3	1	856.542892986909	0.6091401	0.6162487	16.6686861200142	0.5	15.8	15.8009534570156	0.867732662998606
BM_102	0	2	1	1	4	19.1047319429927	2054.jpg	1210.jpg	25	27	1	u	3	1	776.763656002004	0.6416842	0.6332541	19.9055921109975	0.5	19.1	19.1047319429927	0.800860168004874
BM_102	0	2	1	1	5	24.794446985994	1146.jpg	2218.jpg	43	44	0	i	5	1	1271.03864698438	0.4712634	0.4675808	26.0792012640159	0.5	24.8	24.794446985994	1.28475427802186
BM_102	0	2	1	1	6	27.7976067970158	2218.jpg	2015.jpg	44	45	1	u	5	1	1219.89197697258	0.4675808	0.4518335	29.0325903670164	0.5	27.8	27.7976067970158	1.23498357000062
BM_102	0	2	1	1	7	31.1015493819723	1226.jpg	1013.jpg	62	61	1	u	7	1	1099.94556399761	0.2943201	0.2996299	32.2194855000125	1	31.1	31.1015493819723	1.11793611804023
BM_102	0	2	1	1	8	35.4064177160035	1114.jpg	1220.jpg	42	46	0	u	5	0	995.067206968088	0.4746691	0.4376808	36.4241887140088	0.5	35.4	35.4064177160035	1.01777099800529
BM_102	0	2	1	1	9	38.6931478949846	1210.jpg	1191.jpg	27	32	0	u	3	0	1340.33754502889	0.6332541	0.6017432	40.044953870005	0.5	38.7	38.6931478949846	1.3518059750204
BM_102	0	2	1	1	10	42.2974095219979	2217.jpg	2110.jpg	33	40	1	u	4	1	1120.08598697139	0.5826581	0.4808558	43.4320830219658	1	42.3	42.2974095219979	1.1346734999679
BM_102	0	2	1	1	11	53.2928437839728	2010.jpg	1246.jpg	72	70	0	u	8	0	1204.64109402383	0.2286419	0.2418582	54.5111073930166	0.5	53.3	53.2928437839728	1.21826360904379
BM_102	0	2	1	1	12	56.8971084330115	2008.jpg	2045.jpg	20	21	1	u	2	1	920.376080961432	0.6831967	0.6793195	57.8315911429818	0.5	56.9	56.8971084330115	0.934482709970325
BM_102	0	2	1	1	13	62.303269363998	2015.jpg	1220.jpg	45	46	0	u	5	0	1162.22546197241	0.4518335	0.4376808	63.4878932819702	0.5	62.3	62.303269363998	1.1846239179722
BM_102	0	2	1	1	14	67.0085227619857	2039.jpg	2153.jpg	11	14	0	i	1	1	1168.96342701511	0.7576165	0.7216492	68.1932037220104	1	67	67.0085227619857	1.18468096002471
BM_102	0	2	1	1	15	70.095260786009	2010.jpg	2128.jpg	72	71	0	u	8	0	1226.22469300404	0.2286419	0.2320102	71.3298415839672	0.5	70.1	70.095260786009	1.23458079795819
BM_102	0	2	1	1	16	75.7016851800145	2221.jpg	2181.jpg	31	28	0	i	3	1	1131.82698597666	0.6091401	0.6252715	76.8529675189639	0.5	75.7	75.7016851800145	1.15128233894939
