subjectID	 scanner	 order	 block	 run	 trial	 onsettime	 ImageLeft	 ImageRight	 bidIndexLeft	 bidIndexRight	 IsleftGo	 Response	 PairType	 Outcome	 RT	 bidLeft	 bidRight	 
p_115	 0	 1	 01	 1	 1	 2.015720e+00	 4610.jpg	 2209.jpg	 39	 51	 1	 u	 2	 1	 1241.01	 0.40	 0.24	 
p_115	 0	 1	 01	 1	 2	 7.009950e+00	 8031.jpg	 8496.jpg	 13	 9	 1	 u	 1	 1	 1046.86	 0.74	 0.76	 
p_115	 0	 1	 01	 1	 3	 1.500873e+01	 8502.jpg	 7282.jpg	 48	 53	 0	 u	 2	 0	 1047.98	 0.29	 0.22	 
p_115	 0	 1	 01	 1	 4	 1.801328e+01	 8470.jpg	 8510.jpg	 47	 49	 1	 i	 2	 0	 923.43	 0.29	 0.29	 
p_115	 0	 1	 01	 1	 5	 2.501054e+01	 8502.jpg	 7660.jpg	 48	 44	 0	 u	 2	 0	 582.10	 0.29	 0.34	 
p_115	 0	 1	 01	 1	 6	 2.801509e+01	 8210.jpg	 2550.jpg	 17	 18	 0	 u	 1	 0	 1161.51	 0.68	 0.67	 
p_115	 0	 1	 01	 1	 7	 3.901842e+01	 2057.jpg	 1720.jpg	 7	 8	 1	 i	 1	 0	 814.08	 0.79	 0.77	 
p_115	 0	 1	 01	 1	 8	 4.301114e+01	 5480.jpg	 8496.jpg	 21	 9	 1	 u	 1	 1	 965.31	 0.61	 0.76	 
p_115	 0	 1	 01	 1	 9	 4.701720e+01	 8496.jpg	 5260.jpg	 9	 20	 0	 u	 1	 0	 47.23	 0.76	 0.64	 
p_115	 0	 1	 01	 1	 10	 5.000840e+01	 2373.jpg	 8340.jpg	 40	 50	 0	 i	 2	 1	 1455.85	 0.40	 0.26	 
p_115	 0	 1	 01	 1	 11	 5.301295e+01	 2057.jpg	 2362.jpg	 7	 22	 1	 u	 1	 1	 1315.39	 0.79	 0.59	 
p_115	 0	 1	 01	 1	 12	 5.800718e+01	 2303.jpg	 8502.jpg	 42	 48	 1	 x	 2	 999	 999000.00	 0.37	 0.29	 
p_115	 0	 1	 01	 1	 13	 6.201325e+01	 8510.jpg	 8340.jpg	 49	 50	 0	 i	 2	 1	 1003.02	 0.29	 0.26	 
p_115	 0	 1	 01	 1	 14	 7.101354e+01	 7480.jpg	 2373.jpg	 52	 40	 1	 u	 2	 1	 658.65	 0.24	 0.40	 
p_115	 0	 1	 01	 1	 15	 7.401809e+01	 2362.jpg	 2550.jpg	 22	 18	 0	 i	 1	 1	 1046.05	 0.59	 0.67	 
p_115	 0	 1	 01	 1	 16	 7.901232e+01	 5199.jpg	 2346.jpg	 37	 25	 0	 i	 3	 1	 771.78	 0.42	 0.58	 
p_115	 0	 1	 01	 1	 17	 8.500807e+01	 4641.jpg	 2347.jpg	 14	 15	 0	 u	 1	 0	 743.97	 0.72	 0.71	 
p_115	 0	 1	 01	 1	 18	 8.801262e+01	 2362.jpg	 2155.jpg	 22	 12	 0	 i	 1	 1	 1131.39	 0.59	 0.74	 
p_115	 0	 1	 01	 1	 19	 9.300692e+01	 2550.jpg	 8496.jpg	 18	 9	 1	 u	 1	 1	 665.01	 0.67	 0.76	 
p_115	 0	 1	 01	 1	 20	 9.701291e+01	 2550.jpg	 2158.jpg	 18	 16	 1	 i	 1	 0	 866.99	 0.67	 0.70	 
p_115	 0	 1	 01	 1	 21	 1.020071e+02	 8496.jpg	 2155.jpg	 9	 12	 0	 i	 1	 1	 608.73	 0.76	 0.74	 
p_115	 0	 1	 01	 1	 22	 1.070147e+02	 8470.jpg	 7250.jpg	 47	 46	 1	 u	 2	 1	 817.07	 0.29	 0.32	 
p_115	 0	 1	 01	 1	 23	 1.100193e+02	 4641.jpg	 5480.jpg	 14	 21	 0	 i	 1	 1	 580.50	 0.72	 0.61	 
p_115	 0	 1	 01	 1	 24	 1.130105e+02	 2550.jpg	 1720.jpg	 18	 8	 1	 i	 1	 0	 677.27	 0.67	 0.77	 
p_115	 0	 1	 01	 1	 25	 1.250153e+02	 8031.jpg	 1720.jpg	 13	 8	 1	 i	 1	 0	 1328.30	 0.74	 0.77	 
p_115	 0	 1	 01	 1	 26	 1.290080e+02	 8210.jpg	 5480.jpg	 17	 21	 0	 i	 1	 1	 583.56	 0.68	 0.61	 
p_115	 0	 1	 01	 1	 27	 1.320126e+02	 7250.jpg	 7282.jpg	 46	 53	 0	 u	 2	 0	 1130.98	 0.32	 0.22	 
p_115	 0	 1	 01	 1	 28	 1.390098e+02	 7282.jpg	 4619.jpg	 53	 43	 1	 i	 2	 0	 949.66	 0.22	 0.37	 
p_115	 0	 1	 01	 1	 29	 1.420144e+02	 4619.jpg	 8340.jpg	 43	 50	 0	 x	 2	 999	 999000.00	 0.37	 0.26	 
