subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
100	 2	 6	 1	 1	 1	 2.638007e-02	 2058.jpg	 i	 7.244062e+00	 19	 1	 
100	 2	 31	 2	 1	 1	 8.345625e+00	 8220.jpg	 i	 8.127987e-01	 45	 0	 
100	 2	 7	 3	 1	 1	 1.021511e+01	 2091.jpg	 i	 9.912947e-01	 21	 0	 
100	 2	 53	 4	 0	 0	 1.225819e+01	 4600.jpg	 u	 9.481969e-01	 0	 0	 
100	 2	 48	 5	 0	 0	 1.426123e+01	 2300.jpg	 u	 6.891340e-01	 0	 0	 
100	 2	 78	 6	 0	 0	 1.601058e+01	 8500.jpg	 u	 6.677544e-01	 0	 0	 
100	 2	 22	 7	 1	 1	 1.773317e+01	 5480.jpg	 i	 7.051594e-01	 40	 1	 
100	 2	 18	 8	 1	 1	 1.949584e+01	 4610.jpg	 i	 6.704781e-01	 15	 0	 
100	 2	 51	 9	 0	 0	 2.121844e+01	 2655.jpg	 u	 1.043858e+00	 0	 0	 
100	 2	 52	 10	 0	 0	 2.331495e+01	 4597.jpg	 u	 7.873260e-01	 0	 0	 
100	 2	 68	 11	 0	 0	 2.515774e+01	 7508.jpg	 u	 7.205041e-01	 0	 0	 
100	 2	 13	 12	 1	 1	 2.693376e+01	 2352.1.jpg	 i	 6.244745e-01	 42	 0	 
100	 2	 76	 13	 0	 0	 2.861631e+01	 8467.jpg	 u	 7.018951e-01	 0	 0	 
100	 2	 50	 14	 0	 0	 3.037896e+01	 2398.jpg	 u	 6.832414e-01	 0	 0	 
100	 2	 62	 15	 0	 0	 3.211493e+01	 7200.jpg	 u	 6.752610e-01	 0	 0	 
100	 2	 37	 16	 1	 1	 3.383755e+01	 8470.jpg	 i	 6.326213e-01	 47	 0	 
100	 2	 74	 17	 0	 0	 3.552010e+01	 8300.jpg	 u	 8.060331e-01	 0	 0	 
100	 2	 28	 18	 1	 1	 3.737625e+01	 7660.jpg	 i	 6.138767e-01	 50	 0	 
100	 2	 38	 19	 1	 1	 3.904544e+01	 8496.jpg	 i	 6.086718e-01	 13	 0	 
100	 2	 34	 20	 1	 1	 4.071463e+01	 8371.jpg	 i	 5.554533e-01	 9	 1	 
100	 2	 8	 21	 1	 1	 4.233040e+01	 2155.jpg	 i	 6.516832e-01	 25	 0	 
