4601.jpg	 12	 1	 8.360385e-01	 23
4606.jpg	 12	 2	 8.125095e-01	 25
4599.jpg	 12	 3	 8.060026e-01	 22
5260.jpg	 12	 4	 8.038597e-01	 32
4641.jpg	 12	 5	 7.965446e-01	 30
5626.jpg	 12	 6	 7.878868e-01	 34
2362.jpg	 12	 7	 7.817084e-01	 19
7260.jpg	 11	 8	 7.623195e-01	 37
8371.jpg	 11	 9	 7.433089e-01	 54
2347.jpg	 12	 10	 7.417946e-01	 17
8510.jpg	 11	 11	 7.369710e-01	 60
2030.jpg	 12	 12	 7.317618e-01	 6
8496.jpg	 12	 13	 7.254982e-01	 58
8420.jpg	 11	 14	 7.144376e-01	 56
4610.jpg	 12	 15	 7.005595e-01	 26
4640.jpg	 11	 16	 6.747029e-01	 29
2550.jpg	 11	 17	 6.718675e-01	 21
8210.jpg	 12	 18	 6.701571e-01	 49
2058.jpg	 11	 19	 6.593754e-01	 8
5829.jpg	 12	 20	 6.453499e-01	 35
2091.jpg	 12	 21	 6.429627e-01	 9
2158.jpg	 11	 22	 6.360709e-01	 11
4603.jpg	 11	 23	 6.306618e-01	 24
7499.jpg	 12	 24	 6.102976e-01	 43
2155.jpg	 12	 25	 5.854278e-01	 10
4619.jpg	 11	 26	 5.777171e-01	 27
2303.jpg	 12	 27	 5.581344e-01	 14
2057.jpg	 12	 28	 5.525534e-01	 7
8208.jpg	 12	 29	 5.303979e-01	 48
2346.jpg	 12	 30	 5.252985e-01	 16
8340.jpg	 24	 31	 5.247387e-01	 52
4626.jpg	 24	 32	 4.924584e-01	 28
2345.jpg	 24	 33	 4.648972e-01	 15
8031.jpg	 24	 34	 4.619894e-01	 46
2165.jpg	 22	 35	 4.262574e-01	 12
7282.jpg	 24	 36	 4.206578e-01	 38
1720.jpg	 24	 37	 4.113399e-01	 4
8001.jpg	 22	 38	 3.975435e-01	 45
1590.jpg	 24	 39	 3.811290e-01	 2
5480.jpg	 22	 40	 3.749376e-01	 33
8502.jpg	 22	 41	 3.743390e-01	 59
2352.1.jpg	 24	 42	 3.587560e-01	 18
8350.jpg	 22	 43	 3.437073e-01	 53
2209.jpg	 24	 44	 3.342120e-01	 13
8220.jpg	 24	 45	 3.330005e-01	 50
5199.jpg	 22	 46	 3.188411e-01	 31
8470.jpg	 24	 47	 3.183580e-01	 57
8280.jpg	 22	 48	 3.145226e-01	 51
8380.jpg	 22	 49	 3.013039e-01	 55
7660.jpg	 24	 50	 2.849303e-01	 44
2373.jpg	 22	 51	 2.566807e-01	 20
1721.jpg	 24	 52	 2.459098e-01	 5
1540.jpg	 24	 53	 2.382619e-01	 1
7480.jpg	 22	 54	 2.231950e-01	 42
8033.jpg	 24	 55	 2.107529e-01	 47
7470.jpg	 24	 56	 1.855159e-01	 41
7250.jpg	 24	 57	 1.801071e-01	 36
7291.jpg	 24	 58	 1.071795e-01	 39
1660.jpg	 24	 59	 4.676830e-02	 3
7430.jpg	 24	 60	 1.553334e-02	 40

