subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
p_107	 1	 5.170291e-01	 2346.jpg	 2058.jpg	 16	 8	 u	 0	 8.865023e+02
p_107	 2	 4.029015e+00	 2347.jpg	 7470.jpg	 17	 41	 u	 0	 1.454485e+03
p_107	 3	 7.527646e+00	 5829.jpg	 7250.jpg	 35	 36	 u	 0	 1.315819e+03
p_107	 4	 1.102628e+01	 8210.jpg	 8340.jpg	 49	 52	 u	 0	 1.225154e+03
p_107	 5	 1.452491e+01	 8208.jpg	 5260.jpg	 48	 32	 i	 0	 9.104754e+02
p_107	 6	 1.802354e+01	 5480.jpg	 8031.jpg	 33	 46	 u	 0	 7.398181e+02
p_107	 7	 2.152217e+01	 2057.jpg	 8371.jpg	 7	 54	 i	 0	 8.731434e+02
p_107	 8	 2.502080e+01	 8510.jpg	 2030.jpg	 60	 6	 i	 0	 8.944980e+02
p_107	 9	 2.851944e+01	 1720.jpg	 2345.jpg	 4	 15	 i	 0	 1.299808e+03
p_107	 10	 3.201807e+01	 7291.jpg	 8470.jpg	 39	 57	 u	 0	 1.417155e+03
p_107	 11	 3.551670e+01	 4640.jpg	 2352.1.jpg	 29	 18	 u	 0	 1.438504e+03
p_107	 12	 3.902868e+01	 8380.jpg	 7430.jpg	 55	 40	 i	 0	 2.150446e+03
p_107	 13	 4.252732e+01	 8220.jpg	 5626.jpg	 50	 34	 i	 0	 1.563792e+03
p_107	 14	 4.602595e+01	 8280.jpg	 2091.jpg	 51	 9	 u	 0	 1.377126e+03
p_107	 15	 4.952458e+01	 4610.jpg	 2362.jpg	 26	 19	 i	 0	 1.430472e+03
p_107	 16	 5.302321e+01	 8502.jpg	 2303.jpg	 59	 14	 u	 0	 1.467801e+03
p_107	 17	 5.652184e+01	 1590.jpg	 8496.jpg	 2	 58	 i	 0	 1.441135e+03
p_107	 18	 6.002047e+01	 8033.jpg	 1540.jpg	 47	 1	 u	 0	 8.224621e+02
p_107	 19	 6.351911e+01	 2209.jpg	 7282.jpg	 13	 38	 i	 0	 1.371785e+03
p_107	 20	 6.701774e+01	 7260.jpg	 1721.jpg	 37	 5	 i	 0	 1.425139e+03
p_107	 21	 7.051637e+01	 4599.jpg	 7499.jpg	 22	 43	 i	 0	 1.062455e+03
p_107	 22	 7.402835e+01	 1660.jpg	 4603.jpg	 3	 24	 i	 0	 1.566444e+03
p_107	 23	 7.752700e+01	 7480.jpg	 2155.jpg	 42	 10	 u	 0	 1.075778e+03
p_107	 24	 8.102562e+01	 4619.jpg	 8350.jpg	 27	 53	 u	 0	 1.129113e+03
p_107	 25	 8.452425e+01	 4606.jpg	 2158.jpg	 25	 11	 u	 0	 1.502432e+03
p_107	 26	 8.802288e+01	 5199.jpg	 7660.jpg	 31	 44	 i	 0	 1.363771e+03
p_107	 27	 9.152151e+01	 4601.jpg	 4626.jpg	 23	 28	 u	 0	 1.289098e+03
p_107	 28	 9.502014e+01	 8420.jpg	 2373.jpg	 56	 20	 u	 0	 1.502435e+03
p_107	 29	 9.851877e+01	 4641.jpg	 2550.jpg	 30	 21	 i	 0	 1.507779e+03
p_107	 30	 1.020174e+02	 8001.jpg	 2165.jpg	 45	 12	 i	 0	 1.529101e+03
p_107	 31	 1.055161e+02	 2347.jpg	 8380.jpg	 17	 55	 u	 0	 1.950343e+03
p_107	 32	 1.090280e+02	 7470.jpg	 2362.jpg	 41	 19	 u	 0	 1.734411e+03
p_107	 33	 1.125267e+02	 5480.jpg	 7260.jpg	 33	 37	 u	 0	 1.611742e+03
p_107	 34	 1.160253e+02	 2165.jpg	 8420.jpg	 12	 56	 i	 0	 9.770993e+02
p_107	 35	 1.195239e+02	 4626.jpg	 7291.jpg	 28	 39	 i	 0	 9.344373e+02
p_107	 36	 1.230225e+02	 8001.jpg	 2058.jpg	 45	 8	 i	 0	 1.243750e+03
p_107	 37	 1.265212e+02	 2373.jpg	 1540.jpg	 20	 1	 u	 0	 8.970868e+02
p_107	 38	 1.300198e+02	 8350.jpg	 2550.jpg	 53	 21	 i	 0	 1.046430e+03
p_107	 39	 1.335184e+02	 2303.jpg	 2158.jpg	 14	 11	 i	 0	 1.307761e+03
p_107	 40	 1.370171e+02	 4606.jpg	 8502.jpg	 25	 59	 i	 0	 7.690952e+02
p_107	 41	 1.405291e+02	 2345.jpg	 8496.jpg	 15	 58	 i	 0	 2.297047e+03
