subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
p_130	 1	 5.170196e-01	 2346.jpg	 2058.jpg	 16	 8	 i	 0	 1.929567e+03
p_130	 2	 4.015651e+00	 2347.jpg	 7470.jpg	 17	 41	 i	 0	 1.486903e+03
p_130	 3	 7.514283e+00	 5829.jpg	 7250.jpg	 35	 36	 u	 0	 1.252250e+03
p_130	 4	 1.101291e+01	 8210.jpg	 8340.jpg	 49	 52	 x	 999	 999000
p_130	 5	 1.452490e+01	 8208.jpg	 5260.jpg	 48	 32	 i	 0	 1.281549e+03
p_130	 6	 1.802353e+01	 5480.jpg	 8031.jpg	 33	 46	 u	 0	 6.469078e+02
p_130	 7	 2.152216e+01	 2057.jpg	 8371.jpg	 7	 54	 u	 0	 1.484213e+03
p_130	 8	 2.502079e+01	 8510.jpg	 2030.jpg	 60	 6	 i	 0	 6.415720e+02
p_130	 9	 2.851943e+01	 1720.jpg	 2345.jpg	 4	 15	 i	 0	 1.078904e+03
p_130	 10	 3.201806e+01	 7291.jpg	 8470.jpg	 39	 57	 u	 0	 1.276235e+03
p_130	 11	 3.551669e+01	 4640.jpg	 2352.1.jpg	 29	 18	 u	 0	 1.361564e+03
p_130	 12	 3.901532e+01	 8380.jpg	 7430.jpg	 55	 40	 i	 0	 6.628898e+02
p_130	 13	 4.251395e+01	 8220.jpg	 5626.jpg	 50	 34	 i	 0	 1.212232e+03
p_130	 14	 4.601258e+01	 8280.jpg	 2091.jpg	 51	 9	 u	 0	 1.121562e+03
p_130	 15	 4.952457e+01	 4610.jpg	 2362.jpg	 26	 19	 u	 0	 1.017547e+03
p_130	 16	 5.302320e+01	 8502.jpg	 2303.jpg	 59	 14	 u	 0	 1.470860e+03
p_130	 17	 5.652183e+01	 1590.jpg	 8496.jpg	 2	 58	 u	 0	 1.524204e+03
p_130	 18	 6.002046e+01	 8033.jpg	 1540.jpg	 47	 1	 u	 0	 9.055351e+02
p_130	 19	 6.351910e+01	 2209.jpg	 7282.jpg	 13	 38	 u	 0	 1.550873e+03
p_130	 20	 6.701773e+01	 7260.jpg	 1721.jpg	 37	 5	 i	 0	 1.412205e+03
p_130	 21	 7.051636e+01	 4599.jpg	 7499.jpg	 22	 43	 u	 0	 1.449545e+03
p_130	 22	 7.401499e+01	 1660.jpg	 4603.jpg	 3	 24	 i	 0	 1.390877e+03
p_130	 23	 7.751362e+01	 7480.jpg	 2155.jpg	 42	 10	 u	 0	 1.604197e+03
p_130	 24	 8.101225e+01	 4619.jpg	 8350.jpg	 27	 53	 i	 0	 1.625521e+03
p_130	 25	 8.452424e+01	 4606.jpg	 2158.jpg	 25	 11	 u	 0	 2.113513e+03
p_130	 26	 8.802287e+01	 5199.jpg	 7660.jpg	 31	 44	 x	 999	 999000
p_130	 27	 9.152150e+01	 4601.jpg	 4626.jpg	 23	 28	 u	 0	 1.580174e+03
p_130	 28	 9.502013e+01	 8420.jpg	 2373.jpg	 56	 20	 i	 0	 1.025524e+03
p_130	 29	 9.851877e+01	 4641.jpg	 2550.jpg	 30	 21	 i	 0	 1.366833e+03
p_130	 30	 1.020174e+02	 8001.jpg	 2165.jpg	 45	 12	 i	 0	 6.361985e+02
p_130	 31	 1.055160e+02	 2347.jpg	 8380.jpg	 17	 55	 u	 0	 7.375141e+02
p_130	 32	 1.090147e+02	 7470.jpg	 2362.jpg	 41	 19	 u	 0	 7.748367e+02
p_130	 33	 1.125133e+02	 5480.jpg	 7260.jpg	 33	 37	 i	 0	 6.202028e+02
p_130	 34	 1.160119e+02	 2165.jpg	 8420.jpg	 12	 56	 u	 0	 5.935150e+02
p_130	 35	 1.195239e+02	 4626.jpg	 7291.jpg	 28	 39	 i	 0	 6.815227e+02
p_130	 36	 1.230225e+02	 8001.jpg	 2058.jpg	 45	 8	 i	 0	 5.748279e+02
p_130	 37	 1.265212e+02	 2373.jpg	 1540.jpg	 20	 1	 i	 0	 4.041827e+02
p_130	 38	 1.300198e+02	 8350.jpg	 2550.jpg	 53	 21	 u	 0	 6.975062e+02
p_130	 39	 1.335184e+02	 2303.jpg	 2158.jpg	 14	 11	 i	 0	 7.668290e+02
p_130	 40	 1.370171e+02	 4606.jpg	 8502.jpg	 25	 59	 i	 0	 7.561659e+02
p_130	 41	 1.405157e+02	 2345.jpg	 8496.jpg	 15	 58	 u	 0	 6.655043e+02
p_130	 42	 1.440143e+02	 2352.1.jpg	 4601.jpg	 18	 23	 u	 0	 5.268309e+02
p_130	 43	 1.475130e+02	 8031.jpg	 5260.jpg	 46	 32	 i	 0	 1.028175e+03
p_130	 44	 1.510249e+02	 1721.jpg	 8208.jpg	 5	 48	 u	 0	 6.841412e+02
p_130	 45	 1.545236e+02	 1720.jpg	 8470.jpg	 4	 57	 u	 0	 8.814719e+02
p_130	 46	 1.580222e+02	 2091.jpg	 7430.jpg	 9	 40	 i	 0	 4.388065e+02
p_130	 47	 1.615208e+02	 2057.jpg	 8340.jpg	 7	 52	 u	 0	 6.361392e+02
