2352.1.jpg	 12	 1	 9.457535e-01	 18
2550.jpg	 12	 2	 8.826188e-01	 21
2347.jpg	 12	 3	 8.691924e-01	 17
2303.jpg	 12	 4	 8.405714e-01	 14
1721.jpg	 12	 5	 8.257037e-01	 5
2058.jpg	 12	 6	 8.169920e-01	 8
2345.jpg	 12	 7	 8.106560e-01	 15
8380.jpg	 11	 8	 8.081262e-01	 55
8496.jpg	 11	 9	 7.988816e-01	 58
2155.jpg	 12	 10	 7.982731e-01	 10
2091.jpg	 11	 11	 7.737486e-01	 9
2158.jpg	 12	 12	 7.511193e-01	 11
2209.jpg	 12	 13	 7.483809e-01	 13
4640.jpg	 11	 14	 7.275192e-01	 29
2165.jpg	 12	 15	 7.184270e-01	 12
2057.jpg	 11	 16	 6.610282e-01	 7
8350.jpg	 11	 17	 6.461530e-01	 53
4610.jpg	 12	 18	 6.440672e-01	 26
4599.jpg	 11	 19	 6.379062e-01	 22
4601.jpg	 12	 20	 6.316189e-01	 23
4606.jpg	 12	 21	 6.255697e-01	 25
2362.jpg	 11	 22	 6.081432e-01	 19
5829.jpg	 11	 23	 5.986179e-01	 35
8033.jpg	 12	 24	 5.957030e-01	 47
4626.jpg	 12	 25	 5.831982e-01	 28
4641.jpg	 11	 26	 5.768829e-01	 30
2346.jpg	 12	 27	 5.716463e-01	 16
4603.jpg	 12	 28	 5.658680e-01	 24
8420.jpg	 12	 29	 5.617134e-01	 56
8470.jpg	 12	 30	 5.499376e-01	 57
5626.jpg	 24	 31	 5.006370e-01	 34
4619.jpg	 24	 32	 4.753488e-01	 27
8208.jpg	 24	 33	 4.688825e-01	 48
5199.jpg	 24	 34	 4.633583e-01	 31
1660.jpg	 22	 35	 4.224949e-01	 3
8371.jpg	 24	 36	 4.124793e-01	 54
8340.jpg	 24	 37	 3.915413e-01	 52
2030.jpg	 22	 38	 3.801776e-01	 6
1720.jpg	 24	 39	 3.750428e-01	 4
7660.jpg	 22	 40	 3.702650e-01	 44
2373.jpg	 22	 41	 3.601590e-01	 20
7499.jpg	 24	 42	 3.413810e-01	 43
1540.jpg	 22	 43	 3.250249e-01	 1
8220.jpg	 24	 44	 3.106355e-01	 50
1590.jpg	 24	 45	 3.103357e-01	 2
7250.jpg	 22	 46	 2.800557e-01	 36
8210.jpg	 24	 47	 2.718546e-01	 49
7470.jpg	 22	 48	 2.628274e-01	 41
8031.jpg	 22	 49	 2.369993e-01	 46
8001.jpg	 24	 50	 2.309862e-01	 45
8280.jpg	 22	 51	 2.251496e-01	 51
7430.jpg	 24	 52	 2.178441e-01	 40
5260.jpg	 24	 53	 2.082257e-01	 32
7480.jpg	 22	 54	 1.768907e-01	 42
8502.jpg	 24	 55	 1.507958e-01	 59
8510.jpg	 24	 56	 1.442095e-01	 60
5480.jpg	 24	 57	 1.404290e-01	 33
7260.jpg	 24	 58	 1.301104e-01	 37
7291.jpg	 24	 59	 1.273638e-01	 39
7282.jpg	 24	 60	 1.144773e-01	 38

