Subject	 StimName	 StimNum	 Rank	 Wins	 Loses	 Total
p_131	 1540.jpg	 1	 7.099543e-01	 8	 2	 10
p_131	 1590.jpg	 2	 8.880455e-01	 10	 0	 10
p_131	 1660.jpg	 3	 7.747903e-01	 9	 1	 10
p_131	 1720.jpg	 4	 7.815222e-01	 9	 1	 10
p_131	 1721.jpg	 5	 8.041841e-01	 9	 1	 10
p_131	 2030.jpg	 6	 3.793453e-01	 3	 7	 10
p_131	 2057.jpg	 7	 7.482586e-01	 10	 0	 10
p_131	 2058.jpg	 8	 7.595065e-01	 9	 1	 10
p_131	 2091.jpg	 9	 6.811575e-01	 8	 2	 10
p_131	 2155.jpg	 10	 1.864623e-01	 1	 9	 10
p_131	 2158.jpg	 11	 4.359829e-01	 3	 7	 10
p_131	 2165.jpg	 12	 8.511521e-01	 9	 1	 10
p_131	 2209.jpg	 13	 5.243518e-01	 5	 5	 10
p_131	 2303.jpg	 14	 7.631711e-01	 8	 2	 10
p_131	 2345.jpg	 15	 7.420878e-01	 9	 1	 10
p_131	 2346.jpg	 16	 2.631493e-01	 2	 8	 10
p_131	 2347.jpg	 17	 7.280545e-01	 8	 2	 10
p_131	 2352.1.jpg	 18	 7.131155e-01	 7	 3	 10
p_131	 2362.jpg	 19	 6.327462e-01	 7	 3	 10
p_131	 2373.jpg	 20	 1.486509e-01	 1	 9	 10
p_131	 2550.jpg	 21	 8.879397e-01	 10	 0	 10
p_131	 4599.jpg	 22	 3.931024e-01	 4	 6	 10
p_131	 4601.jpg	 23	 6.182980e-01	 7	 3	 10
p_131	 4603.jpg	 24	 2.966966e-01	 3	 7	 10
p_131	 4606.jpg	 25	 4.895821e-01	 5	 5	 10
p_131	 4610.jpg	 26	 4.936870e-01	 4	 5	 10
p_131	 4619.jpg	 27	 4.092093e-01	 3	 6	 10
p_131	 4626.jpg	 28	 2.255914e-01	 1	 9	 10
p_131	 4640.jpg	 29	 1.651180e-01	 1	 9	 10
p_131	 4641.jpg	 30	 4.733874e-01	 4	 6	 10
p_131	 5199.jpg	 31	 8.136182e-01	 10	 0	 10
p_131	 5260.jpg	 32	 7.547696e-01	 9	 1	 10
p_131	 5480.jpg	 33	 5.413590e-01	 6	 4	 10
p_131	 5626.jpg	 34	 7.546356e-01	 10	 0	 10
p_131	 5829.jpg	 35	 6.719029e-01	 7	 3	 10
p_131	 7250.jpg	 36	 7.198678e-01	 8	 2	 10
p_131	 7260.jpg	 37	 4.028557e-01	 3	 7	 10
p_131	 7282.jpg	 38	 5.053428e-01	 5	 5	 10
p_131	 7291.jpg	 39	 5.276173e-01	 6	 4	 10
p_131	 7430.jpg	 40	 8.255531e-01	 9	 1	 10
p_131	 7470.jpg	 41	 5.499954e-01	 6	 4	 10
p_131	 7480.jpg	 42	 4.732420e-01	 4	 6	 10
p_131	 7499.jpg	 43	 4.473121e-01	 5	 5	 10
p_131	 7660.jpg	 44	 1.646067e-01	 1	 9	 10
p_131	 8001.jpg	 45	 1.438863e-01	 0	 10	 10
p_131	 8031.jpg	 46	 2.681379e-01	 1	 9	 10
p_131	 8033.jpg	 47	 4.246960e-01	 4	 6	 10
p_131	 8208.jpg	 48	 2.258020e-01	 0	 10	 10
p_131	 8210.jpg	 49	 2.895983e-01	 3	 7	 10
p_131	 8220.jpg	 50	 4.968642e-01	 4	 6	 10
p_131	 8280.jpg	 51	 2.039882e-01	 1	 9	 10
p_131	 8340.jpg	 52	 2.078539e-01	 0	 10	 10
p_131	 8350.jpg	 53	 2.793094e-01	 2	 8	 10
p_131	 8371.jpg	 54	 2.138926e-01	 0	 10	 10
p_131	 8380.jpg	 55	 6.626125e-01	 6	 4	 10
p_131	 8420.jpg	 56	 1.511077e-01	 1	 9	 10
p_131	 8470.jpg	 57	 3.959289e-01	 3	 7	 10
p_131	 8496.jpg	 58	 1.675347e-01	 1	 9	 10
p_131	 8502.jpg	 59	 4.669335e-01	 4	 6	 10
p_131	 8510.jpg	 60	 2.808752e-01	 3	 7	 10
