Subject	 StimName	 StimNum	 Rank	 Wins	 Loses	 Total
p_111	 1540.jpg	 1	 3.731033e-01	 4	 6	 10
p_111	 1590.jpg	 2	 5.017054e-01	 5	 5	 10
p_111	 1660.jpg	 3	 2.835511e-01	 2	 8	 10
p_111	 1720.jpg	 4	 6.360256e-01	 7	 3	 10
p_111	 1721.jpg	 5	 5.165602e-01	 5	 5	 10
p_111	 2030.jpg	 6	 7.157766e-01	 8	 2	 10
p_111	 2057.jpg	 7	 2.168816e-01	 1	 9	 10
p_111	 2058.jpg	 8	 2.682976e-01	 2	 8	 10
p_111	 2091.jpg	 9	 4.532393e-01	 4	 6	 10
p_111	 2155.jpg	 10	 2.551162e-01	 2	 8	 10
p_111	 2158.jpg	 11	 5.572493e-01	 6	 4	 10
p_111	 2165.jpg	 12	 2.814586e-01	 2	 8	 10
p_111	 2209.jpg	 13	 4.278621e-01	 4	 6	 10
p_111	 2303.jpg	 14	 5.505369e-01	 5	 5	 10
p_111	 2345.jpg	 15	 3.253905e-01	 3	 7	 10
p_111	 2346.jpg	 16	 6.328616e-01	 7	 3	 10
p_111	 2347.jpg	 17	 3.773848e-01	 3	 7	 10
p_111	 2352.1.jpg	 18	 5.944156e-01	 7	 3	 10
p_111	 2362.jpg	 19	 5.796962e-01	 6	 4	 10
p_111	 2373.jpg	 20	 3.282570e-01	 3	 7	 10
p_111	 2550.jpg	 21	 2.752255e-01	 1	 9	 10
p_111	 4599.jpg	 22	 6.669055e-01	 7	 3	 10
p_111	 4601.jpg	 23	 6.239992e-01	 6	 4	 10
p_111	 4603.jpg	 24	 7.363140e-01	 8	 2	 10
p_111	 4606.jpg	 25	 7.594951e-01	 8	 2	 10
p_111	 4610.jpg	 26	 6.475512e-01	 6	 4	 10
p_111	 4619.jpg	 27	 8.535962e-01	 9	 1	 10
p_111	 4626.jpg	 28	 3.194397e-01	 3	 7	 10
p_111	 4640.jpg	 29	 6.387027e-01	 7	 3	 10
p_111	 4641.jpg	 30	 8.302709e-01	 9	 1	 10
p_111	 5199.jpg	 31	 5.310490e-01	 5	 5	 10
p_111	 5260.jpg	 32	 4.024572e-01	 4	 6	 10
p_111	 5480.jpg	 33	 3.492999e-01	 3	 7	 10
p_111	 5626.jpg	 34	 6.077293e-01	 6	 4	 10
p_111	 5829.jpg	 35	 6.322253e-01	 7	 3	 10
p_111	 7250.jpg	 36	 2.080419e-01	 1	 9	 10
p_111	 7260.jpg	 37	 2.437518e-01	 2	 8	 10
p_111	 7282.jpg	 38	 1.769944e-01	 1	 9	 10
p_111	 7291.jpg	 39	 2.665329e-01	 2	 8	 10
p_111	 7430.jpg	 40	 5.316858e-01	 5	 5	 10
p_111	 7470.jpg	 41	 6.216478e-01	 6	 4	 10
p_111	 7480.jpg	 42	 7.778277e-01	 9	 1	 10
p_111	 7499.jpg	 43	 4.633714e-01	 5	 5	 10
p_111	 7660.jpg	 44	 4.877017e-01	 5	 5	 10
p_111	 8001.jpg	 45	 6.075265e-01	 7	 3	 10
p_111	 8031.jpg	 46	 6.656197e-01	 7	 3	 10
p_111	 8033.jpg	 47	 2.266752e-01	 2	 8	 10
p_111	 8208.jpg	 48	 5.555755e-01	 6	 4	 10
p_111	 8210.jpg	 49	 4.189391e-01	 4	 6	 10
p_111	 8220.jpg	 50	 5.349734e-01	 6	 4	 10
p_111	 8280.jpg	 51	 6.223954e-01	 6	 4	 10
p_111	 8340.jpg	 52	 5.986550e-01	 7	 3	 10
p_111	 8350.jpg	 53	 4.224428e-01	 4	 6	 10
p_111	 8371.jpg	 54	 6.169731e-01	 7	 3	 10
p_111	 8380.jpg	 55	 5.998268e-01	 7	 3	 10
p_111	 8420.jpg	 56	 6.137077e-01	 6	 4	 10
p_111	 8470.jpg	 57	 1.657259e-01	 1	 9	 10
p_111	 8496.jpg	 58	 5.645993e-01	 6	 4	 10
p_111	 8502.jpg	 59	 6.598355e-01	 7	 3	 10
p_111	 8510.jpg	 60	 5.993438e-01	 6	 4	 10
