subjid	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
100	 1	 5.170417e-01	 2346.jpg	 2058.jpg	 16	 8	 i	 0	 1.464626e+03
100	 2	 4.015674e+00	 2347.jpg	 7470.jpg	 17	 41	 u	 0	 1.661975e+03
100	 3	 7.514305e+00	 5829.jpg	 7250.jpg	 35	 36	 u	 0	 1.859298e+03
100	 4	 1.102629e+01	 8210.jpg	 8340.jpg	 49	 52	 u	 0	 2.363270e+03
100	 5	 1.452492e+01	 8208.jpg	 5260.jpg	 48	 32	 x	 999	 999000
100	 6	 1.802355e+01	 5480.jpg	 8031.jpg	 33	 46	 x	 999	 999000
100	 7	 2.152218e+01	 2057.jpg	 8371.jpg	 7	 54	 u	 0	 1.115286e+03
100	 8	 2.502082e+01	 8510.jpg	 2030.jpg	 60	 6	 u	 0	 6.726232e+02
100	 9	 2.851945e+01	 1720.jpg	 2345.jpg	 4	 15	 u	 0	 8.859507e+02
100	 10	 3.201808e+01	 7291.jpg	 8470.jpg	 39	 57	 i	 0	 1.131270e+03
100	 11	 3.551671e+01	 4640.jpg	 2352.1.jpg	 29	 18	 u	 0	 7.686261e+02
100	 12	 3.901534e+01	 8380.jpg	 7430.jpg	 55	 40	 u	 0	 1.029961e+03
100	 13	 4.251397e+01	 8220.jpg	 5626.jpg	 50	 34	 i	 0	 9.552858e+02
100	 14	 4.602596e+01	 8280.jpg	 2091.jpg	 51	 9	 u	 0	 7.872689e+02
100	 15	 4.952459e+01	 4610.jpg	 2362.jpg	 26	 19	 i	 0	 2.326089e+02
100	 16	 5.302322e+01	 8502.jpg	 2303.jpg	 59	 14	 u	 0	 4.459280e+02
100	 17	 5.652185e+01	 1590.jpg	 8496.jpg	 2	 58	 i	 0	 1.027253e+03
100	 18	 6.002049e+01	 8033.jpg	 1540.jpg	 47	 1	 i	 0	 5.206095e+02
100	 19	 6.351912e+01	 2209.jpg	 7282.jpg	 13	 38	 u	 0	 4.779317e+02
100	 20	 6.701775e+01	 7260.jpg	 1721.jpg	 37	 5	 u	 0	 6.272730e+02
100	 21	 7.051638e+01	 4599.jpg	 7499.jpg	 22	 43	 u	 0	 5.045998e+02
100	 22	 7.401501e+01	 1660.jpg	 4603.jpg	 3	 24	 i	 0	 6.859395e+02
100	 23	 7.752700e+01	 7480.jpg	 2155.jpg	 42	 10	 i	 0	 5.659266e+02
100	 24	 8.102563e+01	 4619.jpg	 8350.jpg	 27	 53	 u	 0	 5.552511e+02
100	 25	 8.452426e+01	 4606.jpg	 2158.jpg	 25	 11	 u	 0	 1.104577e+03
100	 26	 8.802289e+01	 5199.jpg	 7660.jpg	 31	 44	 u	 0	 9.339175e+02
100	 27	 9.152152e+01	 4601.jpg	 4626.jpg	 23	 28	 u	 0	 1.147249e+03
100	 28	 9.502016e+01	 8420.jpg	 2373.jpg	 56	 20	 u	 0	 1.456566e+03
100	 29	 9.851879e+01	 4641.jpg	 2550.jpg	 30	 21	 u	 0	 9.659043e+02
100	 30	 1.020174e+02	 8001.jpg	 2165.jpg	 45	 12	 u	 0	 1.499226e+03
100	 31	 1.055161e+02	 2347.jpg	 8380.jpg	 17	 55	 u	 0	 8.645718e+02
100	 32	 1.090147e+02	 7470.jpg	 2362.jpg	 41	 19	 i	 0	 1.333916e+03
100	 33	 1.125267e+02	 5480.jpg	 7260.jpg	 33	 37	 i	 0	 9.578983e+02
100	 34	 1.160253e+02	 2165.jpg	 8420.jpg	 12	 56	 i	 0	 1.123224e+03
100	 35	 1.195239e+02	 4626.jpg	 7291.jpg	 28	 39	 u	 0	 1.272548e+03
100	 36	 1.230226e+02	 8001.jpg	 2058.jpg	 45	 8	 i	 0	 1.341894e+03
100	 37	 1.265212e+02	 2373.jpg	 1540.jpg	 20	 1	 u	 0	 2.179224e+03
100	 38	 1.300198e+02	 8350.jpg	 2550.jpg	 53	 21	 i	 0	 1.080540e+03
100	 39	 1.335185e+02	 2303.jpg	 2158.jpg	 14	 11	 u	 0	 1.053900e+03
100	 40	 1.370171e+02	 4606.jpg	 8502.jpg	 25	 59	 u	 0	 7.872265e+02
100	 41	 1.405157e+02	 2345.jpg	 8496.jpg	 15	 58	 i	 0	 9.525523e+02
100	 42	 1.440144e+02	 2352.1.jpg	 4601.jpg	 18	 23	 i	 0	 9.098748e+02
100	 43	 1.475263e+02	 8031.jpg	 5260.jpg	 46	 32	 i	 0	 1.013904e+03
100	 44	 1.510250e+02	 1721.jpg	 8208.jpg	 5	 48	 i	 0	 6.991973e+02
100	 45	 1.545236e+02	 1720.jpg	 8470.jpg	 4	 57	 u	 0	 9.925504e+02
100	 46	 1.580222e+02	 2091.jpg	 7430.jpg	 9	 40	 u	 0	 6.298888e+02
100	 47	 1.615209e+02	 2057.jpg	 8340.jpg	 7	 52	 i	 0	 6.832133e+02
100	 48	 1.650195e+02	 8033.jpg	 8210.jpg	 47	 49	 i	 0	 7.365457e+02
100	 49	 1.685181e+02	 4603.jpg	 5829.jpg	 24	 35	 u	 0	 8.378643e+02
100	 50	 1.720168e+02	 4599.jpg	 1590.jpg	 22	 2	 u	 0	 6.512146e+02
100	 51	 1.755154e+02	 8280.jpg	 4641.jpg	 51	 30	 i	 0	 6.565254e+02
100	 52	 1.790140e+02	 7480.jpg	 2346.jpg	 42	 16	 i	 0	 5.498845e+02
100	 53	 1.825260e+02	 4640.jpg	 8510.jpg	 29	 60	 u	 0	 7.818525e+02
100	 54	 1.860246e+02	 4619.jpg	 4610.jpg	 27	 26	 i	 0	 9.151832e+02
100	 55	 1.895233e+02	 1660.jpg	 7282.jpg	 3	 38	 i	 0	 5.845092e+02
100	 56	 1.930219e+02	 8220.jpg	 2155.jpg	 50	 10	 u	 0	 9.578538e+02
100	 57	 1.965205e+02	 2030.jpg	 5199.jpg	 6	 31	 u	 0	 6.111704e+02
100	 58	 2.000192e+02	 8371.jpg	 7250.jpg	 54	 36	 u	 0	 1.000522e+03
100	 59	 2.035178e+02	 7499.jpg	 7660.jpg	 43	 44	 u	 0	 1.085838e+03
100	 60	 2.070164e+02	 5626.jpg	 2209.jpg	 34	 13	 u	 0	 8.351770e+02
100	 61	 2.105151e+02	 4619.jpg	 4641.jpg	 27	 30	 i	 0	 6.965080e+02
100	 62	 2.140270e+02	 7430.jpg	 2346.jpg	 40	 16	 i	 0	 5.924867e+02
100	 63	 2.175257e+02	 2158.jpg	 1540.jpg	 11	 1	 u	 0	 8.218383e+02
100	 64	 2.210243e+02	 1720.jpg	 8280.jpg	 4	 51	 u	 0	 1.227168e+03
100	 65	 2.245229e+02	 1590.jpg	 7282.jpg	 2	 38	 i	 0	 6.724926e+02
100	 66	 2.280216e+02	 2091.jpg	 2362.jpg	 9	 19	 i	 0	 7.578286e+02
100	 67	 2.315202e+02	 5626.jpg	 8031.jpg	 34	 46	 u	 0	 6.191563e+02
100	 68	 2.350188e+02	 2352.1.jpg	 8208.jpg	 18	 48	 i	 0	 7.845007e+02
100	 69	 2.385175e+02	 2030.jpg	 8420.jpg	 6	 56	 u	 0	 5.498266e+02
100	 70	 2.420161e+02	 4599.jpg	 8210.jpg	 22	 49	 u	 0	 6.671576e+02
100	 71	 2.455147e+02	 8220.jpg	 7499.jpg	 50	 43	 i	 0	 6.885080e+02
100	 72	 2.490267e+02	 5480.jpg	 5829.jpg	 33	 35	 i	 0	 7.124851e+02
100	 73	 2.525253e+02	 5260.jpg	 8470.jpg	 32	 57	 u	 0	 6.538027e+02
100	 74	 2.560240e+02	 2209.jpg	 4603.jpg	 13	 24	 i	 0	 7.551487e+02
100	 75	 2.595226e+02	 7660.jpg	 8502.jpg	 44	 59	 u	 0	 6.164771e+02
100	 76	 2.630212e+02	 2550.jpg	 4601.jpg	 21	 23	 i	 0	 9.257961e+02
100	 77	 2.665199e+02	 2165.jpg	 7250.jpg	 12	 36	 i	 0	 8.351503e+02
100	 78	 2.700185e+02	 4640.jpg	 2373.jpg	 29	 20	 u	 0	 8.564655e+02
100	 79	 2.735171e+02	 2347.jpg	 8350.jpg	 17	 53	 u	 0	 8.458017e+02
100	 80	 2.770158e+02	 8380.jpg	 8340.jpg	 55	 52	 i	 0	 8.191325e+02
100	 81	 2.805144e+02	 2345.jpg	 8033.jpg	 15	 47	 u	 0	 5.844664e+02
100	 82	 2.840264e+02	 7260.jpg	 5199.jpg	 37	 31	 u	 0	 4.644569e+02
100	 83	 2.875250e+02	 7291.jpg	 2155.jpg	 39	 10	 i	 0	 5.337966e+02
100	 84	 2.910236e+02	 8496.jpg	 2057.jpg	 58	 7	 u	 0	 6.191307e+02
100	 85	 2.945223e+02	 8371.jpg	 2303.jpg	 54	 14	 u	 0	 7.204575e+02
100	 86	 2.980209e+02	 4610.jpg	 8510.jpg	 26	 60	 u	 0	 7.417928e+02
100	 87	 3.015195e+02	 2058.jpg	 1721.jpg	 8	 5	 u	 0	 7.151306e+02
100	 88	 3.050182e+02	 7470.jpg	 7480.jpg	 41	 42	 u	 0	 9.604432e+02
100	 89	 3.085168e+02	 4626.jpg	 4606.jpg	 28	 25	 i	 0	 1.349773e+03
100	 90	 3.120154e+02	 8001.jpg	 1660.jpg	 45	 3	 u	 0	 1.051106e+03
100	 91	 3.155141e+02	 1590.jpg	 2352.1.jpg	 2	 18	 u	 0	 7.044455e+02
100	 92	 3.190261e+02	 4610.jpg	 8033.jpg	 26	 47	 u	 0	 5.524344e+02
100	 93	 3.225247e+02	 4606.jpg	 8031.jpg	 25	 46	 u	 0	 7.977578e+02
100	 94	 3.260233e+02	 8420.jpg	 7282.jpg	 56	 38	 u	 0	 7.071012e+02
100	 95	 3.295219e+02	 5626.jpg	 7499.jpg	 34	 43	 u	 0	 5.684524e+02
100	 96	 3.330206e+02	 5480.jpg	 8380.jpg	 33	 55	 u	 0	 6.857622e+02
100	 97	 3.365192e+02	 4601.jpg	 8502.jpg	 23	 59	 u	 0	 5.950923e+02
100	 98	 3.400178e+02	 1720.jpg	 2155.jpg	 4	 10	 i	 0	 7.444285e+02
100	 99	 3.435165e+02	 4641.jpg	 1660.jpg	 30	 3	 u	 0	 5.737608e+02
100	 100	 3.470151e+02	 8340.jpg	 2550.jpg	 52	 21	 i	 0	 1.027088e+03
100	 101	 3.505138e+02	 2091.jpg	 7480.jpg	 9	 42	 u	 0	 8.563389e+02
100	 102	 3.540257e+02	 2057.jpg	 8001.jpg	 7	 45	 u	 0	 6.244224e+02
100	 103	 3.575244e+02	 2346.jpg	 4619.jpg	 16	 27	 u	 0	 6.457539e+02
100	 104	 3.610230e+02	 4603.jpg	 7291.jpg	 24	 39	 u	 0	 5.551097e+02
100	 105	 3.645216e+02	 1540.jpg	 8220.jpg	 1	 50	 i	 0	 6.404194e+02
100	 106	 3.680202e+02	 5829.jpg	 8371.jpg	 35	 54	 u	 0	 5.337563e+02
100	 107	 3.715189e+02	 2209.jpg	 5199.jpg	 13	 31	 i	 0	 5.230815e+02
100	 108	 3.750175e+02	 8510.jpg	 8496.jpg	 60	 58	 u	 0	 4.964080e+02
100	 109	 3.785161e+02	 7470.jpg	 2303.jpg	 41	 14	 i	 0	 5.657621e+02
100	 110	 3.820148e+02	 2158.jpg	 4599.jpg	 11	 22	 u	 0	 6.030886e+02
100	 111	 3.855268e+02	 2058.jpg	 2373.jpg	 8	 20	 u	 0	 6.750751e+02
100	 112	 3.890254e+02	 7260.jpg	 2345.jpg	 37	 15	 u	 0	 6.164051e+02
100	 113	 3.925240e+02	 8210.jpg	 4640.jpg	 49	 29	 u	 0	 6.697256e+02
100	 114	 3.960227e+02	 8470.jpg	 2362.jpg	 57	 19	 i	 0	 6.430579e+02
100	 115	 3.995213e+02	 1721.jpg	 7660.jpg	 5	 44	 u	 0	 8.564058e+02
100	 116	 4.030199e+02	 2347.jpg	 8280.jpg	 17	 51	 u	 0	 5.897201e+02
100	 117	 4.065185e+02	 2165.jpg	 2030.jpg	 12	 6	 u	 0	 5.790574e+02
100	 118	 4.100172e+02	 7430.jpg	 8208.jpg	 40	 48	 i	 0	 6.003894e+02
100	 119	 4.135158e+02	 5260.jpg	 4626.jpg	 32	 28	 u	 0	 5.737460e+02
100	 120	 4.170144e+02	 8350.jpg	 7250.jpg	 53	 36	 u	 0	 8.830636e+02
100	 121	 4.205264e+02	 8001.jpg	 4619.jpg	 45	 27	 i	 0	 6.990369e+02
100	 122	 4.240251e+02	 2550.jpg	 7480.jpg	 21	 42	 u	 0	 7.843676e+02
100	 123	 4.275237e+02	 8470.jpg	 2352.1.jpg	 57	 18	 u	 0	 8.057195e+02
100	 124	 4.310223e+02	 2373.jpg	 4603.jpg	 20	 24	 i	 0	 6.510329e+02
100	 125	 4.345210e+02	 7291.jpg	 1720.jpg	 39	 4	 i	 0	 5.603651e+02
100	 126	 4.380196e+02	 2057.jpg	 1721.jpg	 7	 5	 u	 0	 5.977174e+02
100	 127	 4.415182e+02	 8210.jpg	 8380.jpg	 49	 55	 u	 0	 6.190454e+02
100	 128	 4.450169e+02	 4640.jpg	 8280.jpg	 29	 51	 u	 0	 5.763840e+02
100	 129	 4.485155e+02	 4626.jpg	 5829.jpg	 28	 35	 u	 0	 5.656978e+02
100	 130	 4.520141e+02	 8510.jpg	 5626.jpg	 60	 34	 u	 0	 5.390430e+02
100	 131	 4.555261e+02	 8420.jpg	 4641.jpg	 56	 30	 u	 0	 6.270106e+02
100	 132	 4.590247e+02	 7430.jpg	 8220.jpg	 40	 50	 i	 0	 5.203680e+02
100	 133	 4.625234e+02	 4599.jpg	 4601.jpg	 22	 23	 u	 0	 5.416776e+02
100	 134	 4.660220e+02	 2030.jpg	 7282.jpg	 6	 38	 u	 0	 5.790146e+02
100	 135	 4.695206e+02	 7260.jpg	 2346.jpg	 37	 16	 u	 0	 6.003588e+02
100	 136	 4.730193e+02	 5260.jpg	 8350.jpg	 32	 53	 u	 0	 6.856952e+02
100	 137	 4.765179e+02	 2165.jpg	 4610.jpg	 12	 26	 u	 0	 7.550070e+02
100	 138	 4.800165e+02	 2209.jpg	 8208.jpg	 13	 48	 i	 0	 7.923616e+02
100	 139	 4.835152e+02	 2303.jpg	 5480.jpg	 14	 33	 u	 0	 1.101680e+03
100	 140	 4.870138e+02	 2058.jpg	 4606.jpg	 8	 25	 i	 0	 9.949569e+02
100	 141	 4.905258e+02	 8502.jpg	 7250.jpg	 59	 36	 u	 0	 7.950020e+02
100	 142	 4.940244e+02	 1660.jpg	 2158.jpg	 3	 11	 i	 0	 6.243480e+02
100	 143	 4.975230e+02	 2347.jpg	 2362.jpg	 17	 19	 i	 0	 7.896560e+02
100	 144	 5.010217e+02	 2345.jpg	 8340.jpg	 15	 52	 u	 0	 9.070056e+02
100	 145	 5.045203e+02	 5199.jpg	 8031.jpg	 31	 46	 i	 0	 6.563378e+02
100	 146	 5.080189e+02	 2091.jpg	 7470.jpg	 9	 41	 u	 0	 6.776792e+02
100	 147	 5.115176e+02	 1540.jpg	 8371.jpg	 1	 54	 i	 0	 8.429923e+02
100	 148	 5.150162e+02	 1590.jpg	 8033.jpg	 2	 47	 u	 0	 7.683418e+02
100	 149	 5.185148e+02	 7499.jpg	 2155.jpg	 43	 10	 i	 0	 9.336555e+02
100	 150	 5.220268e+02	 8496.jpg	 7660.jpg	 58	 44	 u	 0	 7.976384e+02
100	 151	 5.255254e+02	 2346.jpg	 7250.jpg	 16	 36	 u	 0	 6.109895e+02
100	 152	 5.290241e+02	 2373.jpg	 2091.jpg	 20	 9	 i	 0	 7.123283e+02
100	 153	 5.325227e+02	 4601.jpg	 4606.jpg	 23	 25	 u	 0	 9.576475e+02
100	 154	 5.360213e+02	 5626.jpg	 8210.jpg	 34	 49	 u	 0	 1.010982e+03
100	 155	 5.395200e+02	 1721.jpg	 8031.jpg	 5	 46	 i	 0	 9.683156e+02
100	 156	 5.430186e+02	 7480.jpg	 7430.jpg	 42	 40	 u	 0	 7.656328e+02
100	 157	 5.465172e+02	 7260.jpg	 1540.jpg	 37	 1	 u	 0	 7.229712e+02
100	 158	 5.500159e+02	 2345.jpg	 4619.jpg	 15	 27	 i	 0	 8.723145e+02
100	 159	 5.535145e+02	 5260.jpg	 8420.jpg	 32	 56	 u	 0	 8.616553e+02
100	 160	 5.570265e+02	 4626.jpg	 8280.jpg	 28	 51	 u	 0	 9.496370e+02
100	 161	 5.605251e+02	 1660.jpg	 8380.jpg	 3	 55	 i	 0	 9.069669e+02
100	 162	 5.640237e+02	 5480.jpg	 7499.jpg	 33	 43	 i	 0	 1.008286e+03
100	 163	 5.675224e+02	 8470.jpg	 4640.jpg	 57	 29	 i	 0	 6.616380e+02
100	 164	 5.710210e+02	 8371.jpg	 8350.jpg	 54	 53	 u	 0	 9.229599e+02
100	 165	 5.745196e+02	 5829.jpg	 1590.jpg	 35	 2	 u	 0	 8.163154e+02
100	 166	 5.780183e+02	 8220.jpg	 2165.jpg	 50	 12	 i	 0	 7.256195e+02
100	 167	 5.815169e+02	 8340.jpg	 2362.jpg	 52	 19	 i	 0	 9.869503e+02
100	 168	 5.850155e+02	 4610.jpg	 2352.1.jpg	 26	 18	 u	 0	 7.202966e+02
100	 169	 5.885142e+02	 8208.jpg	 7291.jpg	 48	 39	 u	 0	 7.416206e+02
100	 170	 5.920261e+02	 2209.jpg	 2155.jpg	 13	 10	 i	 0	 1.213617e+03
100	 171	 5.955248e+02	 2030.jpg	 4599.jpg	 6	 22	 u	 0	 7.549359e+02
100	 172	 5.990234e+02	 5199.jpg	 4641.jpg	 31	 30	 i	 0	 6.162716e+02
100	 173	 6.025220e+02	 2058.jpg	 7282.jpg	 8	 38	 u	 0	 7.016061e+02
100	 174	 6.060207e+02	 7660.jpg	 8033.jpg	 44	 47	 u	 0	 7.389454e+02
100	 175	 6.095193e+02	 2347.jpg	 8496.jpg	 17	 58	 i	 0	 7.442842e+02
100	 176	 6.130179e+02	 2550.jpg	 8502.jpg	 21	 59	 u	 0	 7.655954e+02
100	 177	 6.165166e+02	 1720.jpg	 2303.jpg	 4	 14	 i	 0	 8.829506e+02
100	 178	 6.200152e+02	 7470.jpg	 8510.jpg	 41	 60	 i	 0	 7.922806e+02
100	 179	 6.235138e+02	 4603.jpg	 8001.jpg	 24	 45	 u	 0	 8.135965e+02
100	 180	 6.270258e+02	 2158.jpg	 2057.jpg	 11	 7	 u	 0	 9.335889e+02
100	 181	 6.305244e+02	 8350.jpg	 8210.jpg	 53	 49	 i	 0	 9.069285e+02
100	 182	 6.340231e+02	 7260.jpg	 8502.jpg	 37	 59	 u	 0	 7.202594e+02
100	 183	 6.375217e+02	 4641.jpg	 2058.jpg	 30	 8	 u	 0	 6.135914e+02
100	 184	 6.410203e+02	 2550.jpg	 8280.jpg	 21	 51	 u	 0	 7.629223e+02
100	 185	 6.445190e+02	 4610.jpg	 5829.jpg	 26	 35	 u	 0	 6.882553e+02
100	 186	 6.480176e+02	 5480.jpg	 4619.jpg	 33	 27	 i	 0	 7.896052e+02
100	 187	 6.515162e+02	 4606.jpg	 2057.jpg	 25	 7	 u	 0	 6.829098e+02
100	 188	 6.550149e+02	 4626.jpg	 2345.jpg	 28	 15	 i	 0	 7.362620e+02
100	 189	 6.585269e+02	 8380.jpg	 1590.jpg	 55	 2	 u	 0	 6.162247e+02
100	 190	 6.620255e+02	 7470.jpg	 7660.jpg	 41	 44	 i	 0	 6.855637e+02
100	 191	 6.655241e+02	 1720.jpg	 2347.jpg	 4	 17	 i	 0	 9.948990e+02
100	 192	 6.690227e+02	 2091.jpg	 4603.jpg	 9	 24	 u	 0	 1.032222e+03
100	 193	 6.725214e+02	 2155.jpg	 5199.jpg	 10	 31	 u	 0	 6.535706e+02
100	 194	 6.760200e+02	 2373.jpg	 2158.jpg	 20	 11	 i	 0	 6.749104e+02
100	 195	 6.795186e+02	 1660.jpg	 8340.jpg	 3	 52	 i	 0	 6.482424e+02
100	 196	 6.830173e+02	 8208.jpg	 1540.jpg	 48	 1	 u	 0	 7.175609e+02
100	 197	 6.865159e+02	 7291.jpg	 7480.jpg	 39	 42	 i	 0	 1.106880e+03
100	 198	 6.900145e+02	 2165.jpg	 5260.jpg	 12	 32	 i	 0	 9.522324e+02
100	 199	 6.935265e+02	 7499.jpg	 2362.jpg	 43	 19	 u	 0	 8.322157e+02
100	 200	 6.970252e+02	 8371.jpg	 7282.jpg	 54	 38	 u	 0	 8.535477e+02
100	 201	 7.005238e+02	 8470.jpg	 8001.jpg	 57	 45	 i	 0	 7.628838e+02
100	 202	 7.040224e+02	 8420.jpg	 2303.jpg	 56	 14	 u	 0	 6.562231e+02
100	 203	 7.075210e+02	 1721.jpg	 7430.jpg	 5	 40	 u	 0	 9.655340e+02
100	 204	 7.110197e+02	 4599.jpg	 8496.jpg	 22	 58	 u	 0	 6.028719e+02
100	 205	 7.145183e+02	 8033.jpg	 2352.1.jpg	 47	 18	 i	 0	 7.362006e+02
100	 206	 7.180169e+02	 7250.jpg	 8510.jpg	 36	 60	 i	 0	 7.575525e+02
100	 207	 7.215156e+02	 4601.jpg	 2346.jpg	 23	 16	 u	 0	 5.708936e+02
100	 208	 7.250142e+02	 2209.jpg	 2030.jpg	 13	 6	 i	 0	 8.962008e+02
100	 209	 7.285262e+02	 4640.jpg	 5626.jpg	 29	 34	 i	 0	 8.241862e+02
100	 210	 7.320248e+02	 8220.jpg	 8031.jpg	 50	 46	 i	 0	 7.015148e+02
100	 211	 7.355235e+02	 7430.jpg	 8470.jpg	 40	 57	 i	 0	 8.188505e+02
100	 212	 7.390221e+02	 7250.jpg	 8033.jpg	 36	 47	 i	 0	 6.481856e+02
100	 213	 7.425207e+02	 4603.jpg	 7499.jpg	 24	 43	 u	 0	 7.655360e+02
100	 214	 7.460193e+02	 4640.jpg	 2057.jpg	 29	 7	 u	 0	 9.148589e+02
100	 215	 7.495180e+02	 8208.jpg	 1590.jpg	 48	 2	 i	 0	 7.122000e+02
100	 216	 7.530166e+02	 7470.jpg	 2209.jpg	 41	 13	 i	 0	 6.855167e+02
100	 217	 7.565152e+02	 7291.jpg	 2091.jpg	 39	 9	 i	 0	 8.188633e+02
100	 218	 7.600139e+02	 8371.jpg	 2362.jpg	 54	 19	 u	 0	 8.401945e+02
100	 219	 7.635259e+02	 8220.jpg	 2058.jpg	 50	 8	 i	 0	 7.361837e+02
100	 220	 7.670245e+02	 1540.jpg	 2303.jpg	 1	 14	 i	 0	 7.254953e+02
100	 221	 7.705231e+02	 7282.jpg	 2346.jpg	 38	 16	 u	 0	 1.162829e+03
100	 222	 7.740218e+02	 8496.jpg	 4606.jpg	 58	 25	 u	 0	 7.841623e+02
100	 223	 7.775204e+02	 2158.jpg	 5199.jpg	 11	 31	 u	 0	 1.061491e+03
100	 224	 7.810190e+02	 2155.jpg	 8510.jpg	 10	 60	 i	 0	 7.788687e+02
100	 225	 7.845177e+02	 5480.jpg	 4626.jpg	 33	 28	 i	 0	 1.120180e+03
100	 226	 7.880163e+02	 1721.jpg	 8502.jpg	 5	 59	 i	 0	 1.237491e+03
100	 227	 7.915149e+02	 8210.jpg	 7660.jpg	 49	 44	 u	 0	 9.068470e+02
100	 228	 7.950269e+02	 4599.jpg	 8280.jpg	 22	 51	 u	 0	 8.188216e+02
100	 229	 7.985255e+02	 2373.jpg	 1660.jpg	 20	 3	 u	 0	 7.921537e+02
100	 230	 8.020242e+02	 2030.jpg	 7260.jpg	 6	 37	 u	 0	 9.414851e+02
100	 231	 8.055228e+02	 7480.jpg	 8420.jpg	 42	 56	 i	 0	 8.188068e+02
100	 232	 8.090214e+02	 2352.1.jpg	 2165.jpg	 18	 12	 u	 0	 1.096156e+03
100	 233	 8.125201e+02	 5626.jpg	 8001.jpg	 34	 45	 u	 0	 1.069472e+03
100	 234	 8.160187e+02	 2347.jpg	 2345.jpg	 17	 15	 u	 0	 7.868067e+02
100	 235	 8.195173e+02	 8340.jpg	 1720.jpg	 52	 4	 u	 0	 8.081583e+02
100	 236	 8.230160e+02	 5829.jpg	 8031.jpg	 35	 46	 u	 0	 7.334901e+02
100	 237	 8.265146e+02	 5260.jpg	 8380.jpg	 32	 55	 u	 0	 7.228186e+02
100	 238	 8.300266e+02	 4601.jpg	 8350.jpg	 23	 53	 u	 0	 7.308082e+02
100	 239	 8.335252e+02	 2550.jpg	 4619.jpg	 21	 27	 u	 0	 6.721366e+02
100	 240	 8.370238e+02	 4641.jpg	 4610.jpg	 30	 26	 u	 0	 7.254728e+02
100	 241	 8.405225e+02	 7260.jpg	 1590.jpg	 37	 2	 u	 0	 6.828002e+02
100	 242	 8.440211e+02	 2347.jpg	 8510.jpg	 17	 60	 u	 0	 8.481248e+02
100	 243	 8.475197e+02	 5260.jpg	 2209.jpg	 32	 13	 u	 0	 6.774771e+02
100	 244	 8.510184e+02	 8371.jpg	 1720.jpg	 54	 4	 u	 0	 6.507902e+02
100	 245	 8.545170e+02	 2057.jpg	 2155.jpg	 7	 10	 u	 0	 9.921311e+02
100	 246	 8.580156e+02	 5199.jpg	 4640.jpg	 31	 29	 i	 0	 6.614541e+02
100	 247	 8.615143e+02	 8031.jpg	 2373.jpg	 46	 20	 u	 0	 8.427873e+02
100	 248	 8.650262e+02	 8210.jpg	 2345.jpg	 49	 15	 u	 0	 6.267856e+02
