subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_109	 1	 Hit.bmp	 22	 52	 1	 1	 1	 1	 1	 1.489515e-02	 u	 9.051302e-01	 
BMI_bs_109	 1	 HappyHippo.bmp	 20	 47	 2	 1	 1	 1	 1	 2.467605e+00	 u	 1.298790e+00	 
BMI_bs_109	 1	 TapuchipsCreamOnion.bmp	 77	 0	 3	 0	 1	 0	 0	 5.320864e+00	 i	 8.193713e-01	 
BMI_bs_109	 1	 ChocolateParaCookies5.bmp	 8	 40	 4	 1	 1	 0	 0	 7.690053e+00	 i	 6.890731e-01	 
BMI_bs_109	 1	 Dubonim.bmp	 17	 5	 5	 1	 1	 1	 1	 9.925912e+00	 u	 6.808002e-01	 
BMI_bs_109	 1	 MnM2.bmp	 72	 0	 6	 0	 1	 0	 0	 1.216179e+01	 i	 6.725220e-01	 
BMI_bs_109	 1	 DoritosGrill.bmp	 15	 46	 7	 1	 1	 0	 1	 1.438094e+01	 u	 7.372294e-01	 
BMI_bs_109	 1	 GumiSnakes3.bmp	 18	 11	 8	 1	 1	 0	 0	 1.666687e+01	 i	 6.564031e-01	 
BMI_bs_109	 1	 DoritusMexicanNacho.bmp	 60	 0	 9	 0	 1	 0	 0	 1.886938e+01	 i	 8.503274e-01	 
BMI_bs_109	 1	 Tictac.bmp	 37	 56	 10	 1	 1	 1	 1	 2.127198e+01	 u	 8.552699e-01	 
BMI_bs_109	 1	 ClickBisquit2.bmp	 10	 10	 11	 1	 1	 1	 1	 2.367472e+01	 u	 6.013749e-01	 
BMI_bs_109	 1	 BisliPizza3.bmp	 7	 49	 12	 1	 1	 0	 1	 2.582722e+01	 u	 8.002220e-01	 
BMI_bs_109	 1	 Hispusim.bmp	 62	 0	 13	 0	 1	 0	 0	 2.817971e+01	 i	 8.216089e-01	 
BMI_bs_109	 1	 Tortit.bmp	 38	 55	 14	 1	 1	 0	 0	 3.054903e+01	 i	 7.136704e-01	 
BMI_bs_109	 1	 ClickBlackWhite3.bmp	 11	 18	 15	 1	 1	 1	 1	 3.281837e+01	 u	 8.406717e-01	 
BMI_bs_109	 1	 BisliGrill.bmp	 6	 54	 16	 1	 1	 0	 0	 3.520436e+01	 i	 6.597731e-01	 
BMI_bs_109	 1	 Kifkef.bmp	 63	 0	 17	 0	 1	 0	 1	 3.740675e+01	 u	 5.162426e-01	 
BMI_bs_109	 1	 PesekZman.bmp	 31	 21	 18	 1	 1	 1	 1	 3.947571e+01	 u	 4.948819e-01	 
BMI_bs_109	 1	 KashitSour.bmp	 23	 41	 19	 1	 1	 0	 1	 4.152800e+01	 u	 7.601591e-01	 
BMI_bs_109	 1	 CrunchBisquitWhite2.bmp	 13	 20	 20	 1	 1	 1	 1	 4.384724e+01	 u	 8.372983e-01	 
BMI_bs_109	 1	 KinderJoy.bmp	 27	 7	 21	 1	 1	 1	 1	 4.623330e+01	 u	 9.264038e-01	 
BMI_bs_109	 1	 Taami.bmp	 35	 15	 22	 1	 1	 1	 1	 4.871939e+01	 u	 5.328617e-01	 
BMI_bs_109	 1	 KifkefMaklot2.bmp	 24	 6	 23	 1	 1	 0	 1	 5.080509e+01	 u	 8.772990e-01	 
BMI_bs_109	 1	 CrunchBisquitBrown3.bmp	 12	 23	 24	 1	 1	 0	 1	 5.324108e+01	 u	 1.051428e+00	 
BMI_bs_109	 1	 Snickers.bmp	 34	 17	 25	 1	 1	 0	 1	 5.584401e+01	 u	 7.885959e-01	 
BMI_bs_109	 1	 DoritosNatural.bmp	 16	 45	 26	 1	 1	 1	 1	 5.818003e+01	 u	 8.826828e-01	 
BMI_bs_109	 1	 Apropo.bmp	 1	 24	 27	 1	 1	 1	 0	 6.061603e+01	 i	 6.292505e-01	 
BMI_bs_109	 1	 Smarties.bmp	 33	 22	 28	 1	 1	 0	 1	 6.280182e+01	 u	 6.598916e-01	 
BMI_bs_109	 1	 Loacker.bmp	 29	 48	 29	 1	 1	 0	 1	 6.502102e+01	 u	 7.019852e-01	 
BMI_bs_109	 1	 SkittlesFruits2.bmp	 32	 16	 30	 1	 1	 0	 1	 6.727360e+01	 u	 6.657473e-01	 
BMI_bs_109	 1	 KinderBuenoBrown3.bmp	 25	 8	 31	 1	 1	 0	 0	 6.949270e+01	 i	 5.617451e-01	 
BMI_bs_109	 1	 Bamba.bmp	 4	 38	 32	 1	 1	 0	 1	 7.161178e+01	 u	 4.002399e-01	 
BMI_bs_109	 1	 BagaleShtuhim.bmp	 3	 39	 33	 1	 1	 1	 1	 7.356382e+01	 u	 6.983853e-01	 
BMI_bs_109	 1	 KinderBuenoWhite2.bmp	 26	 9	 34	 1	 1	 0	 1	 7.581640e+01	 u	 4.595962e-01	 
BMI_bs_109	 1	 Mars.bmp	 30	 14	 35	 1	 1	 0	 1	 7.783531e+01	 u	 8.033008e-01	 
BMI_bs_109	 1	 HispusimShatiah.bmp	 21	 43	 36	 1	 1	 0	 1	 8.018801e+01	 u	 9.482048e-01	 
BMI_bs_109	 1	 Tapuchips.bmp	 36	 44	 37	 1	 1	 1	 1	 8.269070e+01	 u	 8.531374e-01	 
BMI_bs_109	 1	 Twix.bmp	 39	 13	 38	 1	 1	 1	 1	 8.509344e+01	 u	 8.355017e-01	 
BMI_bs_109	 1	 KifkefMaklotChocolate.bmp	 64	 0	 39	 0	 1	 0	 1	 8.747947e+01	 u	 6.882955e-01	 
BMI_bs_109	 1	 ClickBalls5.bmp	 9	 19	 40	 1	 1	 0	 1	 8.971530e+01	 u	 5.564087e-01	 
BMI_bs_109	 1	 WerthersOriginal.bmp	 40	 42	 41	 1	 1	 1	 0	 9.181773e+01	 i	 8.502994e-01	 
BMI_bs_109	 1	 Kitkat.bmp	 28	 12	 42	 1	 1	 1	 1	 9.422036e+01	 u	 8.215061e-01	 
