subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_104	 2	 Popco.bmp	 33	 46	 1	 1	 1	 1	 0	 1.251408e-02	 u	 4.515210e+00	 
BMI_bs_104	 2	 CheetosSpicey.bmp	 49	 0	 2	 0	 1	 0	 0	 6.086266e+00	 u	 2.772918e+00	 
BMI_bs_104	 2	 CrunchBisquitWhite2.bmp	 14	 14	 3	 1	 1	 1	 1	 1.040781e+01	 i	 9.714942e-01	 
BMI_bs_104	 2	 Cheetos.bmp	 8	 37	 4	 1	 1	 0	 1	 1.292723e+01	 i	 1.995985e+00	 
BMI_bs_104	 2	 DoritosSourSpicy.bmp	 17	 55	 5	 1	 1	 1	 1	 1.648129e+01	 i	 1.063321e+00	 
BMI_bs_104	 2	 BambaNugat.bmp	 4	 39	 6	 1	 1	 0	 1	 1.910094e+01	 i	 8.512461e-01	 
BMI_bs_104	 2	 Tapuchips.bmp	 36	 8	 7	 1	 1	 1	 1	 2.150354e+01	 i	 9.350381e-01	 
BMI_bs_104	 2	 BambaSweet.bmp	 5	 10	 8	 1	 1	 0	 1	 2.398969e+01	 i	 6.877437e-01	 
BMI_bs_104	 2	 HispusimShatiah.bmp	 21	 53	 9	 1	 1	 0	 0	 2.622553e+01	 u	 1.354533e+00	 
BMI_bs_104	 2	 BagaleShtuhim.bmp	 2	 5	 10	 1	 1	 0	 1	 2.912873e+01	 i	 1.106453e+00	 
BMI_bs_104	 2	 ChocolateParaMilk3.bmp	 11	 44	 11	 1	 1	 0	 1	 3.178174e+01	 i	 1.243545e+00	 
BMI_bs_104	 2	 Tortit.bmp	 39	 49	 12	 1	 1	 1	 1	 3.456815e+01	 i	 2.338572e+00	 
BMI_bs_104	 2	 CrunchBisquitBrown3.bmp	 13	 17	 13	 1	 1	 1	 1	 3.845583e+01	 i	 7.460505e-01	 
BMI_bs_104	 2	 Egozi.bmp	 19	 19	 14	 1	 1	 1	 0	 4.075851e+01	 u	 1.042192e+00	 
BMI_bs_104	 2	 Bounty.bmp	 7	 51	 15	 1	 1	 1	 0	 4.334466e+01	 u	 1.246240e+00	 
BMI_bs_104	 2	 KifkefMaklot2.bmp	 25	 21	 16	 1	 1	 0	 1	 4.614779e+01	 i	 1.041913e+00	 
BMI_bs_104	 2	 Keifli.bmp	 24	 47	 17	 1	 1	 0	 1	 4.873404e+01	 i	 9.420224e-01	 
BMI_bs_104	 2	 ClickXLbrown4.bmp	 12	 18	 18	 1	 1	 0	 1	 5.122010e+01	 i	 7.173025e-01	 
BMI_bs_104	 2	 KashitSour.bmp	 23	 54	 19	 1	 1	 1	 1	 5.348935e+01	 i	 1.440731e+00	 
BMI_bs_104	 2	 KinderBuenoWhite2.bmp	 26	 6	 20	 1	 1	 1	 1	 5.647604e+01	 i	 8.728753e-01	 
BMI_bs_104	 2	 Hispusim.bmp	 62	 0	 21	 0	 1	 0	 0	 5.889541e+01	 u	 1.637478e+00	 
BMI_bs_104	 2	 BabyDoll.bmp	 1	 48	 22	 1	 1	 1	 1	 6.208237e+01	 i	 2.466904e+00	 
BMI_bs_104	 2	 Halva2.bmp	 20	 45	 23	 1	 1	 0	 1	 6.610354e+01	 i	 7.858238e-01	 
BMI_bs_104	 2	 TapuchipsCrunch.bmp	 37	 13	 24	 1	 1	 0	 1	 6.843948e+01	 i	 8.124647e-01	 
BMI_bs_104	 2	 SkittlesFruits2.bmp	 34	 52	 25	 1	 1	 0	 1	 7.080890e+01	 i	 1.919488e+00	 
