subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_126	 2	 KinderBuenoBrown3.bmp	 26	 14	 30	 1	 1	 1	 1	 1.289509e+02	 i	 1.468916e+00	 
BMI_bs_126	 2	 ChocolateParaCookies5.bmp	 10	 7	 31	 1	 1	 0	 1	 1.319710e+02	 i	 3.309061e+00	 
BMI_bs_126	 2	 Taami.bmp	 34	 42	 32	 1	 1	 0	 0	 1.368264e+02	 u	 5.035159e+00	 
BMI_bs_126	 2	 BisliGrill.bmp	 5	 21	 33	 1	 1	 0	 0	 1.434172e+02	 u	 4.778473e+00	 
BMI_bs_126	 2	 Twist.bmp	 39	 49	 34	 1	 1	 1	 1	 1.497410e+02	 i	 1.402326e+00	 
BMI_bs_126	 2	 Apropo.bmp	 1	 23	 35	 1	 1	 1	 0	 1.527110e+02	 u	 4.608845e+00	 
BMI_bs_126	 2	 Smarties.bmp	 33	 54	 36	 1	 1	 1	 1	 1.588678e+02	 i	 8.596078e-01	 
BMI_bs_126	 2	 ClickXLbrown4.bmp	 15	 10	 37	 1	 1	 0	 1	 1.612872e+02	 i	 1.117851e+00	 
BMI_bs_126	 2	 DoritosSourSpicy.bmp	 20	 11	 38	 1	 1	 1	 0	 1.639568e+02	 u	 1.106006e+01	 
BMI_bs_126	 2	 BisliPizza3.bmp	 7	 48	 39	 1	 1	 1	 0	 1.765709e+02	 u	 6.782562e+00	 
BMI_bs_126	 2	 TapuchipsCrunch.bmp	 36	 38	 40	 1	 1	 1	 1	 1.849136e+02	 i	 1.916425e+00	 
BMI_bs_126	 2	 HappyHippo.bmp	 24	 24	 41	 1	 1	 0	 1	 1.883841e+02	 i	 2.732217e+00	 
