subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_125	 1	 KinderBuenoWhite2.bmp	 26	 39	 1	 1	 1	 1	 1	 1.445215e-02	 u	 2.538622e+00	 
BMI_bs_125	 1	 Twist.bmp	 38	 40	 2	 1	 1	 0	 1	 4.102289e+00	 u	 8.359552e-01	 
BMI_bs_125	 1	 BisliBbq.bmp	 46	 0	 3	 0	 1	 0	 0	 6.488316e+00	 i	 7.899858e-01	 
BMI_bs_125	 1	 ChocolateParaCookies5.bmp	 8	 15	 4	 1	 1	 1	 1	 8.824221e+00	 u	 1.007927e+00	 
BMI_bs_125	 1	 Mekupelet.bmp	 28	 16	 5	 1	 1	 0	 1	 1.137707e+01	 u	 7.952282e-01	 
BMI_bs_125	 1	 Hispusim.bmp	 62	 0	 6	 0	 1	 0	 0	 1.372975e+01	 i	 6.475683e-01	 
BMI_bs_125	 1	 KifkefMaklot2.bmp	 25	 42	 7	 1	 1	 1	 1	 1.593218e+01	 u	 1.437813e+00	 
BMI_bs_125	 1	 BisliOnion.bmp	 5	 51	 8	 1	 1	 0	 0	 1.891894e+01	 i	 6.336596e-01	 
BMI_bs_125	 1	 Bounty.bmp	 7	 47	 9	 1	 1	 1	 0	 2.110459e+01	 i	 5.631737e-01	 
BMI_bs_125	 1	 Snickers.bmp	 33	 12	 10	 1	 1	 1	 1	 2.322375e+01	 u	 6.153071e-01	 
BMI_bs_125	 1	 KashitSour.bmp	 23	 43	 11	 1	 1	 0	 0	 2.539283e+01	 i	 5.387978e-01	 
BMI_bs_125	 1	 HappyHippo.bmp	 22	 50	 12	 1	 1	 1	 1	 2.747841e+01	 u	 7.820941e-01	 
BMI_bs_125	 1	 Halva2.bmp	 21	 22	 13	 1	 1	 0	 1	 2.981441e+01	 u	 7.074835e-01	 
BMI_bs_125	 1	 TapuchipsCrunch2.bmp	 78	 0	 14	 0	 1	 0	 0	 3.206695e+01	 i	 6.937466e-01	 
BMI_bs_125	 1	 Tortit.bmp	 37	 23	 15	 1	 1	 0	 0	 3.431943e+01	 i	 5.113903e-01	 
BMI_bs_125	 1	 Egozi.bmp	 19	 55	 16	 1	 1	 0	 0	 3.638845e+01	 i	 1.187477e+00	 
BMI_bs_125	 1	 Mars.bmp	 27	 24	 17	 1	 1	 1	 1	 3.912484e+01	 u	 7.911834e-01	 
BMI_bs_125	 1	 DoritosNatural.bmp	 16	 41	 18	 1	 1	 0	 1	 4.146081e+01	 u	 6.828209e-01	 
BMI_bs_125	 1	 Keifli.bmp	 24	 37	 19	 1	 1	 1	 0	 4.369660e+01	 i	 8.771675e-01	 
BMI_bs_125	 1	 DoritosGrill.bmp	 15	 52	 20	 1	 1	 1	 1	 4.613270e+01	 u	 7.586484e-01	 
BMI_bs_125	 1	 DoritosSourSpicy.bmp	 17	 46	 21	 1	 1	 0	 1	 4.843532e+01	 u	 6.161323e-01	 
BMI_bs_125	 1	 TapuchipsCrunch.bmp	 35	 45	 22	 1	 1	 1	 0	 5.060441e+01	 i	 4.721329e-01	 
BMI_bs_125	 1	 Bamba.bmp	 2	 19	 23	 1	 1	 0	 0	 5.262335e+01	 i	 4.445399e-01	 
BMI_bs_125	 1	 ClickBlackWhite3.bmp	 12	 13	 24	 1	 1	 1	 1	 5.462551e+01	 u	 4.899561e-01	 
BMI_bs_125	 1	 DoritusMexicanNacho.bmp	 60	 0	 25	 0	 1	 0	 1	 5.666110e+01	 u	 7.446916e-02	 
BMI_bs_125	 1	 Tictac.bmp	 36	 56	 26	 1	 1	 1	 0	 5.827964e+01	 i	 3.347361e-01	 
BMI_bs_125	 1	 ChocolateParaMilk3.bmp	 9	 9	 27	 1	 1	 0	 1	 6.016511e+01	 u	 5.981382e-01	 
BMI_bs_125	 1	 Taami.bmp	 34	 14	 28	 1	 1	 0	 1	 6.231744e+01	 u	 5.946701e-01	 
BMI_bs_125	 1	 BambaSweet.bmp	 4	 53	 29	 1	 1	 1	 0	 6.446986e+01	 i	 7.935907e-01	 
BMI_bs_125	 1	 BambaNugat.bmp	 3	 18	 30	 1	 1	 1	 1	 6.682259e+01	 u	 7.022036e-01	 
BMI_bs_125	 1	 ClickBisquit2.bmp	 11	 11	 31	 1	 1	 0	 1	 6.907501e+01	 u	 6.549229e-01	 
BMI_bs_125	 1	 SkittlesSour4.bmp	 31	 6	 32	 1	 1	 0	 1	 7.127748e+01	 u	 8.038031e-01	 
BMI_bs_125	 1	 Dubonim.bmp	 18	 48	 33	 1	 1	 0	 0	 7.363014e+01	 i	 6.112114e-01	 
BMI_bs_125	 1	 ChocolateWhite.bmp	 52	 0	 34	 0	 1	 0	 0	 7.579927e+01	 i	 4.559487e-01	 
