subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_122	 2	 CrunchShokoVanil.bmp	 16	 39	 1	 1	 1	 0	 0	 1.245839e-02	 u	 1.522297e+00	 
BMI_bs_122	 2	 SkittlesSour4.bmp	 35	 41	 2	 1	 1	 1	 1	 3.082823e+00	 i	 9.270680e-01	 
BMI_bs_122	 2	 HappyHippo.bmp	 23	 17	 3	 1	 1	 1	 1	 5.569015e+00	 i	 1.005965e+00	 
BMI_bs_122	 2	 Kitkat.bmp	 31	 18	 4	 1	 1	 0	 0	 8.121851e+00	 u	 1.142028e+00	 
BMI_bs_122	 2	 ClickXLbrown4.bmp	 13	 9	 5	 1	 1	 1	 1	 1.082495e+01	 i	 8.690400e-01	 
BMI_bs_122	 2	 DoritosGrill.bmp	 17	 49	 6	 1	 1	 1	 0	 1.324423e+01	 u	 2.995011e+00	 
BMI_bs_122	 2	 Twix.bmp	 40	 7	 7	 1	 1	 0	 0	 1.778266e+01	 u	 1.134170e+00	 
BMI_bs_122	 2	 Mentos.bmp	 33	 44	 8	 1	 1	 0	 0	 2.046904e+01	 u	 7.878772e-01	 
BMI_bs_122	 2	 BisliGrill.bmp	 4	 21	 9	 1	 1	 0	 1	 2.280491e+01	 i	 2.164691e+00	 
BMI_bs_122	 2	 Egozi.bmp	 20	 43	 10	 1	 1	 1	 1	 2.652575e+01	 i	 1.470234e+00	 
BMI_bs_122	 2	 Taami.bmp	 36	 24	 11	 1	 1	 0	 0	 2.954589e+01	 u	 1.442733e+00	 
BMI_bs_122	 2	 KinderBuenoBrown3.bmp	 28	 6	 12	 1	 1	 1	 1	 3.253252e+01	 i	 7.962052e-01	 
BMI_bs_122	 2	 Loacker.bmp	 32	 42	 13	 1	 1	 0	 0	 3.488517e+01	 u	 8.736489e-01	 
BMI_bs_122	 2	 Cheetos.bmp	 8	 8	 14	 1	 1	 1	 1	 3.730445e+01	 i	 1.132057e+00	 
BMI_bs_122	 2	 Tapuchips.bmp	 37	 54	 15	 1	 1	 1	 1	 3.999091e+01	 i	 1.258216e+00	 
BMI_bs_122	 2	 DoritosSourSpicy.bmp	 18	 55	 16	 1	 1	 1	 1	 4.279396e+01	 i	 7.839652e-01	 
BMI_bs_122	 2	 BambaNugat.bmp	 2	 47	 17	 1	 1	 0	 0	 4.512997e+01	 u	 7.318225e-01	 
BMI_bs_122	 2	 HispusimShatiah.bmp	 24	 40	 18	 1	 1	 1	 1	 4.741589e+01	 i	 7.297950e-01	 
BMI_bs_122	 2	 ChocolateParaSucariotKoftzot2.bmp	 11	 23	 19	 1	 1	 1	 1	 4.970172e+01	 i	 9.303022e-01	 
BMI_bs_122	 2	 Dubonim.bmp	 19	 46	 20	 1	 1	 1	 1	 5.218792e+01	 i	 8.066793e-01	 
BMI_bs_122	 2	 ChocolateParaMarir2.bmp	 10	 20	 21	 1	 1	 0	 0	 5.454050e+01	 u	 1.109242e+00	 
BMI_bs_122	 2	 KifkefMaklot2.bmp	 27	 13	 22	 1	 1	 0	 0	 5.719345e+01	 u	 4.959110e+00	 
BMI_bs_122	 2	 BambaSweet.bmp	 3	 56	 23	 1	 1	 0	 0	 6.370085e+01	 u	 1.005533e+00	 
BMI_bs_122	 2	 ClickXLwhite4.bmp	 14	 10	 24	 1	 1	 0	 0	 6.625356e+01	 u	 9.954538e-01	 
BMI_bs_122	 2	 ClickBalls5.bmp	 12	 11	 25	 1	 1	 1	 1	 6.880645e+01	 i	 3.966583e+00	 
BMI_bs_122	 2	 BisliOnion.bmp	 5	 22	 26	 1	 1	 1	 1	 7.432937e+01	 i	 7.162548e-01	 
BMI_bs_122	 2	 BisliPizza3.bmp	 6	 37	 27	 1	 1	 0	 0	 7.659830e+01	 u	 6.412024e-01	 
BMI_bs_122	 2	 GumiSnakes3.bmp	 21	 50	 28	 1	 1	 0	 0	 7.878435e+01	 u	 1.132764e+00	 
BMI_bs_122	 2	 KinderBuenoWhite2.bmp	 29	 15	 29	 1	 1	 0	 0	 8.147064e+01	 u	 8.878405e-01	 
BMI_bs_122	 2	 KinderJoy.bmp	 30	 19	 30	 1	 1	 1	 1	 8.390680e+01	 i	 2.051856e+00	 
BMI_bs_122	 2	 GumiWine2.bmp	 22	 48	 31	 1	 1	 1	 0	 8.751079e+01	 u	 9.229785e-01	 
BMI_bs_122	 2	 CrunchBisquitWhite2.bmp	 15	 5	 32	 1	 1	 0	 0	 8.998015e+01	 u	 9.399509e-01	 
BMI_bs_122	 2	 Twist.bmp	 39	 16	 33	 1	 1	 1	 0	 9.246626e+01	 u	 8.839808e-01	 
BMI_bs_122	 2	 Bounty.bmp	 7	 52	 34	 1	 1	 0	 0	 9.490239e+01	 u	 6.529532e-01	 
BMI_bs_122	 2	 Keifli.bmp	 26	 14	 35	 1	 1	 1	 1	 9.710477e+01	 i	 1.038183e+00	 
BMI_bs_122	 2	 Popco.bmp	 34	 53	 36	 1	 1	 0	 0	 9.969107e+01	 u	 8.144983e-01	 
BMI_bs_122	 2	 Hit.bmp	 25	 38	 37	 1	 1	 1	 1	 1.020604e+02	 i	 1.314081e+00	 
BMI_bs_122	 2	 ChocolateParaCookies5.bmp	 9	 12	 38	 1	 1	 0	 0	 1.049303e+02	 u	 9.642506e-01	 
BMI_bs_122	 2	 Tictac.bmp	 38	 45	 39	 1	 1	 0	 0	 1.074498e+02	 u	 7.624673e-01	 
BMI_bs_122	 2	 Hispusim.bmp	 62	 0	 40	 0	 1	 0	 0	 1.097691e+02	 u	 7.831982e-01	 
BMI_bs_122	 2	 BagaleShtuhim.bmp	 1	 51	 41	 1	 1	 1	 0	 1.121050e+02	 u	 1.001196e+00	 
