subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_124	 2	 Tortit.bmp	 38	 56	 1	 1	 1	 0	 1	 1.464782e-02	 i	 2.999280e+00	 
BMI_bs_124	 2	 ChocolateParaMarir2.bmp	 12	 6	 2	 1	 1	 1	 0	 4.569829e+00	 u	 1.391712e+00	 
BMI_bs_124	 2	 BisliPizza3.bmp	 8	 19	 3	 1	 1	 1	 1	 7.523130e+00	 i	 1.442304e+00	 
BMI_bs_124	 2	 Tictac.bmp	 37	 14	 4	 1	 1	 1	 0	 1.050979e+01	 u	 1.527050e+00	 
BMI_bs_124	 2	 ClickBlackWhite3.bmp	 15	 54	 5	 1	 1	 1	 0	 1.359662e+01	 u	 1.387870e+00	 
BMI_bs_124	 2	 BambaSweet.bmp	 5	 17	 6	 1	 1	 1	 1	 1.653324e+01	 i	 1.905174e+00	 
BMI_bs_124	 2	 Cheetos.bmp	 10	 48	 7	 1	 1	 1	 1	 1.998713e+01	 i	 9.263422e-01	 
BMI_bs_124	 2	 Mentos.bmp	 31	 23	 8	 1	 1	 1	 0	 2.247321e+01	 u	 1.601655e+00	 
BMI_bs_124	 2	 Apropo.bmp	 1	 5	 9	 1	 1	 0	 0	 2.562671e+01	 u	 1.362118e+00	 
BMI_bs_124	 2	 BisliOnion.bmp	 7	 16	 10	 1	 1	 1	 1	 2.854665e+01	 i	 1.288503e+00	 
BMI_bs_124	 2	 GumiWine2.bmp	 22	 8	 11	 1	 1	 1	 0	 3.138320e+01	 u	 2.940887e+00	 
BMI_bs_124	 2	 DoritosGrill.bmp	 19	 49	 12	 1	 1	 1	 1	 3.587154e+01	 i	 1.366455e+00	 
BMI_bs_124	 2	 ChocolateParaCookies5.bmp	 11	 39	 13	 1	 1	 0	 1	 3.879147e+01	 i	 1.045391e+00	 
BMI_bs_124	 2	 BisliGrill.bmp	 6	 11	 14	 1	 1	 1	 0	 4.139439e+01	 u	 1.153864e+00	 
BMI_bs_124	 2	 WerthersOriginal.bmp	 40	 18	 15	 1	 1	 0	 1	 4.409758e+01	 i	 1.128280e+00	 
BMI_bs_124	 2	 ChocolateParaMilk3.bmp	 13	 9	 16	 1	 1	 1	 0	 4.678372e+01	 u	 2.368557e+00	 
BMI_bs_124	 2	 ClickBalls5.bmp	 14	 47	 17	 1	 1	 0	 1	 5.070457e+01	 i	 2.104121e+00	 
BMI_bs_124	 2	 Smarties.bmp	 33	 40	 18	 1	 1	 1	 0	 5.435888e+01	 u	 9.474251e-01	 
BMI_bs_124	 2	 BambaNugat.bmp	 4	 45	 19	 1	 1	 0	 1	 5.686169e+01	 i	 2.011037e+00	 
BMI_bs_124	 2	 Popco.bmp	 32	 13	 20	 1	 1	 0	 1	 6.041573e+01	 i	 8.533545e-01	 
BMI_bs_124	 2	 TapuchipsCrunch.bmp	 36	 7	 21	 1	 1	 0	 1	 6.281838e+01	 i	 1.522085e+00	 
BMI_bs_124	 2	 KinderBuenoBrown3.bmp	 26	 51	 22	 1	 1	 1	 1	 6.588861e+01	 i	 9.832470e-01	 
BMI_bs_124	 2	 Snickers.bmp	 34	 24	 23	 1	 1	 0	 1	 6.842461e+01	 i	 1.957412e+00	 
BMI_bs_124	 2	 ClickXLwhite4.bmp	 16	 42	 24	 1	 1	 0	 0	 7.192874e+01	 u	 1.074621e+00	 
BMI_bs_124	 2	 Tapuchips.bmp	 35	 12	 25	 1	 1	 0	 0	 7.454826e+01	 u	 2.471551e+00	 
BMI_bs_124	 2	 CrunchShokoVanil.bmp	 18	 38	 26	 1	 1	 1	 1	 7.856940e+01	 i	 1.184316e+00	 
BMI_bs_124	 2	 KinderJoy.bmp	 28	 21	 27	 1	 1	 0	 1	 8.130581e+01	 i	 1.339267e+00	 
BMI_bs_124	 2	 DoritosSourSpicy.bmp	 20	 43	 28	 1	 1	 1	 1	 8.419231e+01	 i	 7.028597e-01	 
BMI_bs_124	 2	 TapuchipsCrunch2.bmp	 78	 0	 29	 0	 1	 0	 0	 8.644490e+01	 u	 1.690437e+00	 
BMI_bs_124	 2	 KinderBuenoWhite2.bmp	 27	 46	 30	 1	 1	 1	 1	 8.968181e+01	 i	 2.019921e+00	 
BMI_bs_124	 2	 Mekupelet.bmp	 30	 20	 31	 1	 1	 0	 1	 9.325246e+01	 i	 1.160659e+00	 
BMI_bs_124	 2	 Dubonim.bmp	 21	 10	 32	 1	 1	 0	 1	 9.597214e+01	 i	 1.534888e+00	 
BMI_bs_124	 2	 Loacker.bmp	 29	 52	 33	 1	 1	 0	 1	 9.905897e+01	 i	 2.329466e+00	 
BMI_bs_124	 2	 Twix.bmp	 39	 41	 34	 1	 1	 1	 0	 1.029466e+02	 u	 7.932140e-01	 
BMI_bs_124	 2	 CrunchBisquitWhite2.bmp	 17	 55	 35	 1	 1	 1	 1	 1.052994e+02	 i	 1.511771e+00	 
BMI_bs_124	 2	 BabyDoll.bmp	 2	 15	 36	 1	 1	 0	 0	 1.083694e+02	 u	 9.169466e-01	 
BMI_bs_124	 2	 BagaleShtuhim.bmp	 3	 22	 37	 1	 1	 1	 0	 1.108388e+02	 u	 1.091357e+00	 
BMI_bs_124	 2	 Bounty.bmp	 9	 37	 38	 1	 1	 0	 1	 1.134752e+02	 i	 2.313893e+00	 
