subjectID	order	itemIndABC	runtrial	isOld?	subjectAnswer	onsettime	Name	resp_choice	RT	bidInd	isBeep?
BMI_bs_110	 2	 53	 1	 0	 0	 1.547605e-02	 ClickCornflakes.bmp	 u	 2.732451e+00	 0	 0	 
BMI_bs_110	 2	 54	 2	 0	 0	 4.303511e+00	 CookiesSmile.bmp	 u	 1.122027e+00	 0	 0	 
BMI_bs_110	 2	 8	 3	 1	 1	 6.973185e+00	 Bounty.bmp	 i	 1.118740e+00	 51	 1	 
BMI_bs_110	 2	 34	 4	 1	 1	 9.642923e+00	 PesekZman.bmp	 i	 8.003635e-01	 10	 0	 
BMI_bs_110	 2	 66	 5	 0	 0	 1.199553e+01	 LentilsChocolate3.bmp	 u	 1.001648e+00	 0	 0	 
BMI_bs_110	 2	 30	 6	 1	 1	 1.454835e+01	 KinderBuenoWhite2.bmp	 i	 6.201484e-01	 7	 0	 
BMI_bs_110	 2	 5	 7	 1	 1	 1.671752e+01	 BambaNugat.bmp	 i	 8.136156e-01	 19	 1	 
BMI_bs_110	 2	 19	 8	 1	 1	 1.908677e+01	 CrunchShokoVanil.bmp	 i	 8.406975e-01	 56	 0	 
BMI_bs_110	 2	 18	 9	 1	 1	 2.147276e+01	 CrunchBisquitBrown3.bmp	 i	 6.598083e-01	 8	 1	 
BMI_bs_110	 2	 45	 10	 0	 0	 2.369193e+01	 Bazooka.bmp	 u	 7.019957e-01	 0	 0	 
BMI_bs_110	 2	 49	 11	 0	 0	 2.594441e+01	 CheetosSpicey.bmp	 u	 3.455973e+00	 0	 0	 
BMI_bs_110	 2	 48	 12	 0	 0	 3.095012e+01	 Bisquit.bmp	 u	 7.116139e-01	 0	 0	 
BMI_bs_110	 2	 73	 13	 0	 0	 3.321925e+01	 Oreo.bmp	 u	 7.376151e-01	 0	 0	 
BMI_bs_110	 2	 38	 14	 1	 1	 3.550522e+01	 TapuchipsCrunch.bmp	 i	 8.142520e-01	 21	 0	 
BMI_bs_110	 2	 75	 15	 0	 1	 3.787448e+01	 Pringles.bmp	 i	 6.275723e-01	 0	 0	 
BMI_bs_110	 2	 43	 16	 0	 0	 4.006029e+01	 Baflot.bmp	 u	 9.956819e-01	 0	 0	 
