subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_127	 1	 Smarties.bmp	 33	 44	 1	 1	 1	 1	 1	 1.318136e-02	 u	 2.325797e+00	 
BMI_bs_127	 1	 Twist.bmp	 38	 22	 2	 1	 1	 0	 0	 3.900777e+00	 i	 1.453333e+00	 
BMI_bs_127	 1	 DoritosSourSpicy.bmp	 14	 51	 3	 1	 1	 0	 0	 6.904244e+00	 i	 2.781313e+00	 
BMI_bs_127	 1	 ChocolateParaMilk3.bmp	 8	 5	 4	 1	 1	 1	 1	 1.124243e+01	 u	 1.942052e+00	 
BMI_bs_127	 1	 Halva2.bmp	 17	 19	 5	 1	 1	 0	 0	 1.472970e+01	 i	 1.514924e+00	 
BMI_bs_127	 1	 BisliGrill.bmp	 4	 56	 6	 1	 1	 1	 0	 1.779977e+01	 i	 1.077479e+00	 
BMI_bs_127	 1	 KinderJoy.bmp	 25	 21	 7	 1	 1	 1	 1	 2.043609e+01	 u	 8.825021e-01	 
BMI_bs_127	 1	 Bounty.bmp	 5	 24	 8	 1	 1	 1	 1	 2.287206e+01	 u	 1.056666e+00	 
BMI_bs_127	 1	 Keifli.bmp	 21	 54	 9	 1	 1	 0	 0	 2.547498e+01	 i	 9.513556e-01	 
BMI_bs_127	 1	 BabyDoll.bmp	 2	 52	 10	 1	 1	 1	 1	 2.797788e+01	 u	 1.047377e+00	 
BMI_bs_127	 1	 ClickBisquit2.bmp	 11	 9	 11	 1	 1	 0	 0	 3.058078e+01	 i	 1.470801e+00	 
BMI_bs_127	 1	 Twix.bmp	 39	 11	 12	 1	 1	 0	 0	 3.360076e+01	 i	 1.668470e+00	 
BMI_bs_127	 1	 DoritosNatural.bmp	 13	 53	 13	 1	 1	 1	 0	 3.682105e+01	 i	 1.508345e+00	 
BMI_bs_127	 1	 Hit.bmp	 19	 15	 14	 1	 1	 1	 1	 3.987453e+01	 u	 4.023856e+00	 
BMI_bs_127	 1	 ChocolateParaCookies5.bmp	 7	 6	 15	 1	 1	 0	 0	 4.544750e+01	 i	 8.135023e-01	 
BMI_bs_127	 1	 KinderBuenoWhite2.bmp	 24	 17	 16	 1	 1	 0	 0	 4.781672e+01	 i	 1.313152e+00	 
BMI_bs_127	 1	 Egozi.bmp	 15	 23	 17	 1	 1	 0	 0	 5.068664e+01	 i	 1.177114e+00	 
BMI_bs_127	 1	 CrunchBisquitBrown3.bmp	 12	 14	 18	 1	 1	 0	 0	 5.340628e+01	 i	 1.315149e+00	 
BMI_bs_127	 1	 KinderBuenoBrown3.bmp	 23	 13	 19	 1	 1	 1	 1	 5.627629e+01	 u	 1.246474e+00	 
BMI_bs_127	 1	 Kitkat.bmp	 26	 20	 20	 1	 1	 1	 1	 5.907932e+01	 u	 1.177340e+00	 
BMI_bs_127	 1	 Hispusim.bmp	 62	 0	 21	 0	 1	 0	 0	 6.181571e+01	 i	 3.784941e+00	 
BMI_bs_127	 1	 Apropo.bmp	 1	 45	 22	 1	 1	 1	 0	 6.715508e+01	 i	 1.145661e+00	 
BMI_bs_127	 1	 Tictac.bmp	 36	 50	 23	 1	 1	 1	 1	 6.985805e+01	 u	 1.154085e+00	 
BMI_bs_127	 1	 Tortit.bmp	 37	 41	 24	 1	 1	 0	 0	 7.256113e+01	 i	 1.241210e+00	 
BMI_bs_127	 1	 Snickers.bmp	 34	 10	 25	 1	 1	 1	 0	 7.534770e+01	 i	 3.011010e+00	 
BMI_bs_127	 1	 TapuchipsCrunch2.bmp	 78	 0	 26	 0	 1	 0	 0	 7.990262e+01	 i	 2.303784e+00	 
BMI_bs_127	 1	 ClickBalls5.bmp	 10	 16	 27	 1	 1	 0	 0	 8.375705e+01	 i	 2.769555e+00	 
BMI_bs_127	 1	 Loacker.bmp	 27	 38	 28	 1	 1	 0	 0	 8.807853e+01	 i	 2.250735e+00	 
BMI_bs_127	 1	 HispusimShatiah.bmp	 18	 55	 29	 1	 1	 0	 0	 9.188279e+01	 i	 1.112864e+00	 
BMI_bs_127	 1	 TapuchipsCrunch.bmp	 35	 49	 30	 1	 1	 0	 0	 9.455246e+01	 i	 3.100930e+00	 
BMI_bs_127	 1	 KashitSour.bmp	 20	 48	 31	 1	 1	 0	 0	 9.920772e+01	 i	 2.788354e+00	 
BMI_bs_127	 1	 KifkefMaklot2.bmp	 22	 12	 32	 1	 1	 1	 1	 1.035459e+02	 u	 1.262791e+00	 
BMI_bs_127	 1	 WerthersOriginal.bmp	 40	 43	 33	 1	 1	 0	 0	 1.063657e+02	 i	 2.605724e+00	 
BMI_bs_127	 1	 Popco.bmp	 31	 47	 34	 1	 1	 1	 1	 1.105204e+02	 u	 1.286115e+00	 
BMI_bs_127	 1	 PesekZman.bmp	 30	 18	 35	 1	 1	 1	 0	 1.133569e+02	 i	 2.060999e+00	 
BMI_bs_127	 1	 GumiWine2.bmp	 16	 42	 36	 1	 1	 1	 1	 1.169608e+02	 u	 1.202195e+00	 
BMI_bs_127	 1	 Mentos.bmp	 29	 46	 37	 1	 1	 0	 0	 1.197139e+02	 i	 1.273029e+00	 
BMI_bs_127	 1	 BambaSweet.bmp	 3	 39	 38	 1	 1	 1	 0	 1.225338e+02	 i	 1.828304e+00	 
BMI_bs_127	 1	 Mars.bmp	 28	 8	 39	 1	 1	 0	 0	 1.259209e+02	 i	 9.951147e-01	 
BMI_bs_127	 1	 ChocolateParaSucariotKoftzot2.bmp	 9	 7	 40	 1	 1	 1	 1	 1.284738e+02	 u	 1.254822e+00	 
BMI_bs_127	 1	 Cheetos.bmp	 6	 37	 41	 1	 1	 1	 0	 1.312769e+02	 i	 3.705729e+00	 
BMI_bs_127	 1	 SkittlesFruits2.bmp	 32	 40	 42	 1	 1	 0	 0	 1.365330e+02	 i	 2.004791e+00	 
