subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_120	 2	 Snickers.bmp	 33	 8	 1	 1	 1	 1	 0	 1.244373e-02	 u	 2.476320e+00	 
BMI_bs_120	 2	 Twist.bmp	 38	 38	 2	 1	 1	 1	 1	 4.050209e+00	 i	 9.586978e-01	 
BMI_bs_120	 2	 ClickBlackWhite3.bmp	 14	 18	 3	 1	 1	 0	 0	 6.569817e+00	 u	 1.150498e+00	 
BMI_bs_120	 2	 Cheetos.bmp	 8	 51	 4	 1	 1	 1	 1	 9.272833e+00	 i	 1.102547e+00	 
BMI_bs_120	 2	 CrunchShokoVanil.bmp	 17	 50	 5	 1	 1	 0	 0	 1.192576e+01	 u	 1.115972e+00	 
BMI_bs_120	 2	 BambaSweet.bmp	 4	 52	 6	 1	 1	 0	 0	 1.459547e+01	 u	 1.101388e+00	 
BMI_bs_120	 2	 KifkefMaklot2.bmp	 25	 11	 7	 1	 1	 1	 1	 1.724838e+01	 i	 1.733630e+00	 
BMI_bs_120	 2	 BisliGrill.bmp	 5	 43	 8	 1	 1	 1	 0	 2.053540e+01	 u	 1.202975e+00	 
BMI_bs_120	 2	 GumiSnakes3.bmp	 21	 48	 9	 1	 1	 1	 0	 2.328857e+01	 u	 1.037469e+00	 
BMI_bs_120	 2	 BagaleShtuhim.bmp	 2	 39	 10	 1	 1	 0	 0	 2.587476e+01	 u	 8.700997e-01	 
BMI_bs_120	 2	 ChocolateParaSucariotKoftzot2.bmp	 11	 13	 11	 1	 1	 0	 0	 2.829413e+01	 u	 9.933477e-01	 
BMI_bs_120	 2	 Twix.bmp	 39	 19	 12	 1	 1	 1	 0	 3.084692e+01	 u	 1.613202e+00	 
BMI_bs_120	 2	 ClickBisquit2.bmp	 13	 20	 13	 1	 1	 0	 0	 3.401712e+01	 u	 8.505952e-01	 
BMI_bs_120	 2	 DoritosSourSpicy.bmp	 19	 53	 14	 1	 1	 0	 0	 3.641981e+01	 u	 1.024341e+00	 
BMI_bs_120	 2	 Bounty.bmp	 7	 55	 15	 1	 1	 1	 1	 3.898938e+01	 i	 1.481114e+00	 
BMI_bs_120	 2	 Keifli.bmp	 24	 41	 16	 1	 1	 1	 1	 4.202616e+01	 i	 1.391956e+00	 
BMI_bs_120	 2	 ClickXLbrown4.bmp	 15	 14	 17	 1	 1	 1	 1	 4.497946e+01	 i	 3.580139e+00	 
BMI_bs_120	 2	 ClickBalls5.bmp	 12	 7	 18	 1	 1	 0	 0	 5.011857e+01	 u	 8.374195e-01	 
BMI_bs_120	 2	 HappyHippo.bmp	 23	 23	 19	 1	 1	 1	 1	 5.250456e+01	 i	 9.152656e-01	 
BMI_bs_120	 2	 KinderBuenoWhite2.bmp	 26	 17	 20	 1	 1	 1	 1	 5.497402e+01	 i	 8.759278e-01	 
BMI_bs_120	 2	 Hispusim.bmp	 62	 0	 21	 0	 1	 0	 0	 5.741001e+01	 u	 7.575276e-01	 
BMI_bs_120	 2	 Apropo.bmp	 1	 40	 22	 1	 1	 1	 1	 5.971268e+01	 i	 1.492508e+00	 
BMI_bs_120	 2	 TapuchipsCrunch.bmp	 36	 22	 23	 1	 1	 1	 1	 6.276598e+01	 i	 1.184332e+00	 
BMI_bs_120	 2	 Tortit.bmp	 37	 49	 24	 1	 1	 1	 1	 6.550250e+01	 i	 9.116739e-01	 
BMI_bs_120	 2	 Taami.bmp	 34	 5	 25	 1	 1	 0	 0	 6.797195e+01	 u	 1.108622e+00	 
BMI_bs_120	 2	 TapuchipsCrunch2.bmp	 78	 0	 26	 0	 1	 0	 1	 7.064158e+01	 i	 1.645386e+00	 
BMI_bs_120	 2	 ChocolateParaMilk3.bmp	 10	 16	 27	 1	 1	 1	 0	 7.384519e+01	 u	 1.389412e+00	 
BMI_bs_120	 2	 Mars.bmp	 27	 15	 28	 1	 1	 0	 0	 7.678176e+01	 u	 9.391955e-01	 
BMI_bs_120	 2	 DoritosNatural.bmp	 18	 56	 29	 1	 1	 0	 0	 7.926799e+01	 u	 8.268338e-01	 
BMI_bs_120	 2	 Tapuchips.bmp	 35	 24	 30	 1	 1	 0	 0	 8.165388e+01	 u	 8.373009e-01	 
BMI_bs_120	 2	 Egozi.bmp	 20	 21	 31	 1	 1	 0	 0	 8.403980e+01	 u	 1.354029e+00	 
BMI_bs_120	 2	 GumiWine2.bmp	 22	 54	 32	 1	 1	 1	 1	 8.694312e+01	 i	 6.445738e-01	 
BMI_bs_120	 2	 WerthersOriginal.bmp	 40	 45	 33	 1	 1	 0	 0	 8.914558e+01	 u	 1.423468e+00	 
BMI_bs_120	 2	 SkittlesSour4.bmp	 31	 9	 34	 1	 1	 1	 1	 9.211559e+01	 i	 1.963624e+00	 
BMI_bs_120	 2	 Shugi.bmp	 30	 46	 35	 1	 1	 1	 1	 9.563612e+01	 i	 7.719546e-01	 
BMI_bs_120	 2	 CrunchBisquitWhite2.bmp	 16	 10	 36	 1	 1	 0	 1	 9.795546e+01	 i	 8.827204e-01	 
BMI_bs_120	 2	 Mentos.bmp	 29	 44	 37	 1	 1	 0	 0	 1.003915e+02	 u	 1.405592e+00	 
BMI_bs_120	 2	 BambaNugat.bmp	 3	 37	 38	 1	 1	 0	 0	 1.033449e+02	 u	 1.501040e+00	 
BMI_bs_120	 2	 Mekupelet.bmp	 28	 6	 39	 1	 1	 1	 1	 1.063982e+02	 i	 1.676666e+00	 
BMI_bs_120	 2	 ChocolateParaCookies5.bmp	 9	 12	 40	 1	 1	 0	 0	 1.096352e+02	 u	 9.710564e-01	 
BMI_bs_120	 2	 BisliOnion.bmp	 6	 42	 41	 1	 1	 0	 0	 1.121548e+02	 u	 1.106551e+00	 
BMI_bs_120	 2	 Smarties.bmp	 32	 47	 42	 1	 1	 0	 0	 1.148076e+02	 u	 1.300089e+00	 
