subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	
BMI_bs_103	 4	 1	 01	 2	 1	 2.018430e+00	 SkittlesFruits2.bmp	 KinderBuenoBrown3.bmp	 55	 6	 0	 i	 4	 1	 660.62	 0.79	 2.42	 
BMI_bs_103	 4	 1	 01	 2	 2	 5.005105e+00	 Mars.bmp	 BambaNugat.bmp	 7	 8	 1	 u	 1	 1	 745.30	 2.36	 2.19	 
BMI_bs_103	 4	 1	 01	 2	 3	 9.009582e+00	 CrunchBisquitWhite2.bmp	 PesekZman.bmp	 15	 11	 1	 u	 1	 1	 1027.32	 2.00	 2.08	 
BMI_bs_103	 4	 1	 01	 2	 4	 1.501632e+01	 ClickXLwhite4.bmp	 CrunchBisquitBrown3.bmp	 12	 22	 1	 i	 1	 0	 702.07	 2.05	 1.71	 
BMI_bs_103	 4	 1	 01	 2	 5	 2.100634e+01	 CrunchBisquitBrown3.bmp	 Mars.bmp	 22	 7	 0	 u	 1	 0	 1349.83	 1.71	 2.36	 
BMI_bs_103	 4	 1	 01	 2	 6	 2.601195e+01	 Popco.bmp	 PesekZman.bmp	 10	 11	 1	 u	 1	 1	 1181.93	 2.09	 2.08	 
BMI_bs_103	 4	 1	 01	 2	 7	 3.001644e+01	 BambaNugat.bmp	 ClickBisquit2.bmp	 8	 13	 0	 i	 1	 1	 1002.72	 2.19	 2.03	 
BMI_bs_103	 4	 1	 01	 2	 8	 3.500535e+01	 Tictac.bmp	 Smarties.bmp	 50	 46	 1	 u	 2	 1	 727.68	 0.88	 1.07	 
BMI_bs_103	 4	 1	 01	 2	 9	 4.101207e+01	 BagaleShtuhim.bmp	 Smarties.bmp	 52	 46	 1	 x	 2	 999	 999000.00	 0.85	 1.07	 
BMI_bs_103	 4	 1	 01	 2	 10	 4.401543e+01	 ClickBalls5.bmp	 ClickXLwhite4.bmp	 9	 12	 0	 i	 1	 1	 1033.02	 2.11	 2.05	 
BMI_bs_103	 4	 1	 01	 2	 11	 4.701880e+01	 CrunchBisquitWhite2.bmp	 TapuchipsCrunch.bmp	 15	 17	 1	 i	 1	 0	 684.79	 2.00	 1.97	 
BMI_bs_103	 4	 1	 01	 2	 12	 5.100659e+01	 Hit.bmp	 ClickBlackWhite3.bmp	 20	 16	 1	 i	 1	 0	 882.20	 1.74	 1.97	 
BMI_bs_103	 4	 1	 01	 2	 13	 5.601219e+01	 PesekZman.bmp	 Tapuchips.bmp	 11	 21	 0	 u	 1	 0	 1108.09	 2.08	 1.72	 
BMI_bs_103	 4	 1	 01	 2	 14	 5.901556e+01	 Mars.bmp	 TapuchipsCrunch.bmp	 7	 17	 1	 u	 1	 1	 546.07	 2.36	 1.97	 
BMI_bs_103	 4	 1	 01	 2	 15	 6.201892e+01	 ClickBalls5.bmp	 ClickBisquit2.bmp	 9	 13	 0	 i	 1	 1	 1120.37	 2.11	 2.03	 
BMI_bs_103	 4	 1	 01	 2	 16	 6.600673e+01	 TapuchipsCrunch.bmp	 Tapuchips.bmp	 17	 21	 0	 x	 1	 999	 999000.00	 1.97	 1.72	 
BMI_bs_103	 4	 1	 01	 2	 17	 8.000571e+01	 CrunchBisquitBrown3.bmp	 CrunchBisquitWhite2.bmp	 22	 15	 0	 x	 1	 999	 999000.00	 1.71	 2.00	 
BMI_bs_103	 4	 1	 01	 2	 18	 8.801468e+01	 DoritosGrill.bmp	 Popco.bmp	 14	 10	 0	 i	 1	 1	 640.80	 2.03	 2.09	 
BMI_bs_103	 4	 1	 01	 2	 19	 9.400472e+01	 KashitSour.bmp	 Twist.bmp	 49	 53	 0	 u	 2	 0	 804.79	 0.89	 0.85	 
BMI_bs_103	 4	 1	 01	 2	 20	 9.700808e+01	 BambaSweet.bmp	 GumiWine2.bmp	 40	 44	 0	 i	 2	 1	 1109.08	 1.21	 1.14	 
BMI_bs_103	 4	 1	 01	 2	 21	 1.010126e+02	 SkittlesSour4.bmp	 BagaleShtuhim.bmp	 54	 52	 0	 x	 2	 999	 999000.00	 0.85	 0.85	 
BMI_bs_103	 4	 1	 01	 2	 22	 1.070193e+02	 DoritosGrill.bmp	 CrunchBisquitWhite2.bmp	 14	 15	 0	 i	 1	 1	 930.87	 2.03	 2.00	 
BMI_bs_103	 4	 1	 01	 2	 23	 1.100060e+02	 Twist.bmp	 SkittlesSour4.bmp	 53	 54	 1	 x	 2	 999	 999000.00	 0.85	 0.85	 
BMI_bs_103	 4	 1	 01	 2	 24	 1.130093e+02	 BambaSweet.bmp	 Egozi.bmp	 40	 45	 0	 x	 2	 999	 999000.00	 1.21	 1.13	 
BMI_bs_103	 4	 1	 01	 2	 25	 1.160127e+02	 GumiWine2.bmp	 DoritosNatural.bmp	 44	 43	 1	 u	 2	 1	 1050.35	 1.14	 1.19	 
BMI_bs_103	 4	 1	 01	 2	 26	 1.230205e+02	 ClickXLwhite4.bmp	 BisliPizza3.bmp	 12	 19	 1	 u	 1	 1	 770.31	 2.05	 1.74	 
BMI_bs_103	 4	 1	 01	 2	 27	 1.260072e+02	 SkittlesSour4.bmp	 Apropo.bmp	 54	 39	 0	 x	 2	 999	 999000.00	 0.85	 1.28	 
BMI_bs_103	 4	 1	 01	 2	 28	 1.290106e+02	 HispusimShatiah.bmp	 BambaSweet.bmp	 47	 40	 1	 u	 2	 1	 1215.61	 1.05	 1.21	 
BMI_bs_103	 4	 1	 01	 2	 29	 1.340162e+02	 BambaNugat.bmp	 Popco.bmp	 8	 10	 0	 i	 1	 1	 766.39	 2.19	 2.09	 
BMI_bs_103	 4	 1	 01	 2	 30	 1.370195e+02	 TapuchipsCrunch.bmp	 ClickBisquit2.bmp	 17	 13	 0	 u	 1	 0	 1149.48	 1.97	 2.03	 
BMI_bs_103	 4	 1	 01	 2	 31	 1.410073e+02	 BagaleShtuhim.bmp	 Tortit.bmp	 52	 41	 1	 i	 2	 0	 604.31	 0.85	 1.21	 
BMI_bs_103	 4	 1	 01	 2	 32	 1.470140e+02	 Hit.bmp	 DoritosGrill.bmp	 20	 14	 1	 u	 1	 1	 931.65	 1.74	 2.03	 
BMI_bs_103	 4	 1	 01	 2	 33	 1.500174e+02	 BambaSweet.bmp	 Twist.bmp	 40	 53	 0	 x	 2	 999	 999000.00	 1.21	 0.85	 
