Trial	StimName	Liking	RT
1	135.jpg	0.193333333333	6005
2	156.jpg	0.153333333333	1678
3	128.jpg	0.273333333333	3429
4	140.jpg	0.713333333333	3112
5	146.jpg	0.0266666666667	2482
6	158.jpg	0.106666666667	1823
7	109.jpg	1.67333333333	3665
8	153.jpg	0.113333333333	3059
9	136.jpg	0.226666666667	2448
10	138.jpg	0.0333333333333	2161
11	115.jpg	0.0533333333333	2275
12	122.jpg	0.566666666667	3069
13	155.jpg	0.433333333333	1820
14	141.jpg	1.26	1964
15	102.jpg	1.25333333333	1892
16	101.jpg	0.266666666667	1614
17	114.jpg	0.22	1577
18	106.jpg	1.22666666667	2827
19	119.jpg	0.06	2179
20	127.jpg	0.433333333333	1475
21	148.jpg	0.0933333333333	1792
22	130.jpg	0.6	1998
23	160.jpg	0.0666666666667	1510
24	118.jpg	0.00666666666667	1827
25	108.jpg	0.893333333333	2349
26	111.jpg	0.953333333333	1822
27	131.jpg	0.353333333333	1762
28	154.jpg	0.326666666667	1491
29	110.jpg	1.24666666667	2002
30	132.jpg	0.0133333333333	1522
31	112.jpg	0.24	2431
32	120.jpg	0.0133333333333	1423
33	151.jpg	0.02	1263
34	152.jpg	0.466666666667	1727
35	147.jpg	0.22	1610
36	107.jpg	0.273333333333	1760
37	133.jpg	0.213333333333	1758
38	139.jpg	0.14	1146
39	143.jpg	0.0133333333333	2063
40	124.jpg	0.0466666666667	1497
41	149.jpg	0.106666666667	2459
42	159.jpg	0.0266666666667	1342
43	134.jpg	0.113333333333	1545
44	116.jpg	0.0866666666667	2625
45	125.jpg	0.0866666666667	1354
46	129.jpg	0.126666666667	1592
47	137.jpg	0.0333333333333	1695
48	103.jpg	0.273333333333	1210
49	123.jpg	0.38	1310
50	105.jpg	0.52	1646
51	121.jpg	0.453333333333	1576
52	145.jpg	0.00666666666667	2093
53	117.jpg	0.873333333333	1661
54	144.jpg	0.04	2312
55	113.jpg	0.14	1582
56	150.jpg	0.126666666667	1720
57	126.jpg	0.113333333333	1448
58	104.jpg	0.0733333333333	1344
59	142.jpg	0.0133333333333	2607
60	157.jpg	0.00666666666667	1914
