subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_106	 2	 ChocolateParaCookies5.bmp	 6	 41	 36	 1	 1	 1	 1	 9.675675e+01	 i	 2.346506e+00	 
BMI_bs_106	 2	 BagaleShtuhim.bmp	 2	 38	 37	 1	 1	 1	 1	 1.006613e+02	 i	 7.483126e-01	 
BMI_bs_106	 2	 SkittlesSour4.bmp	 34	 21	 38	 1	 1	 0	 0	 1.029639e+02	 u	 9.769948e-01	 
BMI_bs_106	 2	 Tortit.bmp	 39	 52	 39	 1	 1	 0	 0	 1.055001e+02	 u	 7.247820e-01	 
BMI_bs_106	 2	 Tictac.bmp	 38	 46	 40	 1	 1	 1	 0	 1.077693e+02	 u	 4.918238e-01	 
BMI_bs_106	 2	 WerthersOriginal.bmp	 40	 44	 41	 1	 1	 0	 0	 1.098049e+02	 u	 8.188294e-01	 
BMI_bs_106	 2	 Popco.bmp	 32	 49	 42	 1	 1	 1	 1	 1.121742e+02	 i	 6.321341e-01	 
BMI_bs_106	 2	 KifkefMaklotChocolate.bmp	 64	 0	 43	 0	 1	 0	 0	 1.143600e+02	 u	 1.067671e+00	 
BMI_bs_106	 2	 DoritosGrill.bmp	 15	 8	 44	 1	 1	 1	 1	 1.169795e+02	 i	 7.545649e-01	 
BMI_bs_106	 2	 Smarties.bmp	 35	 45	 45	 1	 1	 0	 0	 1.192821e+02	 u	 1.343319e+00	 
