subjectID	order	itemIndABC	runtrial	isOld?	subjectAnswer	onsettime	Name	resp_choice	RT	bidInd	isBeep?
BMI_bs_124	 2	 53	 1	 0	 0	 1.438875e-02	 ClickCornflakes.bmp	 u	 1.597100e+00	 0	 0	 
BMI_bs_124	 2	 54	 2	 0	 0	 3.167957e+00	 CookiesSmile.bmp	 u	 9.748994e-01	 0	 0	 
BMI_bs_124	 2	 8	 3	 1	 1	 5.687423e+00	 BisliPizza3.bmp	 i	 8.180445e-01	 19	 1	 
BMI_bs_124	 2	 34	 4	 1	 1	 8.056694e+00	 Snickers.bmp	 i	 1.441420e+00	 24	 0	 
BMI_bs_124	 2	 66	 5	 0	 0	 1.104340e+01	 LentilsChocolate3.bmp	 u	 8.285705e-01	 0	 0	 
BMI_bs_124	 2	 30	 6	 1	 1	 1.342939e+01	 Mekupelet.bmp	 i	 6.702252e-01	 20	 0	 
BMI_bs_124	 2	 5	 7	 1	 1	 1.564857e+01	 BambaSweet.bmp	 i	 6.673412e-01	 17	 1	 
BMI_bs_124	 2	 19	 8	 1	 1	 1.786766e+01	 DoritosGrill.bmp	 i	 5.633496e-01	 49	 1	 
BMI_bs_124	 2	 18	 9	 1	 1	 1.998672e+01	 CrunchShokoVanil.bmp	 i	 6.156551e-01	 38	 1	 
BMI_bs_124	 2	 45	 10	 0	 0	 2.215581e+01	 Bazooka.bmp	 u	 6.966565e-01	 0	 0	 
BMI_bs_124	 2	 49	 11	 0	 0	 2.440829e+01	 CheetosSpicey.bmp	 u	 8.405277e-01	 0	 0	 
BMI_bs_124	 2	 48	 12	 0	 0	 2.679439e+01	 Bisquit.bmp	 u	 6.257993e-01	 0	 0	 
BMI_bs_124	 2	 73	 13	 0	 0	 2.896352e+01	 Oreo.bmp	 u	 6.167597e-01	 0	 0	 
BMI_bs_124	 2	 38	 14	 1	 1	 3.113250e+01	 Tortit.bmp	 i	 6.303881e-01	 56	 0	 
BMI_bs_124	 2	 75	 15	 0	 0	 3.331840e+01	 Pringles.bmp	 u	 7.283495e-01	 0	 0	 
BMI_bs_124	 2	 43	 16	 0	 0	 3.560422e+01	 Baflot.bmp	 u	 6.813788e-01	 0	 0	 
BMI_bs_124	 2	 29	 17	 1	 1	 3.784004e+01	 Loacker.bmp	 i	 7.069477e-01	 52	 0	 
BMI_bs_124	 2	 70	 18	 0	 0	 4.009263e+01	 Milka.bmp	 u	 6.369768e-01	 0	 0	 
BMI_bs_124	 2	 20	 19	 1	 1	 4.227841e+01	 DoritosSourSpicy.bmp	 i	 6.787309e-01	 43	 1	 
BMI_bs_124	 2	 36	 20	 1	 1	 4.451427e+01	 TapuchipsCrunch.bmp	 i	 1.210562e+00	 7	 0	 
BMI_bs_124	 2	 25	 21	 1	 0	 4.728394e+01	 Hit.bmp	 u	 4.884357e-01	 53	 0	 
BMI_bs_124	 2	 69	 22	 0	 0	 4.931960e+01	 MikeAndIke.bmp	 u	 1.220394e+00	 0	 0	 
BMI_bs_124	 2	 24	 23	 1	 0	 5.208937e+01	 HispusimShatiah.bmp	 u	 1.251979e+00	 50	 0	 
BMI_bs_124	 2	 15	 24	 1	 1	 5.489256e+01	 ClickBlackWhite3.bmp	 i	 6.876819e-01	 54	 1	 
BMI_bs_124	 2	 44	 25	 0	 0	 5.712838e+01	 BambaCreamBamba2.bmp	 u	 7.806945e-01	 0	 0	 
BMI_bs_124	 2	 6	 26	 1	 1	 5.946424e+01	 BisliGrill.bmp	 i	 6.499837e-01	 11	 1	 
BMI_bs_124	 2	 63	 27	 0	 0	 6.166672e+01	 Kifkef.bmp	 u	 7.313338e-01	 0	 0	 
BMI_bs_124	 2	 82	 28	 0	 0	 6.395266e+01	 bagaleShminiot.bmp	 u	 7.404847e-01	 0	 0	 
BMI_bs_124	 2	 59	 29	 0	 0	 6.623857e+01	 DoritosMenupahBbq.bmp	 u	 7.721972e-01	 0	 0	 
BMI_bs_124	 2	 57	 30	 0	 0	 6.855789e+01	 Crembo.bmp	 u	 6.242100e-01	 0	 0	 
BMI_bs_124	 2	 40	 31	 1	 1	 7.072696e+01	 WerthersOriginal.bmp	 i	 7.390173e-01	 18	 0	 
BMI_bs_124	 2	 3	 32	 1	 1	 7.301276e+01	 BagaleShtuhim.bmp	 i	 6.132885e-01	 22	 1	 
BMI_bs_124	 2	 68	 33	 0	 0	 7.518185e+01	 Marshmelo.bmp	 u	 7.393385e-01	 0	 0	 
BMI_bs_124	 2	 78	 34	 0	 1	 7.746776e+01	 TapuchipsCrunch2.bmp	 i	 2.199831e+00	 0	 0	 
BMI_bs_124	 2	 39	 35	 1	 1	 8.122200e+01	 Twix.bmp	 i	 6.731966e-01	 41	 1	 
BMI_bs_124	 2	 56	 36	 0	 0	 8.344118e+01	 Crackers3.bmp	 u	 7.828619e-01	 0	 0	 
BMI_bs_124	 2	 16	 37	 1	 1	 8.577719e+01	 ClickXLwhite4.bmp	 i	 6.294696e-01	 42	 0	 
BMI_bs_124	 2	 50	 38	 0	 0	 8.796296e+01	 ChocolateChipsCookies.bmp	 u	 7.387995e-01	 0	 0	 
BMI_bs_124	 2	 80	 39	 0	 0	 9.024882e+01	 Toblerone.bmp	 u	 6.130535e-01	 0	 0	 
BMI_bs_124	 2	 7	 40	 1	 1	 9.241791e+01	 BisliOnion.bmp	 i	 6.602988e-01	 16	 1	 
BMI_bs_124	 2	 21	 41	 1	 1	 9.462017e+01	 Dubonim.bmp	 i	 7.868901e-01	 10	 0	 
BMI_bs_124	 2	 11	 42	 1	 1	 9.695633e+01	 ChocolateParaCookies5.bmp	 i	 6.783479e-01	 39	 0	 
BMI_bs_124	 2	 60	 43	 0	 0	 9.919222e+01	 DoritusMexicanNacho.bmp	 u	 1.221401e+00	 0	 0	 
BMI_bs_124	 2	 52	 44	 0	 0	 1.019619e+02	 ChocolateWhite.bmp	 u	 8.930214e-01	 0	 0	 
BMI_bs_124	 2	 10	 45	 1	 1	 1.043980e+02	 Cheetos.bmp	 i	 5.719782e-01	 48	 1	 
BMI_bs_124	 2	 47	 46	 0	 0	 1.065170e+02	 BisliFalafel.bmp	 u	 8.043281e-01	 0	 0	 
BMI_bs_124	 2	 1	 47	 1	 1	 1.088698e+02	 Apropo.bmp	 i	 5.441742e-01	 5	 0	 
BMI_bs_124	 2	 35	 48	 1	 1	 1.109720e+02	 Tapuchips.bmp	 i	 5.795767e-01	 12	 0	 
BMI_bs_124	 2	 32	 49	 1	 1	 1.131077e+02	 Popco.bmp	 i	 5.252090e-01	 13	 0	 
BMI_bs_124	 2	 67	 50	 0	 0	 1.151767e+02	 Lotus.bmp	 u	 8.187660e-01	 0	 0	 
BMI_bs_124	 2	 28	 51	 1	 1	 1.175460e+02	 KinderJoy.bmp	 i	 6.770805e-01	 21	 0	 
BMI_bs_124	 2	 64	 52	 0	 0	 1.197819e+02	 KifkefMaklotChocolate.bmp	 u	 8.263480e-01	 0	 0	 
BMI_bs_124	 2	 46	 53	 0	 0	 1.221513e+02	 BisliBbq.bmp	 u	 1.494597e+00	 0	 0	 
BMI_bs_124	 2	 42	 54	 0	 0	 1.251879e+02	 Argaliyot.bmp	 u	 6.968891e-01	 0	 0	 
BMI_bs_124	 2	 23	 55	 1	 0	 1.274405e+02	 Halva2.bmp	 u	 7.167982e-01	 44	 0	 
BMI_bs_124	 2	 61	 56	 0	 0	 1.297097e+02	 Gliliyot.bmp	 u	 7.989834e-01	 0	 0	 
BMI_bs_124	 2	 9	 57	 1	 1	 1.320623e+02	 Bounty.bmp	 i	 6.177029e-01	 37	 0	 
BMI_bs_124	 2	 79	 58	 0	 0	 1.342315e+02	 Timtam.bmp	 u	 6.311743e-01	 0	 0	 
BMI_bs_124	 2	 17	 59	 1	 1	 1.364172e+02	 CrunchBisquitWhite2.bmp	 i	 8.305106e-01	 55	 1	 
BMI_bs_124	 2	 71	 60	 0	 0	 1.388032e+02	 MilkeyWay.bmp	 u	 7.284240e-01	 0	 0	 
BMI_bs_124	 2	 74	 61	 0	 0	 1.410891e+02	 PitaCrunch.bmp	 u	 6.700675e-01	 0	 0	 
BMI_bs_124	 2	 14	 62	 1	 1	 1.433082e+02	 ClickBalls5.bmp	 i	 7.798048e-01	 47	 0	 
BMI_bs_124	 2	 58	 63	 0	 0	 1.456442e+02	 Crunch4.bmp	 u	 1.605203e+00	 0	 0	 
BMI_bs_124	 2	 77	 64	 0	 0	 1.487977e+02	 TapuchipsCreamOnion.bmp	 u	 9.043053e-01	 0	 0	 
BMI_bs_124	 2	 55	 65	 0	 0	 1.512504e+02	 Corny.bmp	 u	 9.042128e-01	 0	 0	 
BMI_bs_124	 2	 81	 66	 0	 0	 1.537032e+02	 Toffifee.bmp	 u	 1.151627e+00	 0	 0	 
BMI_bs_124	 2	 2	 67	 1	 1	 1.564063e+02	 BabyDoll.bmp	 i	 5.636177e-01	 15	 0	 
BMI_bs_124	 2	 41	 68	 0	 0	 1.585252e+02	 Abadi2.bmp	 u	 5.597540e-01	 0	 0	 
BMI_bs_124	 2	 37	 69	 1	 1	 1.606444e+02	 Tictac.bmp	 i	 5.556990e-01	 14	 1	 
BMI_bs_124	 2	 12	 70	 1	 1	 1.627467e+02	 ChocolateParaMarir2.bmp	 i	 7.935214e-01	 6	 1	 
BMI_bs_124	 2	 31	 71	 1	 1	 1.650995e+02	 Mentos.bmp	 i	 7.921131e-01	 23	 1	 
BMI_bs_124	 2	 26	 72	 1	 1	 1.674353e+02	 KinderBuenoBrown3.bmp	 i	 6.501012e-01	 51	 1	 
BMI_bs_124	 2	 13	 73	 1	 1	 1.696378e+02	 ChocolateParaMilk3.bmp	 i	 5.177338e-01	 9	 1	 
BMI_bs_124	 2	 62	 74	 0	 0	 1.717067e+02	 Hispusim.bmp	 u	 8.901201e-01	 0	 0	 
BMI_bs_124	 2	 51	 75	 0	 0	 1.741428e+02	 ChocolateParaNuts2.bmp	 u	 8.504127e-01	 0	 0	 
BMI_bs_124	 2	 27	 76	 1	 1	 1.765455e+02	 KinderBuenoWhite2.bmp	 i	 8.328778e-01	 46	 1	 
BMI_bs_124	 2	 33	 77	 1	 1	 1.789315e+02	 Smarties.bmp	 i	 7.307248e-01	 40	 1	 
BMI_bs_124	 2	 22	 78	 1	 1	 1.812175e+02	 GumiWine2.bmp	 i	 5.935611e-01	 8	 1	 
BMI_bs_124	 2	 65	 79	 0	 0	 1.833699e+02	 KinderFingers.bmp	 u	 8.487852e-01	 0	 0	 
BMI_bs_124	 2	 4	 80	 1	 1	 1.857725e+02	 BambaNugat.bmp	 i	 6.287194e-01	 45	 0	 
BMI_bs_124	 2	 76	 81	 0	 0	 1.879583e+02	 SucariotAlMakel.bmp	 u	 8.393575e-01	 0	 0	 
BMI_bs_124	 2	 72	 82	 0	 0	 1.903442e+02	 MnM2.bmp	 u	 7.484943e-01	 0	 0	 
