subjectID	order	itemIndABC	runtrial	isOld?	subjectAnswer	onsettime	Name	resp_choice	RT	bidInd	isBeep?
BMI_bs_101	 1	 53	 1	 0	 0	 1.304461e-02	 ClickCornflakes.bmp	 i	 1.993940e+00	 0	 0	 
BMI_bs_101	 1	 54	 2	 0	 0	 3.567072e+00	 CookiesSmile.bmp	 i	 1.556334e+00	 0	 0	 
BMI_bs_101	 1	 8	 3	 1	 1	 6.670509e+00	 Bounty.bmp	 u	 8.492640e-01	 23	 0	 
BMI_bs_101	 1	 34	 4	 1	 1	 9.073202e+00	 SkittlesSour4.bmp	 u	 9.328902e-01	 46	 0	 
BMI_bs_101	 1	 66	 5	 0	 0	 1.155937e+01	 LentilsChocolate3.bmp	 i	 8.993989e-01	 0	 0	 
BMI_bs_101	 1	 30	 6	 1	 1	 1.401204e+01	 PesekZman.bmp	 u	 9.780576e-01	 21	 1	 
BMI_bs_101	 1	 5	 7	 1	 1	 1.654828e+01	 BisliGrill.bmp	 u	 8.494071e-01	 20	 1	 
BMI_bs_101	 1	 19	 8	 1	 1	 1.895094e+01	 GumiSnakes3.bmp	 u	 1.101873e+00	 39	 1	 
BMI_bs_101	 1	 18	 9	 1	 1	 2.160396e+01	 Egozi.bmp	 u	 9.464478e-01	 52	 1	 
BMI_bs_101	 1	 45	 10	 0	 0	 2.410673e+01	 Bazooka.bmp	 i	 6.600370e-01	 0	 0	 
BMI_bs_101	 1	 49	 11	 0	 1	 2.632586e+01	 CheetosSpicey.bmp	 u	 2.592356e+00	 0	 0	 
BMI_bs_101	 1	 48	 12	 0	 0	 3.046397e+01	 Bisquit.bmp	 i	 9.181249e-01	 0	 0	 
BMI_bs_101	 1	 73	 13	 0	 0	 3.293329e+01	 Oreo.bmp	 i	 9.015363e-01	 0	 0	 
BMI_bs_101	 1	 38	 14	 1	 1	 3.538602e+01	 Tictac.bmp	 u	 9.237752e-01	 47	 1	 
BMI_bs_101	 1	 75	 15	 0	 0	 3.785550e+01	 Pringles.bmp	 i	 1.266938e+00	 0	 0	 
BMI_bs_101	 1	 43	 16	 0	 0	 4.067530e+01	 Baflot.bmp	 i	 1.068522e+00	 0	 0	 
