subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_113	 1	 GumiSnakes3.bmp	 22	 23	 1	 1	 1	 0	 0	 1.522554e-02	 i	 1.846331e+00	 
BMI_bs_113	 1	 KinderBuenoWhite2.bmp	 29	 22	 2	 1	 1	 0	 1	 3.418951e+00	 u	 1.604038e+00	 
BMI_bs_113	 1	 BabyDoll.bmp	 2	 40	 3	 1	 1	 0	 0	 6.572484e+00	 i	 1.611872e+00	 
BMI_bs_113	 1	 BisliPizza3.bmp	 8	 56	 4	 1	 1	 1	 1	 9.742712e+00	 u	 8.154776e-01	 
BMI_bs_113	 1	 ClickXLbrown4.bmp	 14	 5	 5	 1	 1	 1	 1	 1.211206e+01	 u	 6.962723e-01	 
BMI_bs_113	 1	 HappyHippo.bmp	 24	 45	 6	 1	 1	 1	 0	 1.436453e+01	 i	 8.851950e-01	 
BMI_bs_113	 1	 BambaSweet.bmp	 5	 7	 7	 1	 1	 1	 1	 1.680066e+01	 u	 8.678964e-01	 
BMI_bs_113	 1	 ChocolateWhite.bmp	 52	 0	 8	 0	 1	 0	 0	 1.922001e+01	 i	 5.748775e-01	 
BMI_bs_113	 1	 Taami.bmp	 37	 20	 9	 1	 1	 1	 0	 2.133911e+01	 i	 8.971756e-01	 
BMI_bs_113	 1	 ChocolateParaMarir2.bmp	 10	 37	 10	 1	 1	 1	 1	 2.379178e+01	 u	 6.945863e-01	 
BMI_bs_113	 1	 BisliOnion.bmp	 7	 42	 11	 1	 1	 1	 1	 2.604429e+01	 u	 5.346928e-01	 
BMI_bs_113	 1	 Hispusim.bmp	 62	 0	 12	 0	 1	 0	 0	 2.813002e+01	 i	 9.465319e-01	 
BMI_bs_113	 1	 DoritosSourSpicy.bmp	 19	 50	 13	 1	 1	 1	 1	 3.063283e+01	 u	 6.713309e-01	 
BMI_bs_113	 1	 ClickBalls5.bmp	 11	 15	 14	 1	 1	 1	 0	 3.285191e+01	 i	 8.261374e-01	 
BMI_bs_113	 1	 CrunchBisquitBrown3.bmp	 15	 8	 15	 1	 1	 0	 1	 3.522127e+01	 u	 7.293734e-01	 
BMI_bs_113	 1	 BisliGrill.bmp	 6	 48	 16	 1	 1	 0	 1	 3.750717e+01	 u	 5.473249e-01	 
BMI_bs_113	 1	 Kitkat.bmp	 31	 24	 17	 1	 1	 1	 0	 3.960944e+01	 i	 9.426732e-01	 
BMI_bs_113	 1	 ChocolateParaCookies5.bmp	 9	 6	 18	 1	 1	 0	 0	 4.209563e+01	 i	 1.122838e+00	 
BMI_bs_113	 1	 ClickBlackWhite3.bmp	 13	 11	 19	 1	 1	 0	 1	 4.476523e+01	 u	 7.933557e-01	 
BMI_bs_113	 1	 Keifli.bmp	 27	 53	 20	 1	 1	 1	 1	 4.710123e+01	 u	 7.412018e-01	 
BMI_bs_113	 1	 Shugi.bmp	 35	 52	 21	 1	 1	 1	 0	 4.938714e+01	 i	 8.854118e-01	 
BMI_bs_113	 1	 HispusimShatiah.bmp	 25	 10	 22	 1	 1	 1	 1	 5.182312e+01	 u	 1.014539e+00	 
BMI_bs_113	 1	 ClickBisquit2.bmp	 12	 13	 23	 1	 1	 1	 1	 5.439275e+01	 u	 7.737812e-01	 
BMI_bs_113	 1	 Popco.bmp	 34	 21	 24	 1	 1	 1	 1	 5.671205e+01	 u	 9.183597e-01	 
BMI_bs_113	 1	 CrunchShokoVanil.bmp	 16	 49	 25	 1	 1	 0	 0	 5.918136e+01	 i	 9.129003e-01	 
BMI_bs_113	 1	 Apropo.bmp	 1	 44	 26	 1	 1	 1	 1	 6.165085e+01	 u	 6.260063e-01	 
BMI_bs_113	 1	 PesekZman.bmp	 33	 19	 27	 1	 1	 0	 0	 6.381994e+01	 i	 1.033308e+00	 
BMI_bs_113	 1	 Tapuchips.bmp	 38	 41	 28	 1	 1	 0	 1	 6.640620e+01	 u	 6.184226e-01	 
BMI_bs_113	 1	 Mars.bmp	 32	 38	 29	 1	 1	 0	 0	 6.857527e+01	 i	 8.231653e-01	 
BMI_bs_113	 1	 SkittlesSour4.bmp	 36	 17	 30	 1	 1	 0	 1	 7.094460e+01	 u	 7.714500e-01	 
BMI_bs_113	 1	 BambaNugat.bmp	 4	 18	 31	 1	 1	 1	 1	 7.326382e+01	 u	 1.343619e+00	 
BMI_bs_113	 1	 BagaleShtuhim.bmp	 3	 43	 32	 1	 1	 0	 1	 7.615046e+01	 u	 9.433291e-01	 
BMI_bs_113	 1	 KashitSour.bmp	 26	 16	 33	 1	 1	 0	 0	 7.863651e+01	 i	 4.486296e-01	 
BMI_bs_113	 1	 KinderJoy.bmp	 30	 12	 34	 1	 1	 1	 0	 8.063882e+01	 i	 8.876611e-01	 
BMI_bs_113	 1	 Egozi.bmp	 21	 46	 35	 1	 1	 0	 0	 8.307481e+01	 i	 9.155400e-01	 
BMI_bs_113	 1	 Dubonim.bmp	 20	 9	 36	 1	 1	 0	 1	 8.554433e+01	 u	 6.398678e-01	 
