subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_110	 2	 Hit.bmp	 27	 5	 1	 1	 1	 0	 0	 1.382747e-02	 u	 1.237141e+00	 
BMI_bs_110	 2	 TapuchipsCrunch.bmp	 38	 21	 2	 1	 1	 0	 1	 2.800357e+00	 i	 1.522057e+00	 
BMI_bs_110	 2	 ClickXLbrown4.bmp	 17	 12	 3	 1	 1	 0	 1	 5.870364e+00	 i	 1.230906e+00	 
BMI_bs_110	 2	 Bounty.bmp	 8	 51	 4	 1	 1	 1	 0	 8.656722e+00	 u	 8.296308e-01	 
BMI_bs_110	 2	 Cheetos.bmp	 9	 18	 5	 1	 1	 0	 1	 1.104272e+01	 i	 6.825213e-01	 
BMI_bs_110	 2	 DoritosSourSpicy.bmp	 22	 53	 6	 1	 1	 0	 0	 1.327870e+01	 u	 8.203627e-01	 
BMI_bs_110	 2	 SkittlesSour4.bmp	 36	 40	 7	 1	 1	 1	 0	 1.564793e+01	 u	 1.162531e+00	 
BMI_bs_110	 2	 BambaNugat.bmp	 5	 19	 8	 1	 1	 1	 1	 1.836769e+01	 i	 1.289142e+00	 
BMI_bs_110	 2	 BisliGrill.bmp	 7	 48	 9	 1	 1	 1	 0	 2.120411e+01	 u	 9.728747e-01	 
BMI_bs_110	 2	 ClickBalls5.bmp	 14	 6	 10	 1	 1	 1	 1	 2.372369e+01	 i	 1.018376e+00	 
BMI_bs_110	 2	 DoritosNatural.bmp	 21	 52	 11	 1	 1	 0	 0	 2.629330e+01	 u	 1.182666e+00	 
BMI_bs_110	 2	 TapuchipsCrunch2.bmp	 78	 0	 12	 0	 1	 0	 0	 2.902960e+01	 u	 1.123942e+00	 
BMI_bs_110	 2	 HispusimShatiah.bmp	 26	 44	 13	 1	 1	 0	 1	 3.169929e+01	 i	 9.294031e-01	 
BMI_bs_110	 2	 CrunchShokoVanil.bmp	 19	 56	 14	 1	 1	 0	 0	 3.418536e+01	 u	 1.030975e+00	 
BMI_bs_110	 2	 Bamba.bmp	 4	 22	 15	 1	 1	 1	 1	 3.677159e+01	 i	 6.497942e-01	 
BMI_bs_110	 2	 ClickBlackWhite3.bmp	 16	 9	 16	 1	 1	 1	 1	 3.897413e+01	 i	 8.324005e-01	 
BMI_bs_110	 2	 GumiWine2.bmp	 25	 55	 17	 1	 1	 1	 0	 4.136013e+01	 u	 1.360251e+00	 
BMI_bs_110	 2	 GumiSnakes3.bmp	 24	 54	 18	 1	 1	 1	 1	 4.426331e+01	 i	 6.059354e-01	 
BMI_bs_110	 2	 Smarties.bmp	 37	 45	 19	 1	 1	 0	 0	 4.641589e+01	 u	 1.209716e+00	 
BMI_bs_110	 2	 Keifli.bmp	 28	 46	 20	 1	 1	 1	 1	 4.916881e+01	 i	 9.544423e-01	 
BMI_bs_110	 2	 Loacker.bmp	 31	 14	 21	 1	 1	 1	 1	 5.167156e+01	 i	 1.140565e+00	 
BMI_bs_110	 2	 ChocolateParaSucariotKoftzot2.bmp	 13	 13	 22	 1	 1	 0	 0	 5.435792e+01	 u	 1.008049e+00	 
BMI_bs_110	 2	 ChocolateParaCookies5.bmp	 10	 15	 23	 1	 1	 0	 0	 5.691086e+01	 u	 9.752431e-01	 
BMI_bs_110	 2	 DoritosGrill.bmp	 20	 47	 24	 1	 1	 0	 1	 5.943038e+01	 i	 8.858441e-01	 
BMI_bs_110	 2	 BabyDoll.bmp	 2	 50	 25	 1	 1	 0	 1	 6.186632e+01	 i	 1.127518e+00	 
BMI_bs_110	 2	 PesekZman.bmp	 34	 10	 26	 1	 1	 0	 1	 6.453608e+01	 i	 1.135408e+00	 
BMI_bs_110	 2	 BagaleShtuhim.bmp	 3	 49	 27	 1	 1	 1	 1	 6.722234e+01	 i	 9.017163e-01	 
BMI_bs_110	 2	 ChocolateParaMarir2.bmp	 11	 24	 28	 1	 1	 0	 0	 6.967509e+01	 u	 9.353325e-01	 
BMI_bs_110	 2	 Hispusim.bmp	 62	 0	 29	 0	 1	 0	 0	 7.216121e+01	 u	 1.104341e+00	 
BMI_bs_110	 2	 CrunchBisquitBrown3.bmp	 18	 8	 30	 1	 1	 1	 1	 7.481427e+01	 i	 8.139250e-01	 
BMI_bs_110	 2	 Apropo.bmp	 1	 16	 31	 1	 1	 1	 1	 7.718361e+01	 i	 7.959037e-01	 
