subjectID	order	stimName	itemIndABC	bidInd	runtrial	isOld?	subjectAnswerIsOld	isBeep?	subjectAnswerIsBeep	onsettime	resp_choice	RT
BMI_bs_111	 1	 PesekZman.bmp	 31	 16	 1	 1	 1	 0	 1	 1.457436e-02	 u	 1.733614e+00	 
BMI_bs_111	 1	 Snickers.bmp	 35	 13	 2	 1	 1	 1	 1	 3.301565e+00	 u	 8.879627e-01	 
BMI_bs_111	 1	 ClickBalls5.bmp	 11	 12	 3	 1	 1	 1	 1	 5.737506e+00	 u	 2.412215e+00	 
BMI_bs_111	 1	 Twix.bmp	 40	 20	 4	 1	 1	 1	 1	 9.692110e+00	 u	 6.851932e-01	 
BMI_bs_111	 1	 CrunchBisquitBrown3.bmp	 16	 5	 5	 1	 1	 1	 1	 1.192788e+01	 u	 6.095174e-01	 
BMI_bs_111	 1	 BisliGrill.bmp	 4	 48	 6	 1	 1	 0	 0	 1.408018e+01	 i	 4.823264e-01	 
BMI_bs_111	 1	 GumiSnakes3.bmp	 22	 45	 7	 1	 1	 1	 1	 1.611583e+01	 u	 1.169314e+00	 
BMI_bs_111	 1	 Mentos.bmp	 30	 49	 8	 1	 1	 0	 0	 1.883558e+01	 i	 1.183435e+00	 
BMI_bs_111	 1	 Taami.bmp	 36	 23	 9	 1	 1	 0	 0	 2.157206e+01	 i	 6.970526e-01	 
BMI_bs_111	 1	 HappyHippo.bmp	 24	 52	 10	 1	 1	 1	 0	 2.382460e+01	 i	 7.058657e-01	 
BMI_bs_111	 1	 BambaSweet.bmp	 3	 47	 11	 1	 1	 1	 0	 2.607698e+01	 i	 1.828639e+00	 
BMI_bs_111	 1	 ClickBlackWhite3.bmp	 13	 15	 12	 1	 1	 1	 1	 2.946412e+01	 u	 8.491261e-01	 
BMI_bs_111	 1	 ChocolateParaNuts2.bmp	 51	 0	 13	 0	 1	 0	 0	 3.186697e+01	 i	 5.501142e-01	 
BMI_bs_111	 1	 BagaleShtuhim.bmp	 2	 44	 14	 1	 1	 1	 0	 3.396912e+01	 i	 1.215622e+00	 
BMI_bs_111	 1	 BisliOnion.bmp	 5	 50	 15	 1	 1	 1	 0	 3.673896e+01	 i	 6.621196e-01	 
BMI_bs_111	 1	 Apropo.bmp	 1	 46	 16	 1	 1	 0	 0	 3.895806e+01	 i	 8.843608e-01	 
BMI_bs_111	 1	 Shugi.bmp	 32	 54	 17	 1	 1	 0	 0	 4.139420e+01	 i	 7.433276e-01	 
BMI_bs_111	 1	 GumiWine2.bmp	 23	 56	 18	 1	 1	 1	 0	 4.368009e+01	 i	 5.387637e-01	 
BMI_bs_111	 1	 DoritosSourSpicy.bmp	 20	 37	 19	 1	 1	 1	 0	 4.576571e+01	 i	 1.355830e+00	 
BMI_bs_111	 1	 Smarties.bmp	 34	 42	 20	 1	 1	 1	 0	 4.866899e+01	 i	 6.351207e-01	 
BMI_bs_111	 1	 KinderBuenoWhite2.bmp	 27	 19	 21	 1	 1	 0	 0	 5.085475e+01	 i	 7.894618e-01	 
BMI_bs_111	 1	 Bounty.bmp	 6	 9	 22	 1	 1	 0	 0	 5.319065e+01	 i	 5.349301e-01	 
BMI_bs_111	 1	 ChocolateParaSucariotKoftzot2.bmp	 10	 24	 23	 1	 1	 1	 1	 5.527636e+01	 u	 6.993026e-01	 
BMI_bs_111	 1	 CrunchShokoVanil.bmp	 17	 51	 24	 1	 1	 0	 0	 5.752897e+01	 i	 7.530587e-01	 
BMI_bs_111	 1	 MnM2.bmp	 72	 0	 25	 0	 1	 0	 0	 5.983147e+01	 i	 6.331570e-01	 
BMI_bs_111	 1	 Hispusim.bmp	 62	 0	 26	 0	 1	 0	 0	 6.201742e+01	 i	 4.610411e-01	 
BMI_bs_111	 1	 ClickXLwhite4.bmp	 15	 11	 27	 1	 1	 0	 1	 6.403618e+01	 u	 5.686606e-01	 
BMI_bs_111	 1	 Loacker.bmp	 28	 22	 28	 1	 1	 0	 1	 6.615518e+01	 u	 5.084529e-01	 
BMI_bs_111	 1	 Tortit.bmp	 39	 17	 29	 1	 1	 0	 0	 6.820751e+01	 i	 4.362086e-01	 
BMI_bs_111	 1	 SkittlesFruits2.bmp	 33	 38	 30	 1	 1	 0	 0	 7.019311e+01	 i	 3.969893e-01	 
BMI_bs_111	 1	 KashitSour.bmp	 25	 39	 31	 1	 1	 1	 0	 7.214523e+01	 i	 4.249421e-01	 
BMI_bs_111	 1	 ClickBisquit2.bmp	 12	 6	 32	 1	 1	 0	 1	 7.411419e+01	 u	 7.510810e-01	 
BMI_bs_111	 1	 Dubonim.bmp	 21	 43	 33	 1	 1	 0	 0	 7.641682e+01	 i	 6.648079e-01	 
BMI_bs_111	 1	 ChocolateParaMarir2.bmp	 9	 14	 34	 1	 1	 0	 0	 7.863581e+01	 i	 5.383926e-01	 
BMI_bs_111	 1	 Tapuchips.bmp	 37	 41	 35	 1	 1	 0	 0	 8.072165e+01	 i	 4.776467e-01	 
BMI_bs_111	 1	 ClickXLbrown4.bmp	 14	 8	 36	 1	 1	 0	 1	 8.275706e+01	 u	 5.010753e-01	 
BMI_bs_111	 1	 Mekupelet.bmp	 29	 18	 37	 1	 1	 1	 0	 8.480936e+01	 i	 3.726237e-01	 
BMI_bs_111	 1	 ChocolateParaCookies5.bmp	 8	 21	 38	 1	 1	 1	 0	 8.672827e+01	 i	 4.900911e-01	 
BMI_bs_111	 1	 Cheetos.bmp	 7	 53	 39	 1	 1	 1	 1	 8.876387e+01	 u	 4.345677e-01	 
