Trial	StimName	Liking	RT
1	108.jpg	0.706666666667	13669
2	113.jpg	1.22	2726
3	114.jpg	0.0266666666667	3413
4	147.jpg	1.41333333333	4007
5	126.jpg	1.51333333333	3312
6	131.jpg	0.253333333333	2844
7	116.jpg	1.00666666667	5232
8	138.jpg	1.01333333333	3312
9	152.jpg	2.44	3479
10	140.jpg	2.98666666667	3161
11	107.jpg	2.99333333333	3063
12	141.jpg	1.49333333333	1741
13	144.jpg	1.41333333333	2446
14	151.jpg	2.98	2261
15	132.jpg	1.43333333333	2193
16	148.jpg	2.97333333333	2279
17	159.jpg	0.646666666667	3260
18	128.jpg	0.32	3195
19	121.jpg	1.44	2925
20	136.jpg	1.03333333333	3095
21	158.jpg	0.733333333333	3015
22	110.jpg	2.12	3478
23	112.jpg	2.97333333333	4000
24	149.jpg	2.82	2290
25	109.jpg	0.0133333333333	3447
26	143.jpg	0.04	4047
27	115.jpg	0.68	2241
28	129.jpg	0.626666666667	2479
29	106.jpg	2.55333333333	2264
30	155.jpg	0.0266666666667	2342
31	127.jpg	0.46	2093
32	133.jpg	2.12666666667	3945
33	111.jpg	2.49333333333	2747
34	130.jpg	0.66	1828
35	142.jpg	2.47333333333	2544
36	123.jpg	2.88	1827
37	153.jpg	1.44	2094
38	137.jpg	0.0866666666667	2912
39	117.jpg	1.3	2493
40	105.jpg	2.21333333333	3131
41	104.jpg	1.49333333333	1993
42	125.jpg	2.01333333333	1893
43	119.jpg	0.946666666667	2425
44	103.jpg	1.18	4154
45	118.jpg	1.16	2088
46	145.jpg	1.60666666667	2494
47	122.jpg	1.17333333333	1981
48	134.jpg	1.98	3326
49	156.jpg	0.926666666667	2511
50	102.jpg	2.03333333333	3210
51	101.jpg	0.98	2580
52	124.jpg	0.9	3955
53	139.jpg	0.04	2625
54	154.jpg	2.84	1861
55	120.jpg	1.53333333333	2645
56	135.jpg	0.92	4782
57	157.jpg	1.46	2212
58	160.jpg	1.51333333333	3761
59	150.jpg	0.673333333333	1941
60	146.jpg	1.00666666667	3114
