Trial	StimName	Liking	RT
1	156.jpg	1.95333333333	5213
2	154.jpg	1.82	3586
3	108.jpg	1.62666666667	3202
4	121.jpg	1.58	2414
5	126.jpg	1.99333333333	1895
6	157.jpg	2.08	3313
7	123.jpg	1.66	2364
8	106.jpg	1.56	3277
9	127.jpg	1.25333333333	2362
10	113.jpg	1.40666666667	2528
11	149.jpg	1.30666666667	2293
12	115.jpg	1.10666666667	2529
13	118.jpg	2.00666666667	2277
14	135.jpg	2.44666666667	1793
15	102.jpg	1.91333333333	2366
16	153.jpg	1.79333333333	2545
17	133.jpg	2.01333333333	3245
18	137.jpg	1.30666666667	2096
19	136.jpg	1.86666666667	1592
20	160.jpg	1.59333333333	2132
21	124.jpg	1.04666666667	2074
22	109.jpg	1.43333333333	2061
23	146.jpg	1.21333333333	1728
24	120.jpg	1.47333333333	2178
25	159.jpg	2.18	1762
26	141.jpg	1.96666666667	2030
27	101.jpg	1.16	2563
28	139.jpg	1.31333333333	1941
29	147.jpg	1.8	1743
30	110.jpg	1.99333333333	2848
31	143.jpg	1.09333333333	2926
32	150.jpg	1.22666666667	1627
33	105.jpg	1.56	2832
34	158.jpg	0.8	3695
35	138.jpg	0.773333333333	2012
36	119.jpg	1.74666666667	1859
37	145.jpg	1.39333333333	2312
38	111.jpg	1.17333333333	1739
39	131.jpg	2.18666666667	2063
40	125.jpg	1.94666666667	1894
41	132.jpg	2.12666666667	1529
42	148.jpg	1.22	1794
43	151.jpg	1.88	1779
44	142.jpg	1.43333333333	2027
45	104.jpg	2.0	2060
46	117.jpg	1.25333333333	2013
47	144.jpg	0.906666666667	1495
48	155.jpg	0.826666666667	1906
49	129.jpg	2.2	1430
50	128.jpg	1.03333333333	1792
51	114.jpg	1.56	1495
52	116.jpg	1.52666666667	1494
53	107.jpg	2.01333333333	2681
54	130.jpg	1.68	2345
55	152.jpg	2.06	1775
56	103.jpg	0.953333333333	1745
57	134.jpg	1.04666666667	1845
58	122.jpg	1.67333333333	1798
59	140.jpg	1.04	1691
60	112.jpg	1.23333333333	1828
