Trial	StimName	Liking	RT
1	102.jpg	5.84444444444	4807
2	112.jpg	4.75555555556	2987
3	126.jpg	2.8	2684
4	154.jpg	5.93333333333	4185
5	106.jpg	4.93333333333	4335
6	104.jpg	3.66666666667	4140
7	144.jpg	1.53333333333	2201
8	108.jpg	8.11111111111	2510
9	121.jpg	9.22222222222	2850
10	140.jpg	3.8	2250
11	148.jpg	4.82222222222	2237
12	128.jpg	1.66666666667	3055
13	125.jpg	2.75555555556	3055
14	158.jpg	2.66666666667	2351
15	139.jpg	2.68888888889	2238
16	155.jpg	4.66666666667	2598
17	132.jpg	4.82222222222	2426
18	113.jpg	8.0	3025
19	141.jpg	2.62222222222	4428
20	124.jpg	8.0	2406
21	135.jpg	3.86666666667	2549
22	156.jpg	3.6	3941
23	122.jpg	5.86666666667	1942
24	116.jpg	5.8	2777
25	119.jpg	3.86666666667	2252
26	114.jpg	3.77777777778	3043
27	151.jpg	4.75555555556	2969
28	130.jpg	5.71111111111	2560
29	110.jpg	6.8	2569
30	131.jpg	3.8	2801
31	117.jpg	3.84444444444	20431
32	109.jpg	2.75555555556	2054
33	105.jpg	3.84444444444	15766
34	123.jpg	5.97777777778	5148
35	138.jpg	2.64444444444	1882
36	160.jpg	4.82222222222	3422
37	147.jpg	3.57777777778	2199
38	137.jpg	3.68888888889	2168
39	118.jpg	7.97777777778	2469
40	159.jpg	4.84444444444	2136
41	150.jpg	2.68888888889	2501
42	115.jpg	5.77777777778	6024
43	101.jpg	6.88888888889	2040
44	103.jpg	7.91111111111	2902
45	107.jpg	6.97777777778	5345
46	129.jpg	3.77777777778	1966
47	142.jpg	2.84444444444	2397
48	145.jpg	2.68888888889	2183
49	127.jpg	3.75555555556	2471
50	111.jpg	6.86666666667	2900
51	120.jpg	7.24444444444	1869
52	133.jpg	2.82222222222	3204
53	157.jpg	2.02222222222	4120
54	136.jpg	2.53333333333	5189
55	143.jpg	1.13333333333	3903
56	149.jpg	5.91111111111	4521
57	152.jpg	8.11111111111	3088
58	134.jpg	1.62222222222	5338
59	146.jpg	1.57777777778	3371
60	153.jpg	2.57777777778	3386
