Trial	StimName	Liking	RT
1	126.jpg	0.111111111111	5780
2	142.jpg	1.68888888889	2883
3	125.jpg	0.266666666667	2702
4	102.jpg	0.466666666667	5724
5	129.jpg	1.66666666667	4054
6	153.jpg	3.8	3166
7	160.jpg	0.511111111111	3922
8	131.jpg	0.133333333333	2699
9	110.jpg	1.44444444444	3228
10	124.jpg	0.155555555556	2827
11	135.jpg	2.6	2918
12	145.jpg	2.71111111111	2801
13	155.jpg	0.177777777778	2185
14	138.jpg	0.155555555556	2851
15	158.jpg	0.111111111111	6222
16	130.jpg	3.75555555556	3251
17	109.jpg	0.0888888888889	2183
18	157.jpg	0.111111111111	3304
19	147.jpg	7.08888888889	3237
20	114.jpg	0.222222222222	3470
21	152.jpg	6.97777777778	3107
22	133.jpg	0.111111111111	3084
23	143.jpg	0.533333333333	2235
24	149.jpg	0.133333333333	5036
25	105.jpg	0.0666666666667	3468
26	137.jpg	0.0444444444444	2014
27	121.jpg	0.111111111111	4340
28	139.jpg	0.0888888888889	3867
29	104.jpg	0.0444444444444	2971
30	151.jpg	0.111111111111	3487
31	128.jpg	0.0666666666667	1785
32	107.jpg	1.66666666667	3737
33	101.jpg	0.0888888888889	2373
34	148.jpg	0.0888888888889	3534
35	159.jpg	0.0444444444444	3104
36	146.jpg	0.0444444444444	2867
37	119.jpg	0.0444444444444	4373
38	140.jpg	0.0888888888889	3604
39	144.jpg	0.0666666666667	2671
40	150.jpg	0.2	2902
41	156.jpg	0.0222222222222	2402
42	117.jpg	2.77777777778	3171
43	120.jpg	2.77777777778	3204
44	127.jpg	1.51111111111	2868
45	115.jpg	0.155555555556	1767
46	103.jpg	3.66666666667	4757
47	136.jpg	0.222222222222	1882
48	116.jpg	0.111111111111	3455
49	118.jpg	0.133333333333	2568
50	123.jpg	0.0666666666667	3225
51	108.jpg	0.133333333333	2342
52	134.jpg	0.466666666667	4593
53	113.jpg	0.577777777778	3595
54	106.jpg	0.0666666666667	2822
55	154.jpg	0.0444444444444	4404
56	132.jpg	0.0222222222222	5208
57	141.jpg	0.0666666666667	3891
58	112.jpg	4.77777777778	4840
59	111.jpg	0.133333333333	4757
60	122.jpg	6.97777777778	3104
