Trial	StimName	Liking	RT
1	104.bmp	3.82222222222	4182
2	115.bmp	3.8	4984
3	128.bmp	4.35555555556	3254
4	145.bmp	4.44444444444	2883
5	155.bmp	4.84444444444	3130
6	157.bmp	5.42222222222	3083
7	143.bmp	5.4	3917
8	158.bmp	3.8	2966
9	153.bmp	5.4	4668
10	130.bmp	4.91111111111	5621
11	103.bmp	5.95555555556	2596
12	141.bmp	0.711111111111	2335
13	150.bmp	3.22222222222	4484
14	139.bmp	5.44444444444	4767
15	138.bmp	2.71111111111	3383
16	101.bmp	6.4	2617
17	159.bmp	0.6	3336
18	151.bmp	5.93333333333	4581
19	105.bmp	5.93333333333	4749
20	113.bmp	5.91111111111	3388
21	132.bmp	2.75555555556	3450
22	136.bmp	2.71111111111	2111
23	131.bmp	2.68888888889	3520
24	107.bmp	3.31111111111	2813
25	154.bmp	2.2	2751
26	106.bmp	2.17777777778	6622
27	108.bmp	3.26666666667	5484
28	140.bmp	1.08888888889	2581
29	117.bmp	4.84444444444	5905
30	134.bmp	4.35555555556	2263
31	148.bmp	0.177777777778	2849
32	110.bmp	7.06666666667	2616
33	120.bmp	7.02222222222	2901
34	118.bmp	7.51111111111	2335
35	124.bmp	4.33333333333	3479
36	135.bmp	3.33333333333	5256
37	122.bmp	7.57777777778	5188
38	147.bmp	8.06666666667	2665
39	127.bmp	6.4	5819
40	114.bmp	7.06666666667	2996
41	152.bmp	8.08888888889	2652
42	160.bmp	5.91111111111	3584
43	102.bmp	7.57777777778	3830
44	112.bmp	9.11111111111	2937
45	121.bmp	4.86666666667	2316
46	125.bmp	1.62222222222	2177
47	146.bmp	3.73333333333	2584
48	133.bmp	1.73333333333	3450
49	149.bmp	0.155555555556	2433
50	116.bmp	2.75555555556	2196
51	156.bmp	0.688888888889	1983
52	109.bmp	0.177777777778	2398
53	111.bmp	5.46666666667	3350
54	144.bmp	6.02222222222	2481
55	142.bmp	3.88888888889	3201
56	123.bmp	4.35555555556	3467
57	129.bmp	1.75555555556	3197
58	126.bmp	1.66666666667	4489
59	119.bmp	5.95555555556	3351
60	137.bmp	4.37777777778	2951
