subjectID	order	itemIndABC	stimName	bidInd	runtrial	isOld?	subjectAnswerIsOld	onsettime_isOld	resp_isOld	RT_isOld	isGo?	subjectAnswerIsGo	onsettime_isGo	resp_isGo	RT_isGo
BSOV_127	1	23	Snickers.bmp	14	1	1	1	2.991262e-02	1	2.562781e+00	0	5	3.133286e+00	5	6.051394e+00	
BSOV_127	1	25	Tapuchips.bmp	11	2	1	1	1.074191e+01	1	1.706793e+00	0	5	1.299459e+01	5	1.422136e+00	
BSOV_127	1	49	MilkeyWay.bmp	0	3	0	5	1.598115e+01	5	2.459528e+00	0	5	1.898460e+01	5	1.432101e+00	
BSOV_127	1	7	CrunchBisquitWhite2.bmp	12	4	1	1	2.197118e+01	1	3.269527e+00	1	1	2.577552e+01	1	2.329196e+00	
BSOV_127	1	18	Mekupelet.bmp	47	5	1	1	2.966315e+01	1	2.465547e+00	1	5	3.266664e+01	5	2.254057e+00	
BSOV_127	1	54	TapuchipsCrunch2.bmp	0	6	0	5	3.648768e+01	5	3.761011e+00	0	5	4.079232e+01	5	9.283791e-01	
BSOV_127	1	28	WerthersOriginal.bmp	48	7	1	1	4.327847e+01	1	1.914249e+00	0	5	4.573121e+01	5	1.101492e+00	
BSOV_127	1	44	Kifkef.bmp	0	8	0	5	4.840094e+01	5	1.831758e+00	0	5	5.077031e+01	5	8.224054e-01	
BSOV_127	1	55	Toblerone.bmp	0	9	0	5	5.315622e+01	5	1.644487e+00	0	5	5.534211e+01	5	6.905871e-01	
BSOV_127	1	11	Halva2.bmp	56	10	1	1	5.759458e+01	1	1.550119e+00	0	5	5.968031e+01	5	8.963860e-01	
BSOV_127	1	35	ChocolateParaNuts2.bmp	0	11	0	5	6.213302e+01	5	2.347979e+00	0	5	6.501953e+01	5	1.061163e+00	
BSOV_127	1	32	BisliFalafel.bmp	0	12	0	5	6.765589e+01	5	2.152812e+00	0	5	7.035883e+01	5	1.353893e+00	
BSOV_127	1	38	CookiesSmile.bmp	0	13	0	5	7.327882e+01	5	1.217881e+00	0	5	7.503082e+01	5	2.201895e+00	
BSOV_127	1	9	Dubonim.bmp	13	14	1	1	7.878500e+01	1	3.063694e+00	1	1	8.238908e+01	1	7.796213e-01	
BSOV_127	1	45	KifkefMaklotChocolate.bmp	0	15	0	5	8.472496e+01	5	3.131739e+00	0	5	8.839573e+01	5	7.809733e-01	
BSOV_127	1	53	Pringles.bmp	0	16	0	5	9.073175e+01	5	1.196933e+00	0	5	9.246708e+01	5	4.616166e-01	
BSOV_127	1	30	Argaliyot.bmp	0	17	0	5	9.448596e+01	5	1.074740e+00	0	5	9.610439e+01	5	7.043108e-01	
BSOV_127	1	13	KinderBuenoBrown3.bmp	7	18	1	1	9.837362e+01	1	3.275090e+00	1	5	1.021946e+02	5	5.158129e+00	
BSOV_127	1	52	PitaCrunch.bmp	0	19	0	5	1.089188e+02	5	1.297917e+00	0	5	1.107542e+02	5	2.166543e+00	
BSOV_127	1	29	Abadi2.bmp	0	20	0	5	1.144750e+02	5	9.416786e-01	0	5	1.159601e+02	5	4.325914e-01	
BSOV_127	1	24	Taami.bmp	10	21	1	1	1.179457e+02	1	3.591022e+00	1	2	1.220836e+02	2	2.349135e+00	
BSOV_127	1	14	KinderBuenoWhite2.bmp	46	22	1	2	1.259880e+02	2	1.102071e+01	0	2	1.375509e+02	2	7.377753e-01	
BSOV_127	1	8	CrunchShokoVanil.bmp	17	23	1	1	1.398535e+02	1	4.907164e+00	0	5	1.453096e+02	5	5.707051e+00	
BSOV_127	1	27	Twix.bmp	43	24	1	5	1.525845e+02	5	1.528230e+00	0	5	1.546535e+02	5	9.712147e-01	
BSOV_127	1	10	GumiSnakes3.bmp	44	25	1	1	1.571896e+02	1	6.907053e+00	1	1	1.646314e+02	1	3.932719e-01	
BSOV_127	1	40	Crunch4.bmp	0	26	0	5	1.665837e+02	5	1.473054e+00	0	5	1.686025e+02	5	5.821752e-01	
BSOV_127	1	33	CheetosSpicey.bmp	0	27	0	5	1.707382e+02	5	1.102480e+00	0	5	1.723900e+02	5	2.666917e-01	
BSOV_127	1	17	Mars.bmp	18	28	1	1	1.742088e+02	1	8.615919e+00	1	1	1.833691e+02	1	3.436426e-01	
BSOV_127	1	51	Oreo.bmp	0	29	0	5	1.852711e+02	5	9.375944e-01	0	5	1.867562e+02	5	2.444951e-01	
BSOV_127	1	47	Lotus.bmp	0	30	0	5	1.885581e+02	5	8.585610e-01	0	5	1.899598e+02	5	2.649646e-01	
BSOV_127	1	31	BisliBbq.bmp	0	31	0	5	1.917785e+02	5	8.702119e-01	0	5	1.931967e+02	5	1.267973e+00	
BSOV_127	1	34	ChocolateChipsCookies.bmp	0	32	0	5	1.960166e+02	5	9.041180e-01	0	5	1.974682e+02	5	3.484553e-01	
BSOV_127	1	56	bagaleShminiot.bmp	0	33	0	5	1.993704e+02	5	7.343007e-01	0	5	2.006551e+02	5	2.975929e-01	
BSOV_127	1	50	MnM2.bmp	0	34	0	5	2.025072e+02	5	6.775520e-01	0	5	2.037252e+02	5	2.914808e-01	
BSOV_127	1	12	HispusimShatiah.bmp	45	35	1	1	2.055773e+02	1	3.863443e+00	1	1	2.099823e+02	1	2.984362e-01	
BSOV_127	1	39	Corny.bmp	0	36	0	5	2.118510e+02	5	1.005690e+00	0	5	2.134027e+02	5	6.059742e-01	
BSOV_127	1	15	KinderJoy.bmp	15	37	1	1	2.155718e+02	1	5.380875e+00	1	1	2.214952e+02	1	2.894702e-01	
BSOV_127	1	20	Shugi.bmp	49	38	1	1	2.233473e+02	1	3.381451e+00	0	5	2.272683e+02	5	1.708366e+00	
BSOV_127	1	1	BagaleShtuhim.bmp	9	39	1	1	2.305387e+02	1	2.542005e+00	0	5	2.336255e+02	5	1.159249e+00	
BSOV_127	1	6	ClickBlackWhite3.bmp	6	40	1	2	2.363451e+02	2	6.079581e+00	0	2	2.429692e+02	2	1.039476e+00	
BSOV_127	1	41	DoritosMenupahBbq.bmp	0	41	0	5	2.455722e+02	5	1.268492e+00	0	5	2.473909e+02	5	1.337799e+00	
BSOV_127	1	37	ClickCornflakes.bmp	0	42	0	5	2.502942e+02	5	1.106526e+00	0	5	2.519460e+02	5	5.827362e-01	
BSOV_127	1	19	Popco.bmp	52	43	1	1	2.540818e+02	1	3.118932e+00	1	1	2.577359e+02	1	3.128382e-01	
BSOV_127	1	21	SkittlesSour4.bmp	50	44	1	1	2.596046e+02	1	1.444062e+00	1	5	2.615902e+02	5	1.714475e+00	
BSOV_127	1	43	Hispusim.bmp	0	45	0	5	2.648605e+02	5	1.084154e+00	0	5	2.664790e+02	5	2.737069e-01	
BSOV_127	1	26	Twist.bmp	55	46	1	1	2.683144e+02	1	1.686298e+00	0	5	2.705502e+02	5	1.066569e+00	
BSOV_127	1	42	DoritusMexicanNacho.bmp	0	47	0	5	2.731865e+02	5	8.861601e-01	0	5	2.746215e+02	5	4.352247e-01	
BSOV_127	1	4	ChocolateParaCookies5.bmp	8	48	1	1	2.766237e+02	1	4.336967e+00	0	5	2.814959e+02	5	1.504822e+00	
BSOV_127	1	5	ClickBalls5.bmp	5	49	1	1	2.845660e+02	1	3.642691e+00	0	3	2.887540e+02	3	1.582666e+00	
BSOV_127	1	16	Kitkat.bmp	16	50	1	1	2.918909e+02	1	7.341809e+00	0	5	2.997830e+02	5	2.896815e-01	
BSOV_127	1	46	KinderFingers.bmp	0	51	0	5	3.016351e+02	5	9.816037e-01	0	5	3.031534e+02	5	4.312558e-01	
BSOV_127	1	3	Bounty.bmp	51	52	1	1	3.051390e+02	1	6.317690e+00	0	5	3.119968e+02	5	6.599335e-01	
BSOV_127	1	2	BambaSweet.bmp	53	53	1	1	3.142158e+02	1	2.208862e+00	1	5	3.169690e+02	5	3.277240e-01	
BSOV_127	1	36	ChocolateWhite.bmp	0	54	0	5	3.188545e+02	5	1.226221e+00	0	5	3.206230e+02	5	1.449663e+00	
BSOV_127	1	48	MikeAndIke.bmp	0	55	0	5	3.236265e+02	5	9.182228e-01	0	5	3.250948e+02	5	2.339175e-01	
BSOV_127	1	22	Smarties.bmp	54	56	1	2	3.268801e+02	2	1.020056e+01	0	3	3.376255e+02	3	2.487183e+00	
