subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_318	 2	 1	 1	 0	 1	 3.059618e-02	 1102.jpg	 i	 6.761391e-01	 10	 
BFE_318	 2	 39	 2	 1	 1	 1.765850e+00	 2216.jpg	 i	 3.328682e-01	 56	 
BFE_318	 2	 21	 3	 1	 0	 3.150818e+00	 1218.jpg	 u	 6.599311e-01	 16	 
BFE_318	 2	 16	 4	 1	 1	 4.869364e+00	 1213.jpg	 i	 4.933568e-01	 11	 
BFE_318	 2	 13	 5	 0	 0	 6.421093e+00	 1209.jpg	 u	 3.416443e-01	 18	 
BFE_318	 2	 10	 6	 0	 1	 7.822731e+00	 1202.jpg	 i	 2.520049e-01	 38	 
BFE_318	 2	 15	 7	 0	 1	 9.124038e+00	 1211.jpg	 i	 3.426804e-01	 19	 
BFE_318	 2	 30	 8	 0	 0	 1.050904e+01	 2118.jpg	 u	 3.417083e-01	 53	 
BFE_318	 2	 38	 9	 0	 1	 1.191053e+01	 2213.jpg	 i	 3.002106e-01	 44	 
BFE_318	 2	 24	 10	 0	 1	 1.326213e+01	 2102.jpg	 i	 3.325916e-01	 55	 
BFE_318	 2	 4	 11	 0	 1	 1.464692e+01	 1111.jpg	 i	 3.077995e-01	 22	 
BFE_318	 2	 36	 12	 0	 1	 1.599848e+01	 2208.jpg	 i	 3.002584e-01	 77	 
BFE_318	 2	 25	 13	 0	 0	 1.734995e+01	 2103.jpg	 u	 3.967592e-01	 50	 
BFE_318	 2	 23	 14	 0	 0	 1.880161e+01	 2101.jpg	 u	 3.131056e-01	 52	 
BFE_318	 2	 35	 15	 0	 1	 2.016981e+01	 2206.jpg	 i	 4.091103e-02	 41	 
BFE_318	 2	 2	 16	 0	 0	 2.125438e+01	 1104.jpg	 u	 2.203290e-01	 37	 
BFE_318	 2	 29	 17	 1	 1	 2.252248e+01	 2109.jpg	 i	 2.722481e-01	 51	 
BFE_318	 2	 28	 18	 1	 0	 2.387404e+01	 2106.jpg	 u	 2.166952e-01	 48	 
BFE_318	 2	 26	 19	 0	 1	 2.514204e+01	 2104.jpg	 i	 3.326833e-01	 78	 
BFE_318	 2	 3	 20	 0	 1	 2.652691e+01	 1110.jpg	 i	 2.438061e-01	 15	 
BFE_318	 2	 18	 21	 1	 1	 2.782834e+01	 1215.jpg	 i	 3.024079e-01	 14	 
BFE_318	 2	 33	 22	 1	 0	 2.917996e+01	 2201.jpg	 u	 4.387422e-01	 57	 
BFE_318	 2	 11	 23	 0	 1	 3.066498e+01	 1207.jpg	 i	 2.257442e-01	 20	 
BFE_318	 2	 9	 24	 0	 0	 3.194964e+01	 1121.jpg	 u	 1.330944e-01	 7	 
BFE_318	 2	 17	 25	 0	 1	 3.313437e+01	 1214.jpg	 i	 7.635516e-02	 3	 
BFE_318	 2	 5	 26	 0	 0	 3.425226e+01	 1113.jpg	 u	 1.984555e-01	 12	 
BFE_318	 2	 34	 27	 1	 1	 3.550365e+01	 2205.jpg	 i	 2.110650e-01	 54	 
BFE_318	 2	 31	 28	 0	 0	 3.677174e+01	 2120.jpg	 u	 9.497897e-02	 43	 
BFE_318	 2	 12	 29	 0	 1	 3.792301e+01	 1208.jpg	 i	 1.277118e-01	 4	 
BFE_318	 2	 7	 30	 1	 0	 3.910772e+01	 1116.jpg	 u	 2.790191e-01	 8	 
BFE_318	 2	 27	 31	 1	 1	 4.044255e+01	 2105.jpg	 i	 2.721847e-01	 49	 
BFE_318	 2	 6	 32	 0	 0	 4.176074e+01	 1115.jpg	 u	 2.259658e-01	 13	 
BFE_318	 2	 19	 33	 1	 1	 4.304550e+01	 1216.jpg	 i	 2.292369e-01	 9	 
BFE_318	 2	 40	 34	 0	 0	 4.433021e+01	 2219.jpg	 u	 2.964973e-01	 42	 
BFE_318	 2	 32	 35	 0	 1	 4.568174e+01	 2121.jpg	 i	 1.530005e-01	 47	 
BFE_318	 2	 8	 36	 0	 0	 4.688321e+01	 1120.jpg	 u	 2.350624e-02	 21	 
BFE_318	 2	 20	 37	 0	 1	 4.795097e+01	 1217.jpg	 i	 2.837485e-01	 39	 
BFE_318	 2	 37	 38	 0	 1	 4.928574e+01	 2212.jpg	 i	 4.129694e-01	 58	 
BFE_318	 2	 14	 39	 0	 0	 5.075701e+01	 1210.jpg	 u	 -1.029835e-02	 40	 
BFE_318	 2	 22	 40	 1	 1	 5.180532e+01	 1219.jpg	 i	 1.174152e-01	 17	 
