subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_357	 1	 21	 1	 0	 0	 3.028369e-02	 1218.jpg	 i	 3.304787e+00	 17	 
BFE_357	 1	 1	 2	 0	 1	 4.385223e+00	 1101.jpg	 u	 2.013862e+00	 4	 
BFE_357	 1	 20	 3	 1	 1	 7.455315e+00	 1217.jpg	 u	 1.671755e+00	 7	 
BFE_357	 1	 5	 4	 0	 0	 1.017497e+01	 1110.jpg	 i	 1.608096e+00	 8	 
BFE_357	 1	 27	 5	 1	 1	 1.282791e+01	 2110.jpg	 u	 2.035168e+00	 47	 
BFE_357	 1	 13	 6	 1	 1	 1.591478e+01	 1204.jpg	 u	 2.540295e+00	 18	 
BFE_357	 1	 32	 7	 0	 1	 1.950214e+01	 2119.jpg	 u	 4.528929e+00	 77	 
BFE_357	 1	 16	 8	 0	 1	 2.507497e+01	 1211.jpg	 u	 1.540109e+00	 14	 
BFE_357	 1	 22	 9	 1	 1	 2.766125e+01	 1219.jpg	 u	 4.465849e+00	 10	 
BFE_357	 1	 40	 10	 0	 0	 3.318418e+01	 2219.jpg	 i	 1.902893e+00	 48	 
BFE_357	 1	 9	 11	 1	 0	 3.613752e+01	 1115.jpg	 i	 6.773562e+00	 15	 
BFE_357	 1	 39	 12	 0	 1	 4.396286e+01	 2217.jpg	 u	 4.004214e+00	 54	 
BFE_357	 1	 3	 13	 0	 1	 4.901847e+01	 1106.jpg	 u	 2.356600e+00	 9	 
BFE_357	 1	 34	 14	 0	 0	 5.242233e+01	 2121.jpg	 i	 4.440734e+00	 43	 
BFE_357	 1	 17	 15	 0	 0	 5.791182e+01	 1212.jpg	 i	 5.743248e+00	 39	 
BFE_357	 1	 24	 16	 0	 0	 6.470280e+01	 2102.jpg	 i	 2.232280e+00	 44	 
BFE_357	 1	 29	 17	 0	 0	 6.798977e+01	 2112.jpg	 i	 2.225342e+00	 78	 
BFE_357	 1	 35	 18	 0	 0	 7.126014e+01	 2206.jpg	 i	 3.850930e+00	 42	 
BFE_357	 1	 12	 19	 0	 0	 7.616554e+01	 1202.jpg	 i	 1.833529e+00	 40	 
BFE_357	 1	 38	 20	 0	 1	 7.905218e+01	 2216.jpg	 u	 9.708883e-01	 49	 
BFE_357	 1	 18	 21	 1	 0	 8.107110e+01	 1213.jpg	 i	 4.095985e+00	 13	 
BFE_357	 1	 14	 22	 0	 0	 8.621013e+01	 1206.jpg	 i	 3.228940e+00	 19	 
BFE_357	 1	 28	 23	 1	 0	 9.049834e+01	 2111.jpg	 i	 2.612746e+00	 50	 
BFE_357	 1	 31	 24	 0	 1	 9.416913e+01	 2116.jpg	 u	 1.869939e+00	 57	 
BFE_357	 1	 8	 25	 0	 1	 9.708907e+01	 1113.jpg	 u	 1.534025e+00	 11	 
BFE_357	 1	 7	 26	 0	 1	 9.967521e+01	 1112.jpg	 u	 1.411866e+00	 37	 
BFE_357	 1	 25	 27	 0	 0	 1.021447e+02	 2106.jpg	 i	 6.063627e-01	 41	 
BFE_357	 1	 36	 28	 1	 0	 1.037965e+02	 2207.jpg	 i	 1.826545e+00	 52	 
BFE_357	 1	 6	 29	 0	 1	 1.066664e+02	 1111.jpg	 u	 1.460647e+00	 21	 
BFE_357	 1	 19	 30	 1	 0	 1.091861e+02	 1216.jpg	 i	 1.852997e+00	 12	 
BFE_357	 1	 15	 31	 0	 1	 1.120891e+02	 1209.jpg	 u	 3.989952e+00	 22	 
BFE_357	 1	 33	 32	 1	 1	 1.171281e+02	 2120.jpg	 u	 1.934920e+00	 53	 
BFE_357	 1	 4	 33	 0	 1	 1.201148e+02	 1108.jpg	 u	 4.420270e+00	 16	 
BFE_357	 1	 10	 34	 0	 0	 1.255877e+02	 1116.jpg	 i	 9.073779e-01	 20	 
BFE_357	 1	 37	 35	 1	 1	 1.275398e+02	 2213.jpg	 u	 2.355273e+00	 58	 
BFE_357	 1	 26	 36	 1	 1	 1.309436e+02	 2109.jpg	 u	 3.655422e+00	 55	 
BFE_357	 1	 23	 37	 0	 1	 1.356488e+02	 2101.jpg	 u	 1.422269e+00	 56	 
BFE_357	 1	 11	 38	 0	 0	 1.381183e+02	 1117.jpg	 i	 1.152772e+00	 38	 
BFE_357	 1	 2	 39	 0	 0	 1.403209e+02	 1103.jpg	 i	 2.182222e+00	 3	 
BFE_357	 1	 30	 40	 0	 1	 1.435577e+02	 2114.jpg	 u	 1.889338e+00	 51	 
