subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_315	 1	 9	 1	 0	 0	 3.009657e-02	 1120.jpg	 i	 2.332737e+00	 19	 
BFE_315	 1	 37	 2	 0	 0	 3.417246e+00	 2213.jpg	 i	 1.329584e+00	 51	 
BFE_315	 1	 19	 3	 0	 1	 5.803239e+00	 1213.jpg	 u	 3.751592e+00	 3	 
BFE_315	 1	 5	 4	 1	 1	 1.060861e+01	 1114.jpg	 u	 1.410217e+00	 15	 
BFE_315	 1	 26	 5	 0	 0	 1.307805e+01	 2112.jpg	 i	 9.167917e-01	 77	 
BFE_315	 1	 23	 6	 1	 1	 1.504695e+01	 2103.jpg	 u	 1.635874e+00	 53	 
BFE_315	 1	 35	 7	 0	 0	 1.773323e+01	 2209.jpg	 i	 1.069613e+00	 42	 
BFE_315	 1	 10	 8	 1	 1	 1.985232e+01	 1121.jpg	 u	 3.318510e+00	 10	 
BFE_315	 1	 17	 9	 0	 0	 2.422401e+01	 1210.jpg	 i	 1.154823e+00	 20	 
BFE_315	 1	 24	 10	 1	 0	 2.642631e+01	 2106.jpg	 i	 1.032520e+00	 55	 
BFE_315	 1	 30	 11	 0	 0	 2.851201e+01	 2201.jpg	 i	 9.868336e-01	 44	 
BFE_315	 1	 25	 12	 1	 0	 3.054769e+01	 2111.jpg	 i	 1.031136e+00	 47	 
BFE_315	 1	 40	 13	 0	 0	 3.263326e+01	 2218.jpg	 i	 1.225569e+00	 48	 
BFE_315	 1	 27	 14	 1	 1	 3.491917e+01	 2115.jpg	 u	 2.155659e+00	 58	 
BFE_315	 1	 20	 15	 1	 1	 3.812280e+01	 1214.jpg	 u	 1.544027e+00	 18	 
BFE_315	 1	 39	 16	 1	 1	 4.072835e+01	 2215.jpg	 u	 1.466481e+00	 50	 
BFE_315	 1	 31	 17	 0	 0	 4.324519e+01	 2204.jpg	 i	 1.405641e+00	 49	 
BFE_315	 1	 21	 18	 0	 0	 4.569798e+01	 1215.jpg	 i	 2.040848e+00	 8	 
BFE_315	 1	 3	 19	 0	 0	 4.878477e+01	 1109.jpg	 i	 1.890061e+00	 16	 
BFE_315	 1	 14	 20	 0	 1	 5.172143e+01	 1206.jpg	 u	 2.953412e+00	 22	 
BFE_315	 1	 34	 21	 0	 0	 5.572586e+01	 2208.jpg	 i	 9.889539e-01	 54	 
BFE_315	 1	 1	 22	 0	 1	 5.776150e+01	 1103.jpg	 u	 9.053262e-01	 11	 
BFE_315	 1	 2	 23	 0	 0	 5.971379e+01	 1108.jpg	 i	 8.970415e-01	 37	 
BFE_315	 1	 6	 24	 0	 1	 6.166592e+01	 1115.jpg	 u	 2.648911e+00	 14	 
BFE_315	 1	 32	 25	 1	 1	 6.536997e+01	 2205.jpg	 u	 1.264855e+00	 52	 
BFE_315	 1	 22	 26	 1	 1	 6.768925e+01	 1217.jpg	 u	 1.801614e+00	 12	 
BFE_315	 1	 4	 27	 0	 0	 7.054243e+01	 1112.jpg	 i	 8.924024e-01	 38	 
BFE_315	 1	 36	 28	 0	 0	 7.249460e+01	 2212.jpg	 i	 9.002292e-01	 78	 
BFE_315	 1	 15	 29	 0	 0	 7.444690e+01	 1208.jpg	 i	 4.115930e+00	 17	 
BFE_315	 1	 29	 30	 0	 0	 7.961925e+01	 2121.jpg	 i	 3.591593e+00	 41	 
BFE_315	 1	 8	 31	 0	 0	 8.425780e+01	 1119.jpg	 i	 2.001033e+00	 40	 
BFE_315	 1	 11	 32	 0	 0	 8.731123e+01	 1202.jpg	 i	 7.236219e-01	 21	 
BFE_315	 1	 16	 33	 0	 0	 8.908000e+01	 1209.jpg	 i	 1.282830e+00	 9	 
BFE_315	 1	 12	 34	 1	 0	 9.141594e+01	 1204.jpg	 i	 1.226889e+00	 7	 
BFE_315	 1	 18	 35	 0	 0	 9.370167e+01	 1211.jpg	 i	 1.413164e+00	 4	 
BFE_315	 1	 38	 36	 0	 1	 9.617113e+01	 2214.jpg	 u	 2.055713e+00	 43	 
BFE_315	 1	 7	 37	 0	 0	 9.927467e+01	 1118.jpg	 i	 1.072157e+00	 39	 
BFE_315	 1	 13	 38	 1	 1	 1.013937e+02	 1205.jpg	 u	 1.953181e+00	 13	 
BFE_315	 1	 28	 39	 0	 0	 1.043971e+02	 2116.jpg	 i	 2.797732e+00	 57	 
BFE_315	 1	 33	 40	 0	 0	 1.082514e+02	 2206.jpg	 i	 2.567432e+00	 56	 
