Subject	 StimName	 StimNum	 Rank	 Wins	 Loses	 Total
BFE_314	2101.jpg	1	4.266180e-01	2	5	7
BFE_314	2102.jpg	2	5.654860e-01	4	3	7
BFE_314	2103.jpg	3	5.400168e-01	4	3	7
BFE_314	2104.jpg	4	7.055185e-01	6	1	7
BFE_314	2105.jpg	5	5.291954e-01	4	3	7
BFE_314	2106.jpg	6	7.836956e-01	6	1	7
BFE_314	2107.jpg	7	5.491890e-01	4	3	7
BFE_314	2108.jpg	8	1.409018e-01	0	7	7
BFE_314	2109.jpg	9	5.949907e-01	4	3	7
BFE_314	2110.jpg	10	7.662322e-01	6	1	7
BFE_314	2111.jpg	11	5.601786e-01	5	2	7
BFE_314	2112.jpg	12	4.711810e-01	3	4	7
BFE_314	2113.jpg	13	8.229518e-01	7	0	7
BFE_314	2114.jpg	14	4.968833e-01	4	3	7
BFE_314	2115.jpg	15	6.447005e-01	5	2	7
BFE_314	2116.jpg	16	3.424196e-01	1	6	7
BFE_314	2117.jpg	17	4.326462e-01	2	5	7
BFE_314	2118.jpg	18	2.129797e-01	1	6	7
BFE_314	2119.jpg	19	5.131930e-01	3	4	7
BFE_314	2120.jpg	20	6.072945e-01	6	1	7
BFE_314	2121.jpg	21	6.759871e-01	5	2	7
BFE_314	2201.jpg	22	6.150888e-01	5	2	7
BFE_314	2202.jpg	23	3.834302e-01	3	4	7
BFE_314	2203.jpg	24	1.699075e-01	0	7	7
BFE_314	2204.jpg	25	3.643293e-01	2	5	7
BFE_314	2205.jpg	26	7.381461e-01	6	1	7
BFE_314	2206.jpg	27	6.863176e-01	6	1	7
BFE_314	2207.jpg	28	2.441161e-01	1	6	7
BFE_314	2208.jpg	29	2.475949e-01	1	6	7
BFE_314	2209.jpg	30	5.252623e-01	4	3	7
BFE_314	2210.jpg	31	1.447739e-01	0	7	7
BFE_314	2211.jpg	32	3.652785e-01	2	5	7
BFE_314	2212.jpg	33	4.815375e-01	3	4	7
BFE_314	2213.jpg	34	8.535781e-01	7	0	7
BFE_314	2214.jpg	35	2.315697e-01	1	6	7
BFE_314	2215.jpg	36	3.204141e-01	2	5	7
BFE_314	2216.jpg	37	8.265993e-01	7	0	7
BFE_314	2217.jpg	38	4.371964e-01	2	5	7
BFE_314	2218.jpg	39	1.990306e-01	0	7	7
BFE_314	2219.jpg	40	7.835700e-01	6	1	7
