subjectID	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
BFE_343	1	5.309303e-01	1211.jpg	2116.jpg	32	56	u	0	1.113460e+03
BFE_343	2	3.517245e+00	2107.jpg	2101.jpg	47	41	i	0	1.111158e+03
BFE_343	3	6.520957e+00	2214.jpg	1217.jpg	75	38	i	0	1.235431e+03
BFE_343	4	9.524376e+00	2109.jpg	1106.jpg	49	6	i	0	1.160048e+03
BFE_343	5	1.252770e+01	2115.jpg	1205.jpg	55	26	i	0	8.367053e+02
BFE_343	6	1.553108e+01	1102.jpg	1219.jpg	2	40	u	0	1.817321e+03
BFE_343	7	1.851744e+01	1116.jpg	2115.jpg	16	55	u	0	1.334957e+03
BFE_343	8	2.152112e+01	2218.jpg	2108.jpg	79	48	u	0	1.539285e+03
BFE_343	9	2.452452e+01	2217.jpg	2108.jpg	78	48	u	0	1.095884e+03
BFE_343	10	2.752790e+01	1219.jpg	1208.jpg	40	29	i	0	1.228501e+03
BFE_343	11	3.053133e+01	1109.jpg	2219.jpg	9	80	u	0	1.073082e+03
BFE_343	12	3.351792e+01	1201.jpg	1219.jpg	22	40	i	0	1.358481e+03
BFE_343	13	3.652135e+01	1212.jpg	2110.jpg	33	50	u	0	9.230629e+02
BFE_343	14	3.952469e+01	2116.jpg	2106.jpg	56	46	i	0	1.895722e+03
BFE_343	15	4.252812e+01	2116.jpg	1203.jpg	56	24	i	0	1.044294e+03
BFE_343	16	4.553141e+01	1217.jpg	1204.jpg	38	25	i	0	1.073011e+03
BFE_343	17	4.851811e+01	1114.jpg	2114.jpg	14	54	u	0	1.198298e+03
BFE_343	18	5.152147e+01	2102.jpg	2105.jpg	42	45	u	0	1.674925e+03
BFE_343	19	5.452489e+01	2110.jpg	2201.jpg	50	62	i	0	1.199512e+03
BFE_343	20	5.752823e+01	1115.jpg	2115.jpg	15	55	u	0	7.962118e+02
BFE_343	21	6.053158e+01	1212.jpg	1118.jpg	33	18	u	0	1.032834e+03
BFE_343	22	6.351825e+01	1219.jpg	1110.jpg	40	10	u	0	9.101546e+02
BFE_343	23	6.652169e+01	2110.jpg	2117.jpg	50	57	i	0	1.066721e+03
BFE_343	24	6.952506e+01	1117.jpg	2215.jpg	17	76	u	0	6.473468e+02
BFE_343	25	7.252844e+01	1111.jpg	1112.jpg	11	12	u	0	5.719723e+02
BFE_343	26	7.553177e+01	1103.jpg	2106.jpg	3	46	u	0	8.886500e+02
BFE_343	27	7.851841e+01	1217.jpg	1111.jpg	38	11	u	0	1.046000e+03
BFE_343	28	8.152181e+01	2119.jpg	1210.jpg	59	31	i	0	5.305958e+02
BFE_343	29	8.452521e+01	2217.jpg	2204.jpg	78	65	u	0	6.151903e+02
BFE_343	30	8.752853e+01	1106.jpg	2104.jpg	6	44	u	0	7.318789e+02
BFE_343	31	9.053196e+01	2120.jpg	1204.jpg	60	25	i	0	4.644457e+02
BFE_343	32	9.351862e+01	1202.jpg	1207.jpg	23	28	i	0	1.069788e+03
