subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_353	 1	 30	 1	 1	 1	 3.028098e-02	 2113.jpg	 u	 4.740809e+00	 47	 
BFE_353	 1	 39	 2	 0	 0	 5.820030e+00	 2216.jpg	 i	 1.087033e+00	 42	 
BFE_353	 1	 32	 3	 0	 0	 7.955763e+00	 2201.jpg	 i	 1.439281e+00	 48	 
BFE_353	 1	 37	 4	 0	 0	 1.044183e+01	 2214.jpg	 i	 8.172089e-01	 51	 
BFE_353	 1	 26	 5	 0	 0	 1.231057e+01	 2105.jpg	 i	 6.604727e-01	 43	 
BFE_353	 1	 40	 6	 0	 0	 1.402922e+01	 2219.jpg	 i	 7.338144e-01	 49	 
BFE_353	 1	 13	 7	 0	 0	 1.581450e+01	 1203.jpg	 i	 6.525441e-01	 39	 
BFE_353	 1	 14	 8	 1	 1	 1.751653e+01	 1205.jpg	 u	 9.905259e-01	 10	 
BFE_353	 1	 3	 9	 0	 0	 1.955208e+01	 1106.jpg	 i	 6.349618e-01	 38	 
BFE_353	 1	 10	 10	 1	 1	 2.123736e+01	 1117.jpg	 u	 7.096805e-01	 13	 
BFE_353	 1	 35	 11	 1	 1	 2.300596e+01	 2206.jpg	 u	 1.165097e+00	 58	 
BFE_353	 1	 4	 12	 0	 0	 2.522504e+01	 1107.jpg	 i	 5.860154e-01	 8	 
BFE_353	 1	 6	 13	 0	 0	 2.686021e+01	 1111.jpg	 i	 7.188323e-01	 37	 
BFE_353	 1	 5	 14	 0	 0	 2.862884e+01	 1109.jpg	 i	 6.382048e-01	 19	 
BFE_353	 1	 31	 15	 0	 0	 3.031411e+01	 2121.jpg	 i	 8.649331e-01	 54	 
BFE_353	 1	 29	 16	 1	 1	 3.223289e+01	 2111.jpg	 u	 9.381426e-01	 53	 
BFE_353	 1	 17	 17	 0	 0	 3.421846e+01	 1210.jpg	 i	 6.166001e-01	 21	 
BFE_353	 1	 2	 18	 0	 0	 3.588697e+01	 1104.jpg	 i	 5.800765e-01	 20	 
BFE_353	 1	 25	 19	 0	 0	 3.752224e+01	 2103.jpg	 i	 6.008076e-01	 41	 
BFE_353	 1	 23	 20	 0	 0	 3.917401e+01	 2101.jpg	 i	 6.210238e-01	 77	 
BFE_353	 1	 20	 21	 0	 0	 4.084273e+01	 1216.jpg	 i	 6.243280e-01	 4	 
BFE_353	 1	 11	 22	 1	 1	 4.251115e+01	 1119.jpg	 u	 1.283939e+00	 18	 
BFE_353	 1	 34	 23	 1	 1	 4.484708e+01	 2205.jpg	 u	 6.519620e-01	 52	 
BFE_353	 1	 24	 24	 0	 0	 4.654906e+01	 2102.jpg	 i	 6.460010e-01	 78	 
BFE_353	 1	 7	 25	 0	 0	 4.825087e+01	 1112.jpg	 i	 6.881757e-01	 40	 
BFE_353	 1	 21	 26	 0	 0	 4.998633e+01	 1217.jpg	 i	 6.247149e-01	 3	 
BFE_353	 1	 28	 27	 0	 0	 5.165480e+01	 2110.jpg	 i	 5.562442e-01	 44	 
BFE_353	 1	 38	 28	 0	 0	 5.325652e+01	 2215.jpg	 i	 5.385224e-01	 57	 
BFE_353	 1	 8	 29	 1	 1	 5.484164e+01	 1113.jpg	 u	 8.974009e-01	 15	 
BFE_353	 1	 16	 30	 1	 1	 5.679383e+01	 1208.jpg	 u	 6.812152e-01	 12	 
BFE_353	 1	 18	 31	 0	 0	 5.852910e+01	 1213.jpg	 i	 6.019487e-01	 11	 
BFE_353	 1	 19	 32	 0	 0	 6.018097e+01	 1214.jpg	 i	 8.460945e-01	 22	 
BFE_353	 1	 1	 33	 0	 0	 6.208304e+01	 1103.jpg	 i	 7.840279e-01	 16	 
BFE_353	 1	 27	 34	 0	 0	 6.391848e+01	 2106.jpg	 i	 4.285644e-01	 56	 
BFE_353	 1	 36	 35	 1	 1	 6.540356e+01	 2211.jpg	 u	 1.207488e+00	 50	 
BFE_353	 1	 12	 36	 1	 1	 6.765595e+01	 1121.jpg	 u	 8.910866e-01	 7	 
BFE_353	 1	 33	 37	 1	 1	 6.959166e+01	 2202.jpg	 u	 1.427420e+00	 55	 
BFE_353	 1	 22	 38	 0	 0	 7.207759e+01	 1219.jpg	 i	 7.015036e-01	 14	 
BFE_353	 1	 9	 39	 0	 0	 7.382955e+01	 1115.jpg	 i	 5.575022e-01	 9	 
BFE_353	 1	 15	 40	 0	 0	 7.544801e+01	 1206.jpg	 i	 7.710151e-01	 17	 
