Subject	 StimName	 StimNum	 Rank	 Wins	 Loses	 Total
BMI_bff_351	1101.jpg	1	4.993998e-01	3	4	7
BMI_bff_351	1102.jpg	2	7.092198e-01	6	1	7
BMI_bff_351	1103.jpg	3	8.338059e-01	7	0	7
BMI_bff_351	1104.jpg	4	1.645699e-01	0	7	7
BMI_bff_351	1105.jpg	5	5.593767e-01	3	4	7
BMI_bff_351	1106.jpg	6	6.694275e-01	6	1	7
BMI_bff_351	1107.jpg	7	3.039240e-01	1	6	7
BMI_bff_351	1108.jpg	8	8.487119e-02	0	7	7
BMI_bff_351	1109.jpg	9	4.930541e-01	3	4	7
BMI_bff_351	1110.jpg	10	2.256321e-01	0	7	7
BMI_bff_351	1111.jpg	11	5.044970e-01	4	3	7
BMI_bff_351	1112.jpg	12	2.223877e-01	0	7	7
BMI_bff_351	1113.jpg	13	8.137572e-01	7	0	7
BMI_bff_351	1114.jpg	14	6.931794e-01	6	1	7
BMI_bff_351	1115.jpg	15	7.287055e-01	6	1	7
BMI_bff_351	1116.jpg	16	7.600046e-01	5	2	7
BMI_bff_351	1117.jpg	17	2.477492e-01	1	5	6
BMI_bff_351	1118.jpg	18	4.133021e-01	2	5	7
BMI_bff_351	1119.jpg	19	5.779626e-01	5	2	7
BMI_bff_351	1120.jpg	20	3.109181e-01	2	5	7
BMI_bff_351	1121.jpg	21	8.392091e-01	7	0	7
BMI_bff_351	1201.jpg	22	9.435694e-01	7	0	7
BMI_bff_351	1202.jpg	23	3.076405e-01	2	5	7
BMI_bff_351	1203.jpg	24	2.974814e-01	2	5	7
BMI_bff_351	1204.jpg	25	3.297564e-01	2	5	7
BMI_bff_351	1205.jpg	26	7.729779e-01	6	1	7
BMI_bff_351	1206.jpg	27	7.569390e-01	5	2	7
BMI_bff_351	1207.jpg	28	1.362828e-01	0	7	7
BMI_bff_351	1208.jpg	29	4.395781e-01	3	4	7
BMI_bff_351	1209.jpg	30	5.412410e-01	3	3	6
BMI_bff_351	1210.jpg	31	5.084406e-01	4	3	7
BMI_bff_351	1211.jpg	32	6.094540e-01	5	2	7
BMI_bff_351	1212.jpg	33	2.073013e-01	1	6	7
BMI_bff_351	1213.jpg	34	4.130015e-01	3	4	7
BMI_bff_351	1214.jpg	35	6.252777e-01	4	2	6
BMI_bff_351	1215.jpg	36	6.404909e-01	5	2	7
BMI_bff_351	1216.jpg	37	3.959749e-01	2	5	7
BMI_bff_351	1217.jpg	38	3.910147e-01	2	4	6
BMI_bff_351	1218.jpg	39	5.155504e-01	4	3	7
BMI_bff_351	1219.jpg	40	5.130742e-01	4	3	7
