subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_348	 2	 4	 1	 0	 0	 3.031064e-02	 1113.jpg	 u	 3.052117e+00	 38	 
BFE_348	 2	 16	 2	 1	 1	 4.134888e+00	 1212.jpg	 i	 1.059567e+00	 11	 
BFE_348	 2	 2	 3	 0	 0	 6.253906e+00	 1105.jpg	 u	 2.564541e+00	 20	 
BFE_348	 2	 20	 4	 0	 1	 9.874596e+00	 1217.jpg	 i	 8.878296e-01	 3	 
BFE_348	 2	 19	 5	 0	 1	 1.181015e+01	 1215.jpg	 i	 1.832296e+00	 7	 
BFE_348	 2	 29	 6	 1	 1	 1.469676e+01	 2205.jpg	 i	 9.856711e-01	 51	 
BFE_348	 2	 27	 7	 0	 1	 1.673224e+01	 2203.jpg	 i	 9.182151e-01	 42	 
BFE_348	 2	 12	 8	 0	 1	 1.870113e+01	 1207.jpg	 i	 1.669344e+00	 21	 
BFE_348	 2	 14	 9	 1	 0	 2.142086e+01	 1210.jpg	 u	 8.135705e-01	 14	 
BFE_348	 2	 38	 10	 0	 1	 2.328962e+01	 2215.jpg	 i	 7.768610e-01	 50	 
BFE_348	 2	 37	 11	 1	 1	 2.512503e+01	 2214.jpg	 i	 8.054021e-01	 49	 
BFE_348	 2	 1	 12	 0	 1	 2.697705e+01	 1104.jpg	 i	 7.454024e-01	 37	 
BFE_348	 2	 17	 13	 0	 1	 2.877909e+01	 1213.jpg	 i	 1.335340e+00	 13	 
BFE_348	 2	 39	 14	 1	 1	 3.116508e+01	 2217.jpg	 i	 1.045354e+00	 48	 
BFE_348	 2	 8	 15	 1	 1	 3.326748e+01	 1201.jpg	 i	 9.429558e-01	 9	 
BFE_348	 2	 10	 16	 0	 1	 3.525310e+01	 1204.jpg	 i	 1.093332e+00	 10	 
BFE_348	 2	 7	 17	 0	 0	 3.740544e+01	 1121.jpg	 u	 8.769858e-01	 39	 
BFE_348	 2	 24	 18	 0	 0	 3.934091e+01	 2116.jpg	 u	 6.775221e-01	 77	 
BFE_348	 2	 21	 19	 1	 0	 4.107634e+01	 1218.jpg	 u	 6.700946e-01	 17	 
BFE_348	 2	 6	 20	 0	 0	 4.279479e+01	 1117.jpg	 u	 9.836416e-01	 19	 
BFE_348	 2	 32	 21	 0	 1	 4.483048e+01	 2208.jpg	 i	 7.719348e-01	 53	 
BFE_348	 2	 28	 22	 0	 1	 4.664913e+01	 2204.jpg	 i	 5.773033e-01	 55	 
BFE_348	 2	 13	 23	 0	 1	 4.828429e+01	 1209.jpg	 i	 4.861413e-01	 18	 
BFE_348	 2	 30	 24	 1	 1	 4.981935e+01	 2206.jpg	 i	 5.510871e-01	 56	 
BFE_348	 2	 40	 25	 0	 0	 5.142113e+01	 2218.jpg	 u	 8.533053e-01	 41	 
BFE_348	 2	 25	 26	 0	 1	 5.332341e+01	 2201.jpg	 i	 6.310147e-01	 43	 
BFE_348	 2	 9	 27	 0	 1	 5.500850e+01	 1203.jpg	 i	 7.699212e-01	 12	 
BFE_348	 2	 34	 28	 1	 0	 5.682720e+01	 2210.jpg	 u	 1.015218e+00	 57	 
BFE_348	 2	 23	 29	 0	 0	 5.889616e+01	 2112.jpg	 u	 9.542672e-01	 78	 
BFE_348	 2	 5	 30	 0	 0	 6.089841e+01	 1114.jpg	 u	 6.880194e-01	 22	 
BFE_348	 2	 18	 31	 0	 0	 6.263372e+01	 1214.jpg	 u	 5.527418e-01	 4	 
BFE_348	 2	 22	 32	 1	 0	 6.425215e+01	 1219.jpg	 u	 4.783058e-01	 8	 
BFE_348	 2	 15	 33	 1	 1	 6.578726e+01	 1211.jpg	 i	 5.271707e-01	 16	 
BFE_348	 2	 26	 34	 0	 1	 6.737242e+01	 2202.jpg	 i	 4.620076e-01	 52	 
BFE_348	 2	 3	 35	 0	 0	 6.890747e+01	 1107.jpg	 u	 9.109824e-01	 40	 
BFE_348	 2	 35	 36	 0	 1	 7.087634e+01	 2211.jpg	 i	 7.580859e-01	 47	 
BFE_348	 2	 11	 37	 0	 1	 7.267836e+01	 1206.jpg	 i	 1.212073e+00	 15	 
BFE_348	 2	 33	 38	 1	 1	 7.494758e+01	 2209.jpg	 i	 5.668447e-01	 54	 
BFE_348	 2	 31	 39	 0	 1	 7.658268e+01	 2207.jpg	 i	 6.677678e-01	 44	 
BFE_348	 2	 36	 40	 0	 0	 7.830123e+01	 2213.jpg	 u	 8.131970e-01	 58	 
