subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BMI_bff_350	 2	 18	 1	 1	 1	 3.112886e-02	 1213.jpg	 i	 2.253448e+00	 17	 
BMI_bff_350	 2	 27	 2	 0	 0	 3.334768e+00	 2115.jpg	 u	 1.637855e+00	 52	 
BMI_bff_350	 2	 23	 3	 0	 0	 6.021160e+00	 2105.jpg	 u	 9.514034e-01	 55	 
BMI_bff_350	 2	 25	 4	 0	 0	 8.023380e+00	 2111.jpg	 u	 1.877180e+00	 41	 
BMI_bff_350	 2	 3	 5	 0	 0	 1.096006e+01	 1103.jpg	 u	 1.028500e+00	 7	 
BMI_bff_350	 2	 19	 6	 0	 0	 1.304569e+01	 1215.jpg	 u	 9.348655e-01	 12	 
BMI_bff_350	 2	 37	 7	 1	 1	 1.503128e+01	 2212.jpg	 i	 9.252791e-01	 56	 
BMI_bff_350	 2	 11	 8	 0	 0	 1.701681e+01	 1120.jpg	 u	 1.019777e+00	 3	 
BMI_bff_350	 2	 32	 9	 0	 0	 1.908576e+01	 2205.jpg	 u	 1.174797e+00	 47	 
BMI_bff_350	 2	 10	 10	 0	 0	 2.130501e+01	 1118.jpg	 u	 7.715498e-01	 20	 
BMI_bff_350	 2	 22	 11	 0	 0	 2.312371e+01	 1219.jpg	 u	 1.104854e+00	 4	 
BMI_bff_350	 2	 34	 12	 1	 1	 2.527606e+01	 2209.jpg	 i	 1.168502e+00	 51	 
BMI_bff_350	 2	 26	 13	 0	 0	 2.749521e+01	 2114.jpg	 u	 9.173517e-01	 43	 
BMI_bff_350	 2	 6	 14	 0	 0	 2.946423e+01	 1110.jpg	 u	 7.723286e-01	 38	 
BMI_bff_350	 2	 36	 15	 1	 1	 3.128298e+01	 2211.jpg	 i	 1.281581e+00	 48	 
BMI_bff_350	 2	 9	 16	 0	 0	 3.361883e+01	 1116.jpg	 u	 1.689731e+00	 15	 
BMI_bff_350	 2	 1	 17	 0	 0	 3.635520e+01	 1101.jpg	 u	 9.693599e-01	 39	 
BMI_bff_350	 2	 40	 18	 0	 0	 3.837412e+01	 2218.jpg	 u	 6.704422e-01	 53	 
BMI_bff_350	 2	 12	 19	 0	 0	 4.009271e+01	 1201.jpg	 u	 1.023853e+00	 10	 
BMI_bff_350	 2	 30	 20	 0	 0	 4.216163e+01	 2121.jpg	 u	 2.218927e+00	 50	 
BMI_bff_350	 2	 39	 21	 0	 0	 4.543203e+01	 2214.jpg	 u	 1.556534e+00	 42	 
BMI_bff_350	 2	 15	 22	 0	 0	 4.803489e+01	 1208.jpg	 u	 7.136730e-01	 19	 
BMI_bff_350	 2	 14	 23	 0	 0	 4.980353e+01	 1203.jpg	 u	 8.490297e-01	 21	 
BMI_bff_350	 2	 28	 24	 1	 1	 5.170584e+01	 2116.jpg	 i	 2.170738e+00	 49	 
BMI_bff_350	 2	 17	 25	 0	 0	 5.492597e+01	 1211.jpg	 u	 1.174594e+00	 22	 
BMI_bff_350	 2	 8	 26	 0	 0	 5.714516e+01	 1114.jpg	 u	 1.019409e+00	 13	 
BMI_bff_350	 2	 38	 27	 1	 1	 5.921413e+01	 2213.jpg	 i	 1.134436e+00	 54	 
BMI_bff_350	 2	 35	 28	 1	 1	 6.139991e+01	 2210.jpg	 i	 9.726519e-01	 57	 
BMI_bff_350	 2	 31	 29	 0	 0	 6.341886e+01	 2202.jpg	 u	 1.121684e+00	 44	 
BMI_bff_350	 2	 7	 30	 1	 1	 6.558795e+01	 1113.jpg	 i	 8.486095e-01	 11	 
BMI_bff_350	 2	 29	 31	 0	 0	 6.749017e+01	 2117.jpg	 u	 8.424441e-01	 78	 
BMI_bff_350	 2	 16	 32	 0	 0	 6.939229e+01	 1209.jpg	 u	 2.676264e+00	 18	 
BMI_bff_350	 2	 13	 33	 1	 1	 7.312971e+01	 1202.jpg	 i	 8.988664e-01	 8	 
BMI_bff_350	 2	 33	 34	 0	 0	 7.508196e+01	 2206.jpg	 u	 6.506444e-01	 77	 
BMI_bff_350	 2	 2	 35	 0	 0	 7.678381e+01	 1102.jpg	 u	 9.967560e-01	 37	 
BMI_bff_350	 2	 5	 36	 1	 1	 7.883620e+01	 1109.jpg	 i	 1.176363e+00	 16	 
BMI_bff_350	 2	 4	 37	 0	 0	 8.107201e+01	 1108.jpg	 u	 7.245425e-01	 40	 
BMI_bff_350	 2	 21	 38	 1	 1	 8.285736e+01	 1217.jpg	 i	 9.231959e-01	 14	 
BMI_bff_350	 2	 24	 39	 0	 0	 8.482626e+01	 2109.jpg	 u	 1.074300e+00	 58	 
BMI_bff_350	 2	 20	 40	 1	 1	 8.697864e+01	 1216.jpg	 i	 9.059222e-01	 9	 
