Trial	StimName	Liking	RT
1	137.jpg	9.88888888889	7033
2	160.jpg	9.93333333333	2569
3	138.jpg	1.66666666667	3153
4	121.jpg	9.31111111111	2604
5	113.jpg	9.2	2618
6	149.jpg	9.95555555556	3255
7	127.jpg	7.26666666667	3036
8	130.jpg	9.93333333333	2185
9	104.jpg	5.84444444444	3153
10	151.jpg	0.644444444444	2539
11	131.jpg	2.6	3168
12	108.jpg	9.84444444444	3153
13	106.jpg	0.0888888888889	1754
14	145.jpg	0.466666666667	1985
15	158.jpg	0.2	2267
16	139.jpg	0.622222222222	3217
17	111.jpg	0.688888888889	2923
18	109.jpg	5.84444444444	4673
19	101.jpg	1.64444444444	4855
20	152.jpg	5.93333333333	2939
21	144.jpg	0.622222222222	2969
22	155.jpg	0.177777777778	2571
23	120.jpg	7.04444444444	4158
24	129.jpg	4.91111111111	3402
25	123.jpg	7.86666666667	3268
26	150.jpg	2.62222222222	4472
27	157.jpg	0.844444444444	3152
28	112.jpg	4.93333333333	3620
29	133.jpg	0.644444444444	2431
30	125.jpg	5.84444444444	3022
31	114.jpg	1.64444444444	5804
32	154.jpg	0.0222222222222	2601
33	159.jpg	5.88888888889	3622
34	103.jpg	8.04444444444	5272
35	146.jpg	0.711111111111	2220
36	110.jpg	0.733333333333	2500
37	141.jpg	0.0666666666667	2455
38	135.jpg	5.86666666667	3368
39	124.jpg	5.86666666667	5037
40	116.jpg	1.75555555556	3239
41	148.jpg	6.04444444444	2855
42	126.jpg	5.97777777778	3189
43	122.jpg	8.93333333333	2002
44	142.jpg	0.244444444444	2836
45	119.jpg	0.6	2620
46	143.jpg	5.75555555556	2589
47	118.jpg	6.91111111111	2288
48	132.jpg	0.666666666667	3438
49	140.jpg	0.2	2905
50	117.jpg	4.97777777778	2288
51	153.jpg	8.02222222222	2450
52	147.jpg	5.0	2239
53	105.jpg	1.68888888889	4936
54	107.jpg	9.26666666667	4357
55	102.jpg	9.86666666667	2119
56	128.jpg	0.533333333333	2371
57	134.jpg	0.688888888889	4254
58	156.jpg	2.77777777778	3535
59	136.jpg	3.68888888889	2519
60	115.jpg	7.04444444444	2234
