1111.jpg	0	1	8.526423e-01	11	
1109.jpg	0	2	8.500572e-01	9	
1114.jpg	12	3	7.973662e-01	14	
1206.jpg	12	4	7.794977e-01	27	
1216.jpg	0	5	7.631224e-01	37	
1217.jpg	0	6	7.613548e-01	38	
1219.jpg	11	7	7.384205e-01	40	
1211.jpg	12	8	6.533493e-01	32	
1102.jpg	12	9	6.490915e-01	2	
1116.jpg	11	10	6.488440e-01	16	
1209.jpg	12	11	6.141364e-01	30	
1218.jpg	11	12	5.997421e-01	39	
1208.jpg	11	13	5.915673e-01	29	
1201.jpg	12	14	5.878927e-01	22	
1101.jpg	11	15	5.709365e-01	1	
1106.jpg	12	16	5.591965e-01	6	
1105.jpg	12	17	5.551493e-01	5	
1121.jpg	11	18	5.480506e-01	21	
1120.jpg	12	19	5.299349e-01	20	
1207.jpg	12	20	5.148167e-01	28	
1210.jpg	12	21	4.889383e-01	31	
1214.jpg	12	22	4.472462e-01	35	
1104.jpg	0	23	4.395474e-01	4	
1204.jpg	0	24	3.994708e-01	25	
1212.jpg	0	25	3.979707e-01	33	
1215.jpg	0	26	3.938396e-01	36	
1119.jpg	0	27	3.914853e-01	19	
1213.jpg	0	28	3.914396e-01	34	
1110.jpg	0	29	3.720215e-01	10	
1118.jpg	0	30	3.553285e-01	18	
1205.jpg	0	31	3.502656e-01	26	
1107.jpg	0	32	3.195771e-01	7	
1115.jpg	0	33	3.130783e-01	15	
1117.jpg	0	34	3.082245e-01	17	
1108.jpg	0	35	3.065236e-01	8	
1202.jpg	0	36	2.985975e-01	23	
1112.jpg	12	37	2.944715e-01	12	
1103.jpg	12	38	2.555184e-01	3	
1203.jpg	0	39	2.401684e-01	24	
1113.jpg	0	40	7.111846e-02	13	
2121.jpg	0	41	8.470004e-01	21	
2215.jpg	0	42	8.262369e-01	36	
2209.jpg	24	43	8.159641e-01	30	
2206.jpg	24	44	8.056716e-01	27	
2219.jpg	0	45	7.218706e-01	40	
2111.jpg	0	46	7.175044e-01	11	
2204.jpg	22	47	6.976363e-01	25	
2120.jpg	24	48	6.872229e-01	20	
2109.jpg	24	49	6.737917e-01	9	
2216.jpg	22	50	6.732699e-01	37	
2103.jpg	24	51	6.675221e-01	3	
2105.jpg	22	52	6.613305e-01	5	
2205.jpg	22	53	6.187737e-01	26	
2102.jpg	24	54	6.039810e-01	2	
2218.jpg	22	55	6.021394e-01	39	
2217.jpg	24	56	5.955086e-01	38	
2214.jpg	24	57	5.701178e-01	35	
2115.jpg	22	58	5.635900e-01	15	
2114.jpg	24	59	5.633905e-01	14	
2106.jpg	24	60	5.571658e-01	6	
2101.jpg	24	61	5.190212e-01	1	
2210.jpg	24	62	4.966974e-01	31	
2201.jpg	0	63	4.808229e-01	22	
2211.jpg	0	64	4.624540e-01	32	
2110.jpg	0	65	4.603584e-01	10	
2119.jpg	0	66	4.603048e-01	19	
2112.jpg	0	67	4.561466e-01	12	
2113.jpg	0	68	4.242895e-01	13	
2202.jpg	0	69	3.944128e-01	23	
2116.jpg	0	70	3.838384e-01	16	
2108.jpg	0	71	3.617120e-01	8	
2208.jpg	0	72	3.530161e-01	29	
2207.jpg	0	73	3.407427e-01	28	
2213.jpg	0	74	2.915946e-01	34	
2117.jpg	0	75	2.540567e-01	17	
2104.jpg	0	76	1.963591e-01	4	
2203.jpg	24	77	1.879729e-01	24	
2107.jpg	24	78	1.566484e-01	7	
2212.jpg	0	79	1.001141e-01	33	
2118.jpg	0	80	9.336054e-02	18	

